	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1991-10-04	@	Vancouver Canucks	3	4	L			22	36	1		0		52	30	2		0
1	1991-10-05		Vancouver Canucks	2	5	L			20	34	1		0		39	24	1		0
2	1991-10-08		Calgary Flames	4	3	W			34	12	2		0		39	18	1		0
3	1991-10-10		Winnipeg Jets	4	5	L			23	19	0		1		30	15	2		0
4	1991-10-12	@	St. Louis Blues	3	6	L			27	28	1		0		44	26	1		0
5	1991-10-13	@	Chicago Blackhawks	3	7	L			31	44	0		0		39	72	2		2
6	1991-10-16	@	Los Angeles Kings	5	8	L			29	8	0		1		40	16	1		0
7	1991-10-17		Minnesota North Stars	2	8	L			24	26	0		1		47	12	4		0
8	1991-10-19		Boston Bruins	1	4	L			37	34	1		0		28	23	1		0
9	1991-10-23	@	Hartford Whalers	0	3	L			33	26	0		0		29	25	2		0
10	1991-10-25	@	Buffalo Sabres	1	3	L			32	10	0		0		38	12	0		0
11	1991-10-26	@	New Jersey Devils	0	9	L			26	60	0		0		38	49	2		1
12	1991-10-29	@	New York Islanders	4	8	L			28	17	1		0		34	13	3		0
13	1991-10-31	@	Philadelphia Flyers	2	5	L			27	21	0		1		31	19	2		1
14	1991-11-02	@	Quebec Nordiques	3	6	L			32	25	1		0		28	23	1		0
15	1991-11-04	@	Toronto Maple Leafs	1	4	L			22	18	1		0		44	16	2		0
16	1991-11-08		Edmonton Oilers	6	2	W			33	31	2		0		32	50	1		1
17	1991-11-09		New York Islanders	4	3	W			32	38	1		0		27	32	0		0
18	1991-11-12		Buffalo Sabres	1	7	L			42	30	1		0		30	39	0		0
19	1991-11-14		Detroit Red Wings	3	3	T	OT		29	16	0		0		31	18	0		0
20	1991-11-16	@	Vancouver Canucks	0	1	L			20	10	0		0		31	8	0		1
21	1991-11-19		Los Angeles Kings	2	3	L	OT		39	16	0		0		37	12	1		0
22	1991-11-22		Toronto Maple Leafs	1	3	L			21	43	0		0		42	18	0		0
23	1991-11-23	@	Los Angeles Kings	4	6	L			29	23	0		0		39	20	2		0
24	1991-11-26		Vancouver Canucks	4	1	W			34	13	0		0		43	9	0		0
25	1991-11-29	@	Edmonton Oilers	4	4	T	OT		26	23	1		0		31	23	0		0
26	1991-11-30	@	Calgary Flames	2	1	W			26	12	1		0		24	25	0		0
27	1991-12-03		Los Angeles Kings	3	2	W	OT		49	44	2		0		28	56	0		0
28	1991-12-05		Pittsburgh Penguins	0	8	L			39	34	0		0		36	28	5		0
29	1991-12-08	@	Edmonton Oilers	1	3	L			30	12	0		0		23	8	0		0
30	1991-12-10		Winnipeg Jets	3	3	T	OT		32	39	1		0		48	45	0		0
31	1991-12-12		Edmonton Oilers	6	3	W			29	16	2		0		32	16	0		0
32	1991-12-14		Minnesota North Stars	2	3	L			23	13	1		0		38	13	0		1
33	1991-12-16	@	New York Rangers	3	4	L	OT		22	20	1		0		39	26	0		0
34	1991-12-17	@	Pittsburgh Penguins	2	10	L			34	15	0		0		42	11	1		1
35	1991-12-19	@	St. Louis Blues	0	4	L			21	32	0		0		24	24	1		1
36	1991-12-21		Quebec Nordiques	4	1	W			29	21	0		1		35	15	0		0
37	1991-12-26	@	Los Angeles Kings	3	5	L			31	15	1		0		41	19	0		0
38	1991-12-28		Vancouver Canucks	2	3	L			27	16	2		0		36	14	1		1
39	1992-01-03		Philadelphia Flyers	3	1	W			31	17	1		1		28	43	0		0
