	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2018-10-03		Anaheim Ducks	2	5	L			33	6	0	3	1		15	6	2	3	0		67	32	67.7	51	19	72.9	30	24	55.6	53.7	80.1
1	2018-10-05	@	Los Angeles Kings	3	2	W	OT		33	10	0	3	0		21	6	0	5	0		59	38	60.8	50	27	64.9	19	22	46.3	76.4	97.0
2	2018-10-08	@	New York Islanders	0	4	L			35	8	0	4	0		30	8	1	4	1		54	32	62.8	34	24	58.6	23	17	57.5	69.2	88.9
3	2018-10-09	@	Philadelphia Flyers	8	2	W			48	12	2	5	1		33	10	2	6	0		56	38	59.6	50	32	61.0	20	27	42.6	66.7	113.9
4	2018-10-11	@	New York Rangers	2	3	L	OT		43	6	0	3	1		27	8	0	2	0		63	46	57.8	49	34	59.0	18	20	47.4	74.2	90.4
5	2018-10-14	@	New Jersey Devils	2	3	L			39	16	0	3	0		36	6	1	8	0		49	40	55.1	39	31	55.7	21	29	42.0	44.5	99.0
6	2018-10-18		Buffalo Sabres	5	1	W			39	15	3	7	0		25	21	0	5	0		55	39	58.5	40	27	59.7	20	19	51.3	45.8	102.1
7	2018-10-20		New York Islanders	4	1	W			41	30	0	2	0		25	52	0	1	0		68	37	64.8	54	27	66.7	27	22	55.1	62.3	106.0
8	2018-10-23	@	Nashville Predators	5	4	W			32	8	2	4	1		29	8	0	4	0		39	39	50.0	28	28	50.0	31	26	54.4	40.5	91.8
9	2018-10-26	@	Carolina Hurricanes	3	4	L	SO		23	4	2	3	0		41	6	0	2	0		43	75	36.4	34	59	36.6	25	38	39.7	33.1	96.7
10	2018-10-28	@	Anaheim Ducks	4	3	W	OT		49	4	0	2	0		30	6	0	1	0		73	45	61.9	58	35	62.4	25	30	45.5	68.3	97.8
11	2018-10-30		New York Rangers	3	4	L	SO		34	8	0	2	0		37	4	0	4	0		60	56	51.7	46	43	51.7	26	16	61.9	58.8	100.0
12	2018-11-01		Columbus Blue Jackets	1	4	L			45	4	0	3	0		27	8	0	1	1		78	38	67.2	51	34	60.0	37	21	63.8	60.8	90.4
13	2018-11-03		Philadelphia Flyers	4	3	W	OT		35	6	1	3	0		25	6	0	3	0		47	35	57.3	34	30	53.1	24	23	51.1	66.7	97.0
14	2018-11-06		Minnesota Wild	4	3	W			22	6	0	0	0		26	0	1	3	0		52	60	46.4	37	39	48.7	16	32	33.3	40.7	110.0
15	2018-11-08	@	Dallas Stars	3	4	L			36	2	0	3	0		22	6	0	1	0		69	43	61.6	53	32	62.4	29	28	50.9	58.3	88.9
16	2018-11-09	@	St. Louis Blues	0	4	L			33	10	0	4	0		31	10	0	4	0		48	46	51.1	33	34	49.3	12	26	31.6	46.9	84.6
17	2018-11-11		Calgary Flames	3	1	W			29	2	0	3	0		30	8	0	0	0		53	53	50.0	39	39	50.0	21	22	48.8	37.8	108.1
18	2018-11-13		Nashville Predators	5	4	W			37	6	1	5	0		34	10	0	3	0		58	49	54.2	45	35	56.3	24	29	45.3	42.6	96.0
19	2018-11-15		Toronto Maple Leafs	3	5	L			45	12	1	3	0		34	12	0	3	1		63	58	52.1	54	40	57.4	18	29	38.3	64.1	90.1
20	2018-11-17		St. Louis Blues	4	0	W			29	2	1	2	0		30	4	0	1	0		49	57	46.2	35	39	47.3	29	26	52.7	51.4	112.5
21	2018-11-20		Edmonton Oilers	3	4	L	OT		25	2	0	3	0		23	6	0	1	0		36	44	45.0	28	31	47.5	34	21	61.8	53.5	96.8
22	2018-11-23		Vancouver Canucks	4	0	W			24	8	3	6	0		19	24	0	3	0		34	39	46.6	22	25	46.8	20	12	62.5	42.1	106.3
23	2018-11-24	@	Vegas Golden Knights	0	6	L			33	44	0	3	0		36	20	1	6	0		47	52	47.5	34	35	49.3	24	22	52.2	55.0	83.9
24	2018-11-27	@	Buffalo Sabres	2	3	L	OT		38	4	1	3	0		31	8	0	1	0		53	46	53.5	49	40	55.1	30	27	52.6	44.6	92.0
25	2018-11-28	@	Toronto Maple Leafs	3	5	L			41	8	2	3	0		29	6	3	4	0		61	40	60.4	44	32	57.9	23	35	39.7	56.8	93.6
26	2018-12-01	@	Ottawa Senators	2	6	L			38	9	1	3	0		27	11	1	2	0		64	44	59.3	45	31	59.2	37	29	56.1	63.4	80.3
27	2018-12-02	@	Montreal Canadiens	3	1	W			29	4	1	4	0		41	8	0	2	0		51	69	42.5	34	48	41.5	16	24	40.0	36.7	105.4
28	2018-12-05		Carolina Hurricanes	5	1	W			23	8	1	2	0		40	6	1	3	0		35	72	32.7	27	53	33.8	26	34	43.3	34.9	119.0
29	2018-12-07	@	Dallas Stars	2	3	L			43	4	0	2	0		30	4	0	2	0		63	43	59.4	50	34	59.5	25	20	55.6	57.1	94.4
30	2018-12-08	@	Arizona Coyotes	5	3	W			33	2	0	1	0		20	2	1	1	0		63	44	58.9	40	30	57.1	30	21	58.8	60.0	105.6
31	2018-12-10		New Jersey Devils	5	2	W			34	4	1	2	0		24	4	0	2	0		62	44	58.5	48	34	58.5	36	20	64.3	51.4	103.4
32	2018-12-13		Dallas Stars	3	2	W			24	0	0	1	0		22	2	0	0	0		47	40	54.0	31	30	50.8	30	31	49.2	56.1	105.2
33	2018-12-16	@	Chicago Blackhawks	7	3	W			43	10	2	2	0		20	6	0	4	0		51	32	61.4	39	18	68.4	24	21	53.3	47.6	98.5
34	2018-12-18	@	Minnesota Wild	4	0	W			25	5	0	1	0		26	7	0	0	0		50	47	51.5	34	34	50.0	25	23	52.1	54.8	116.7
35	2018-12-20		Winnipeg Jets	3	5	L			44	11	1	4	0		24	13	0	3	0		63	32	66.3	46	23	66.7	24	25	49.0	62.2	77.8
36	2018-12-22		Los Angeles Kings	2	3	L	OT		31	2	0	1	0		31	2	1	1	0		74	41	64.3	45	30	60.0	30	30	50.0	69.4	99.0
37	2018-12-23		Arizona Coyotes	3	4	L	SO		38	10	1	5	0		26	12	1	4	0		56	34	62.2	32	26	55.2	24	16	60.0	66.7	98.2
38	2018-12-27		Anaheim Ducks	4	2	W			39	10	0	3	0		27	8	1	4	0		50	48	51.0	42	30	58.3	18	21	46.2	54.6	107.9
39	2018-12-29	@	Edmonton Oilers	7	4	W			40	2	0	3	1		26	6	0	1	0		61	35	63.5	53	30	63.9	25	31	44.6	62.2	100.7
40	2018-12-31	@	Calgary Flames	5	8	L			33	37	2	4	0		27	43	1	4	0		52	43	54.7	36	30	54.5	28	29	49.1	66.5	76.5
41	2019-01-02	@	Colorado Avalanche	5	4	W			27	8	2	3	0		35	6	1	4	0		41	45	47.7	29	36	44.6	23	30	43.4	32.4	103.9
42	2019-01-05		Tampa Bay Lightning	5	2	W			33	4	1	3	0		20	6	0	2	0		50	39	56.2	36	28	56.3	24	23	51.1	52.0	101.8
43	2019-01-07		Los Angeles Kings	3	1	W			29	0	1	3	0		23	6	0	0	0		50	43	53.8	32	27	54.2	22	22	50.0	61.3	104.2
44	2019-01-08		Edmonton Oilers	7	2	W			36	6	1	3	0		22	6	1	3	0		56	24	70.0	44	19	69.8	27	15	64.3	59.7	109.5
45	2019-01-10	@	Vegas Golden Knights	3	2	W			27	6	0	2	0		38	4	0	3	0		54	56	49.1	34	37	47.9	26	21	55.3	50.0	106.4
46	2019-01-12		Ottawa Senators	4	1	W			32	6	0	1	0		28	2	0	3	0		52	50	51.0	42	34	55.3	29	13	69.0	44.0	109.0
47	2019-01-15		Pittsburgh Penguins	5	2	W			29	4	0	2	0		24	4	0	2	0		56	42	57.1	40	31	56.3	19	22	46.3	70.8	108.3
48	2019-01-16	@	Arizona Coyotes	3	6	L			29	8	1	3	0		41	6	1	4	1		57	54	51.4	36	44	45.0	26	17	60.5	34.2	96.2
49	2019-01-19	@	Tampa Bay Lightning	3	6	L			39	8	1	3	0		26	6	2	4	0		64	42	60.4	44	30	59.5	26	22	54.2	64.0	87.1
50	2019-01-21	@	Florida Panthers	2	6	L			29	25	0	2	0		30	11	3	4	0		54	42	56.3	42	31	57.5	29	25	53.7	48.4	93.7
51	2019-01-22	@	Washington Capitals	7	6	W	OT		43	6	2	6	0		39	12	1	3	0		53	57	48.2	38	38	50.0	28	25	52.8	33.0	101.0
