	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2006-10-04	@	Carolina Hurricanes	3	2	W	SO		32	20	0		0		34	20	1		0
1	2006-10-06		Montreal Canadiens	5	4	W	SO		37	10	0		0		27	10	2		0
2	2006-10-07	@	Ottawa Senators	4	3	W			24	16	1		0		37	14	0		0
3	2006-10-13	@	Detroit Red Wings	3	2	W	SO		17	21	2		0		43	15	0		0
4	2006-10-14		New York Rangers	7	4	W			32	23	2		0		23	17	2		0
5	2006-10-17		Philadelphia Flyers	9	1	W			37	14	3		0		38	16	0		0
6	2006-10-20		Carolina Hurricanes	5	4	W			29	10	1		1		20	10	1		1
7	2006-10-21	@	Boston Bruins	6	2	W			30	8	3		0		26	14	0		0
8	2006-10-23	@	Montreal Canadiens	4	1	W			26	8	0		1		27	12	0		0
9	2006-10-26	@	New York Islanders	3	0	W			27	6	1		0		29	14	0		0
10	2006-10-28		Atlanta Thrashers	4	5	L	SO		36	4	1		0		36	10	0		0
11	2006-11-02	@	Boston Bruins	5	4	W	SO		33	10	0		0		34	12	2		0
12	2006-11-04		Toronto Maple Leafs	1	4	L			30	21	0		0		33	19	1		0
13	2006-11-05	@	New York Rangers	4	3	W	OT		28	14	1		0		29	10	3		0
14	2006-11-10		Florida Panthers	5	4	W	OT		26	8	1		0		19	34	0		0
15	2006-11-11	@	Philadelphia Flyers	5	4	W	OT		37	19	1		0		30	45	1		0
16	2006-11-13	@	Carolina Hurricanes	7	4	W			34	12	3		0		35	18	1		0
17	2006-11-15		Ottawa Senators	2	4	L			29	12	0		0		23	12	2		1
18	2006-11-17		Pittsburgh Penguins	4	2	W			36	12	2		0		36	8	0		0
19	2006-11-18	@	Ottawa Senators	1	4	L			24	35	0		0		41	29	2		0
20	2006-11-20		Tampa Bay Lightning	7	2	W			29	16	2		0		26	12	0		0
21	2006-11-22		Toronto Maple Leafs	7	4	W			29	18	2		2		36	18	2		0
22	2006-11-24		Montreal Canadiens	1	2	L	OT		30	4	0		0		30	12	0		0
23	2006-11-26	@	New York Rangers	3	2	W	OT		31	10	1		0		27	20	0		0
24	2006-12-01		New York Rangers	4	3	W	SO		19	10	0		0		39	4	2		0
25	2006-12-02	@	Washington Capitals	4	7	L			30	75	1		0		28	42	0		0
26	2006-12-05	@	Tampa Bay Lightning	4	1	W			25	15	0		0		30	11	0		0
27	2006-12-07	@	Florida Panthers	1	3	L			18	29	1		0		38	15	2		0
28	2006-12-09	@	Montreal Canadiens	3	2	W	SO		33	10	0		0		33	12	2		0
29	2006-12-12	@	New Jersey Devils	3	2	W			24	6	0		0		33	24	0		0
30	2006-12-14		Florida Panthers	2	1	W			16	12	1		0		33	16	0		0
31	2006-12-16		Ottawa Senators	1	3	L			36	8	1		0		29	12	2		0
32	2006-12-19		Montreal Canadiens	2	5	L			44	8	0		0		29	8	2		0
33	2006-12-21	@	Nashville Predators	7	2	W			36	14	2		0		31	37	1		1
34	2006-12-23	@	St. Louis Blues	2	3	L	OT		23	4	0		0		32	6	0		0
35	2006-12-26		Washington Capitals	6	3	W			39	13	1		0		26	19	0		1
36	2006-12-28		Carolina Hurricanes	4	1	W			26	11	1		0		30	15	0		1
37	2006-12-30		Atlanta Thrashers	4	1	W			32	10	1		0		30	12	0		0
38	2007-01-01		New York Islanders	3	1	W			34	8	1		0		30	12	0		0
39	2007-01-03	@	Ottawa Senators	3	6	L			36	22	1		0		36	34	3		1
40	2007-01-05		Pittsburgh Penguins	2	4	L			33	10	1		0		27	10	2		0
41	2007-01-06	@	Toronto Maple Leafs	4	3	W			29	23	0		0		35	17	2		0
42	2007-01-10	@	Chicago Blackhawks	2	1	W			29	10	0		0		35	16	0		1
43	2007-01-11		Toronto Maple Leafs	2	4	L			24	17	2		0		28	21	1		0
44	2007-01-13		Tampa Bay Lightning	2	3	L			34	4	0		0		23	12	1		0
45	2007-01-15	@	Boston Bruins	2	3	L	SO		36	13	0		0		37	11	1		0
46	2007-01-17		Boston Bruins	6	3	W			32	14	1		0		28	10	1		0
47	2007-01-19		Vancouver Canucks	4	3	W	SO		36	16	0		0		28	14	2		1
48	2007-01-20	@	Montreal Canadiens	3	4	L			27	16	0		0		31	12	2		0
49	2007-01-26	@	Columbus Blue Jackets	2	3	L			38	23	2		0		26	21	1		0
50	2007-01-27	@	New York Islanders	3	5	L			30	10	1		0		30	8	0		0
51	2007-01-30		Boston Bruins	7	1	W			35	27	2		1		26	15	1		0
52	2007-02-01	@	Boston Bruins	3	1	W			28	19	1		0		34	21	0		0
53	2007-02-03	@	New Jersey Devils	2	3	L			17	14	0		0		37	6	0		0
54	2007-02-06	@	Atlanta Thrashers	4	3	W	SO		28	14	3		0		30	12	1		0
55	2007-02-07		Ottawa Senators	3	2	W			37	8	1		0		30	8	1		0
56	2007-02-10		Calgary Flames	3	2	W	SO		34	12	0		0		25	8	2		0
57	2007-02-15		Edmonton Oilers	2	1	W	OT		31	7	0		0		28	11	0		0
58	2007-02-17		Boston Bruins	3	4	L	SO		25	18	3		0		30	26	0		1
59	2007-02-20		Philadelphia Flyers	6	3	W			22	14	3		0		35	30	0		0
60	2007-02-22		Ottawa Senators	6	5	W	SO		32	82	1		0		43	49	3		0
61	2007-02-24	@	Ottawa Senators	5	6	L			36	26	1		0		37	28	2		1
62	2007-02-27	@	Toronto Maple Leafs	6	1	W			28	10	1		0		28	12	0		0
63	2007-03-02		Montreal Canadiens	8	5	W			30	12	1		1		32	14	3		0
64	2007-03-03	@	Toronto Maple Leafs	3	1	W			29	14	1		0		27	12	0		0
65	2007-03-07		Colorado Avalanche	2	3	L			21	4	0		0		29	6	0		1
66	2007-03-09		Minnesota Wild	1	5	L			36	7	0		0		31	13	0		1
67	2007-03-10		New Jersey Devils	2	3	L			33	9	0		0		26	13	0		1
68	2007-03-13	@	Pittsburgh Penguins	4	5	L	SO		19	6	0		0		38	4	2		0
69	2007-03-15	@	Florida Panthers	5	3	W			20	10	0		0		45	8	0		0
70	2007-03-16	@	Tampa Bay Lightning	3	2	W			20	15	0		0		37	11	0		0
71	2007-03-18	@	Atlanta Thrashers	3	4	L	OT		38	12	0		0		31	12	3		0
72	2007-03-21		Washington Capitals	5	2	W			31	11	2		0		26	13	0		0
73	2007-03-23		Toronto Maple Leafs	5	4	W			34	8	2		0		44	10	1		0
74	2007-03-24	@	Toronto Maple Leafs	1	4	L			20	10	0		0		35	8	1		0
75	2007-03-28		New Jersey Devils	4	3	W			23	4	0		0		31	4	0		0
76	2007-03-30		New York Islanders	6	4	W			30	20	3		2		29	18	3		0
77	2007-03-31	@	Montreal Canadiens	3	4	L			25	4	0		0		19	4	0		0
78	2007-04-03	@	Pittsburgh Penguins	4	1	W			26	16	0		0		23	12	0		0
79	2007-04-05		Boston Bruins	4	2	W			33	12	1		0		22	12	1		0
80	2007-04-07	@	Washington Capitals	2	0	W			24	25	0		0		26	10	0		0
81	2007-04-08	@	Philadelphia Flyers	3	4	L			30	8	0		0		33	4	1		0
