	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2006-10-05		Chicago Blackhawks	6	8	L			40	14	1		0		33	28	2		1
1	2006-10-07	@	Minnesota Wild	5	6	L			30	16	2		1		34	14	5		0
2	2006-10-12	@	Chicago Blackhawks	1	3	L			38	15	0		0		31	17	0		0
3	2006-10-14		Phoenix Coyotes	4	1	W			25	29	1		0		30	39	1		0
4	2006-10-16	@	New York Islanders	2	1	W	SO		33	6	0		0		27	4	0		0
5	2006-10-18	@	New York Rangers	3	0	W			27	16	1		0		38	14	0		0
6	2006-10-19	@	New Jersey Devils	4	3	W	SO		18	12	2		1		33	10	1		0
7	2006-10-21		Vancouver Canucks	3	4	L	OT		40	21	0		0		46	19	0		0
8	2006-10-26		San Jose Sharks	4	3	W			29	15	1		0		27	17	2		0
9	2006-10-28	@	Calgary Flames	3	2	W			35	6	1		0		27	14	1		0
10	2006-10-31	@	Vancouver Canucks	3	2	W			24	8	1		0		24	12	0		0
11	2006-11-01	@	Edmonton Oilers	5	3	W			32	8	1		0		25	8	0		0
12	2006-11-04	@	Minnesota Wild	4	3	W			21	12	1		0		28	8	1		0
13	2006-11-10	@	Detroit Red Wings	0	3	L			21	12	0		0		40	10	1		0
14	2006-11-11		Colorado Avalanche	1	0	W			31	19	0		0		42	11	0		0
15	2006-11-15	@	Columbus Blue Jackets	5	4	W			30	10	1		1		33	10	0		0
16	2006-11-16		Minnesota Wild	6	7	L	SO		45	10	1		0		45	10	2		1
17	2006-11-18		Columbus Blue Jackets	4	2	W			25	21	3		0		30	37	1		0
18	2006-11-20	@	Columbus Blue Jackets	3	1	W			23	11	1		0		24	17	0		0
19	2006-11-22	@	Dallas Stars	0	1	L			17	14	0		0		26	6	0		0
20	2006-11-23		Vancouver Canucks	6	0	W			28	13	2		0		34	21	0		0
21	2006-11-25		Detroit Red Wings	6	2	W			27	12	3		0		34	20	0		0
22	2006-11-29	@	Philadelphia Flyers	3	2	W			29	8	0		0		26	12	0		0
23	2006-11-30	@	St. Louis Blues	5	4	W			17	17	0		0		42	13	1		0
24	2006-12-02		Chicago Blackhawks	3	4	L	OT		28	24	1		0		30	34	0		0
25	2006-12-04	@	Phoenix Coyotes	2	3	L			21	16	0		1		42	6	1		0
26	2006-12-06	@	Anaheim Ducks	0	4	L			21	15	0		0		32	17	2		0
27	2006-12-07	@	Los Angeles Kings	4	1	W			27	8	3		1		21	18	0		0
28	2006-12-09	@	San Jose Sharks	1	3	L			21	12	0		0		26	10	1		0
29	2006-12-12		Edmonton Oilers	3	2	W			30	11	1		0		40	13	0		0
30	2006-12-14		Ottawa Senators	6	0	W			33	11	2		0		22	17	0		0
31	2006-12-16		St. Louis Blues	3	2	W	SO		24	12	1		0		35	16	1		0
32	2006-12-17	@	St. Louis Blues	2	1	W	OT		33	8	1		0		23	24	1		0
33	2006-12-20	@	Chicago Blackhawks	2	1	W			19	14	1		0		29	10	0		0
34	2006-12-21		Buffalo Sabres	2	7	L			31	37	1		1		36	14	2		0
35	2006-12-23		Los Angeles Kings	7	0	W			40	31	3		1		34	54	0		0
36	2006-12-26		St. Louis Blues	3	2	W	SO		29	24	1		0		32	32	1		0
37	2006-12-29	@	Dallas Stars	1	4	L			20	18	0		0		30	10	3		0
38	2006-12-30		Boston Bruins	5	0	W			25	8	0		0		38	18	0		0
39	2007-01-01		Colorado Avalanche	3	5	L			29	10	2		0		35	8	0		0
40	2007-01-05	@	Chicago Blackhawks	8	3	W			30	8	0		0		38	12	0		0
41	2007-01-06		St. Louis Blues	3	2	W			24	19	2		0		37	19	0		0
42	2007-01-09		Anaheim Ducks	5	4	W	OT		24	20	0		0		31	20	2		0
43	2007-01-12		Columbus Blue Jackets	2	0	W			24	4	0		0		22	8	0		0
44	2007-01-13	@	Columbus Blue Jackets	4	1	W			17	31	0		0		40	11	1		0
45	2007-01-15		Calgary Flames	5	3	W			34	10	1		0		23	16	0		0
46	2007-01-17	@	Detroit Red Wings	3	5	L			17	4	0		0		27	4	1		0
47	2007-01-18		Columbus Blue Jackets	4	0	W			26	12	1		0		33	10	0		0
48	2007-01-20		Chicago Blackhawks	6	3	W			35	15	1		0		30	15	1		0
49	2007-01-26	@	Chicago Blackhawks	3	1	W			31	23	0		0		31	4	0		0
50	2007-01-27	@	St. Louis Blues	6	3	W			24	8	1		0		29	14	0		0
51	2007-01-30	@	Colorado Avalanche	3	4	L			37	6	0		0		35	6	0		0
52	2007-02-01	@	Phoenix Coyotes	2	3	L			30	13	1		1		31	19	0		0
53	2007-02-03		Anaheim Ducks	3	0	W			20	44	2		0		36	64	0		0
54	2007-02-06	@	Pittsburgh Penguins	1	4	L			26	21	0		0		26	15	1		0
55	2007-02-08		Toronto Maple Leafs	4	2	W			28	21	2		0		32	29	0		0
56	2007-02-10		Los Angeles Kings	1	4	L			22	26	0		0		31	20	2		0
57	2007-02-14		San Jose Sharks	5	0	W			33	6	0		0		22	10	0		0
58	2007-02-16	@	St. Louis Blues	0	1	L			19	13	0		0		29	13	0		0
59	2007-02-17		Minnesota Wild	1	4	L			26	8	0		0		22	4	2		0
60	2007-02-19		Phoenix Coyotes	4	1	W			35	8	0		0		23	8	0		0
61	2007-02-22		Montreal Canadiens	5	6	L	SO		31	12	3		0		27	16	2		0
62	2007-02-24		Detroit Red Wings	4	3	W	OT		29	16	0		0		44	8	3		0
