	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2019-10-04		Washington Capitals	1	2	L			26	4	0	1	0		28	2	0	2	1		39	54	41.9	30	37	44.8	22	24	47.8	38.7	100.7
1	2019-10-06		Winnipeg Jets	4	1	W			33	4	1	1	0		36	2	0	2	0		44	62	41.5	37	43	46.3	25	23	52.1	40.6	108.2
2	2019-10-08		Edmonton Oilers	2	5	L			27	10	0	2	1		27	4	2	5	0		48	40	54.5	33	28	54.1	24	15	61.5	52.2	86.4
3	2019-10-11	@	Carolina Hurricanes	2	5	L			19	6	2	5	0		40	10	0	2	0		43	63	40.6	27	49	35.5	30	29	50.8	61.6	86.5
4	2019-10-12		Florida Panthers	3	2	W	SO		28	11	0	1	0		37	7	0	3	0		50	60	45.5	35	42	45.5	26	28	48.1	39.5	102.0
5	2019-10-14		St. Louis Blues	3	2	W	OT		32	4	0	1	0		23	2	0	2	1		52	43	54.7	30	27	52.6	20	33	37.7	47.2	106.5
6	2019-10-17	@	Winnipeg Jets	3	1	W			26	4	1	1	0		33	2	1	2	0		42	59	41.6	36	44	45.0	21	35	37.5	32.6	108.0
7	2019-10-19	@	Columbus Blue Jackets	3	2	W	OT		34	2	0	0	0		36	0	0	1	0		54	75	41.9	45	44	50.6	21	37	36.2	51.3	102.8
8	2019-10-24		Arizona Coyotes	4	2	W			22	6	0	1	0		23	2	0	3	0		40	47	46.0	27	31	46.6	28	21	57.1	39.6	109.5
9	2019-10-25	@	Ottawa Senators	4	2	W			24	31	1	3	0		32	25	1	6	0		41	47	46.6	33	36	47.8	15	23	39.5	60.6	111.6
10	2019-10-27		Philadelphia Flyers	5	3	W			33	13	0	2	0		31	11	0	3	0		46	54	46.0	39	36	52.0	23	22	51.1	48.1	104.2
11	2019-11-01		Tampa Bay Lightning	5	2	W			26	11	0	3	0		35	11	0	3	0		37	48	43.5	26	32	44.8	14	18	43.8	40.9	117.6
12	2019-11-02	@	Buffalo Sabres	1	0	W			21	6	0	1	0		27	2	0	3	0		37	52	41.6	28	40	41.2	17	18	48.6	53.6	105.3
13	2019-11-05		Ottawa Senators	4	1	W			32	18	0	2	1		28	4	1	4	0		51	33	60.7	36	26	58.1	23	12	65.7	61.9	112.0
14	2019-11-07		Pittsburgh Penguins	3	4	L	OT		23	4	0	1	1		39	2	0	2	0		40	67	37.4	29	52	35.8	23	19	54.8	57.7	97.8
15	2019-11-09		Florida Panthers	2	1	W			36	8	0	3	0		38	6	1	4	0		52	61	46.0	42	47	47.2	21	21	50.0	54.8	106.9
16	2019-11-13		Toronto Maple Leafs	5	4	W			30	4	2	3	0		27	6	0	2	0		38	62	38.0	31	43	41.9	19	17	52.8	31.3	98.2
17	2019-11-16	@	Philadelphia Flyers	4	3	W	SO		36	6	1	3	0		31	6	1	3	0		56	42	57.1	40	32	55.6	20	18	52.6	59.1	98.3
18	2019-11-19	@	Pittsburgh Penguins	5	4	W	OT		42	8	0	3	0		31	6	2	4	0		53	39	57.6	43	26	62.3	33	24	57.9	37.9	105.2
19	2019-11-21		Pittsburgh Penguins	4	3	W	OT		24	8	2	7	0		26	16	0	3	0		28	46	37.8	20	36	35.7	25	22	53.2	58.1	100.8
20	2019-11-23	@	San Jose Sharks	1	2	L	OT		28	7	0	6	0		26	17	0	1	0		40	39	50.6	27	27	50.0	15	15	50.0	49.1	95.6
21	2019-11-25	@	Anaheim Ducks	0	3	L			26	9	0	2	0		23	9	0	2	0		55	39	58.5	38	30	55.9	20	23	46.5	62.9	86.4
22	2019-11-27	@	Los Angeles Kings	1	4	L			25	10	0	3	0		30	8	1	4	0		46	51	47.4	30	38	44.1	24	23	51.1	51.5	93.3
23	2019-11-30		Columbus Blue Jackets	2	0	W			27	2	0	0	0		39	0	0	1	0		44	64	40.7	36	50	41.9	18	24	42.9	45.2	107.4
24	2019-12-02	@	Detroit Red Wings	4	1	W			25	12	1	5	0		31	10	1	6	0		34	39	46.6	24	30	44.4	18	15	54.5	55.6	117.6
25	2019-12-03	@	Montreal Canadiens	2	4	L			23	2	0	3	0		40	8	0	0	0		43	64	40.2	23	46	33.3	34	23	59.6	29.4	102.5
26	2019-12-05		Vegas Golden Knights	3	2	W	OT		31	2	1	2	0		33	4	0	1	0		57	57	50.0	44	39	53.0	27	22	55.1	43.1	100.4
27	2019-12-07	@	Dallas Stars	1	3	L			35	4	0	1	0		37	2	2	2	0		53	62	46.1	41	48	46.1	23	26	46.9	46.6	100.3
28	2019-12-09	@	Tampa Bay Lightning	5	1	W			24	10	1	2	1		32	8	0	3	0		37	59	38.5	27	45	37.5	16	21	43.2	37.8	112.2
29	2019-12-12	@	Florida Panthers	3	1	W			30	21	2	4	0		33	13	0	3	0		43	49	46.7	35	35	50.0	25	22	53.2	41.7	100.3
30	2019-12-14		Buffalo Sabres	3	2	W	OT		26	8	0	3	0		35	8	2	3	0		33	48	40.7	27	32	45.8	25	11	69.4	40.0	113.0
