	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1996-10-05	@	Vancouver Canucks	1	3	L			29	20	0		0		23	22	1		0
1	1996-10-06		Buffalo Sabres	3	0	W			28	15	1		0		19	23	0		0
2	1996-10-09		St. Louis Blues	1	3	L			32	13	1		0		26	17	0		0
3	1996-10-11	@	Detroit Red Wings	2	1	W			20	17	1		0		29	15	0		0
4	1996-10-13	@	Philadelphia Flyers	1	0	W			23	13	1		0		27	13	0		0
5	1996-10-14	@	New York Rangers	4	5	L			27	12	2		0		36	8	2		0
6	1996-10-16	@	Montreal Canadiens	2	4	L			44	24	1		0		27	36	0		3
7	1996-10-20		Edmonton Oilers	6	3	W			28	27	1		1		35	15	1		0
8	1996-10-22		Colorado Avalanche	5	1	W			35	14	0		1		25	6	0		0
9	1996-10-24		Pittsburgh Penguins	7	5	W			36	13	3		0		36	27	1		0
10	1996-10-26	@	Los Angeles Kings	0	0	T	OT		35	10	0		0		26	14	0		0
11	1996-10-27	@	Mighty Ducks of Anaheim	4	1	W			27	21	1		0		34	19	0		0
12	1996-10-30	@	San Jose Sharks	1	3	L			24	10	1		0		35	8	1		0
13	1996-11-01		Phoenix Coyotes	2	3	L	OT		42	6	1		0		24	10	0		0
14	1996-11-02	@	Vancouver Canucks	3	4	L			28	51	1		1		27	61	2		1
15	1996-11-09		St. Louis Blues	2	3	L			29	8	1		0		25	10	1		0
16	1996-11-13	@	Dallas Stars	3	3	T	OT		26	12	1		0		38	12	1		0
17	1996-11-14	@	Chicago Blackhawks	2	1	W	OT		35	11	0		0		31	11	0		0
18	1996-11-16	@	St. Louis Blues	0	2	L			21	25	0		0		26	15	0		0
19	1996-11-18		New York Rangers	5	3	W			33	17	2		0		27	17	0		1
20	1996-11-20		Dallas Stars	1	3	L			26	12	0		0		28	18	1		0
21	1996-11-22		Chicago Blackhawks	2	5	L			34	6	0		0		32	10	1		1
22	1996-11-23	@	Edmonton Oilers	2	3	L			18	38	1		0		35	12	0		0
23	1996-11-26		Edmonton Oilers	1	10	L			34	29	0		0		27	23	4		1
24	1996-11-28		Los Angeles Kings	2	0	W			29	12	0		0		22	8	0		0
25	1996-11-30	@	Phoenix Coyotes	1	3	L			29	15	0		0		32	13	2		0
26	1996-12-03	@	New York Islanders	1	3	L			26	8	1		0		24	10	0		0
27	1996-12-05	@	New Jersey Devils	1	2	L			26	21	0		0		20	23	1		0
28	1996-12-07	@	Boston Bruins	1	1	T	OT		36	15	0		0		35	13	1		0
29	1996-12-10		Ottawa Senators	5	5	T	OT		38	12	3		0		32	12	3		0
30	1996-12-12	@	Los Angeles Kings	5	1	W			34	29	0		1		36	39	0		0
31	1996-12-14		Colorado Avalanche	4	1	W			29	26	2		0		25	29	1		0
32	1996-12-16		New Jersey Devils	0	5	L			28	6	0		0		30	8	0		1
33	1996-12-18		Detroit Red Wings	3	3	T	OT		24	26	2		0		28	37	2		0
34	1996-12-20	@	Mighty Ducks of Anaheim	0	7	L			39	21	0		0		32	26	0		3
35	1996-12-22	@	Phoenix Coyotes	7	2	W			41	26	2		0		34	12	0		0
36	1996-12-23	@	Colorado Avalanche	3	4	L			33	18	0		0		30	24	2		1
37	1996-12-29		Philadelphia Flyers	2	4	L			28	14	0		0		39	16	1		0
38	1996-12-31		San Jose Sharks	1	5	L			30	23	0		0		26	61	0		0
39	1997-01-02	@	Colorado Avalanche	2	3	L			41	14	1		0		31	14	1		1
40	1997-01-04	@	San Jose Sharks	4	3	W			25	16	0		0		36	27	1		0
41	1997-01-07		Toronto Maple Leafs	4	3	W	OT		40	19	1		0		31	15	0		0
42	1997-01-09		Hartford Whalers	3	2	W			29	16	0		1		34	18	0		0
43	1997-01-11		Florida Panthers	1	4	L			41	17	0		0		39	17	0		0
44	1997-01-15		Mighty Ducks of Anaheim	2	1	W			26	26	2		0		21	20	0		0
45	1997-01-21	@	Pittsburgh Penguins	2	4	L			51	12	1		0		24	18	1		0
46	1997-01-22	@	Toronto Maple Leafs	3	5	L			35	12	1		0		34	18	2		0
47	1997-01-24	@	Ottawa Senators	2	2	T	OT		25	24	0		0		33	8	0		0
48	1997-01-28		New York Islanders	4	3	W			37	41	0		2		25	31	2		0
49	1997-01-30		San Jose Sharks	3	6	L			33	18	2		0		20	26	1		0
50	1997-02-01		Vancouver Canucks	3	0	W			26	13	2		0		31	21	0		0
51	1997-02-03		Los Angeles Kings	2	3	L			40	13	0		0		19	13	2		1
52	1997-02-05	@	Edmonton Oilers	2	5	L			33	15	1		0		19	17	1		0
53	1997-02-07		Washington Capitals	5	2	W			27	10	1		0		27	14	1		0
54	1997-02-09		Mighty Ducks of Anaheim	6	1	W			37	8	1		0		25	12	0		0
55	1997-02-11		Boston Bruins	5	1	W			25	18	1		0		32	16	1		0
56	1997-02-13		Edmonton Oilers	3	2	W	OT		36	10	1		0		25	10	1		0
57	1997-02-15		Toronto Maple Leafs	3	0	W			38	15	1		0		20	29	0		0
58	1997-02-18	@	Buffalo Sabres	5	5	T	OT		42	15	1		0		32	17	1		1
59	1997-02-19	@	Detroit Red Wings	0	4	L			28	20	0		0		38	16	1		0
60	1997-02-21	@	Dallas Stars	2	4	L			27	25	1		0		25	17	1		0
61	1997-02-23	@	St. Louis Blues	5	3	W			38	20	1		0		22	24	0		0
62	1997-02-26		Phoenix Coyotes	2	5	L			32	18	0		0		26	14	2		1
63	1997-02-28		Montreal Canadiens	3	2	W			30	34	2		0		25	20	1		0
64	1997-03-01		Dallas Stars	4	1	W			27	10	1		0		33	4	0		0
65	1997-03-04	@	Washington Capitals	1	2	L			21	10	0		0		24	10	0		0
66	1997-03-05	@	Hartford Whalers	0	2	L			28	32	0		0		30	26	1		1
67	1997-03-07	@	Florida Panthers	3	1	W			26	19	0		0		28	15	0		0
68	1997-03-09	@	Tampa Bay Lightning	1	2	L	OT		45	16	0		0		34	16	1		0
69	1997-03-12	@	Colorado Avalanche	3	2	W			27	8	0		1		29	6	0		0
70	1997-03-15	@	Los Angeles Kings	5	2	W			27	8	0		1		31	8	0		0
71	1997-03-16	@	Mighty Ducks of Anaheim	2	2	T	OT		43	15	2		0		31	15	1		0
72	1997-03-19		San Jose Sharks	4	2	W			33	28	0		1		13	22	0		0
