	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2011-10-07		New York Rangers	3	2	W	OT		30	7	1		0		26	25	0		0		35	45	43.8	28	30	48.3	18	28	39.1	57.3	100.8
1	2011-10-08		Buffalo Sabres	2	4	L			33	10	1		0		26	6	1		0		54	44	55.1	42	29	59.2	29	24	54.7	50.0	89.0
2	2011-10-13	@	New Jersey Devils	1	2	L	SO		27	4	0		0		37	2	0		0		48	60	44.4	33	47	41.3	21	22	48.8	60.3	100.8
3	2011-10-15	@	Philadelphia Flyers	3	2	W	OT		26	43	2		0		34	33	2		0		30	50	37.5	19	34	35.8	19	19	50.0	28.5	106.7
4	2011-10-18		St. Louis Blues	5	0	W			24	8	1		0		27	8	0		0		42	44	48.8	30	37	44.8	24	16	60.0	37.3	121.1
5	2011-10-20	@	Phoenix Coyotes	2	0	W			22	11	1		0		28	11	0		0		40	52	43.5	29	36	44.6	17	16	51.5	65.0	106.3
6	2011-10-22		Dallas Stars	1	0	W			24	11	0		0		28	11	0		0		54	55	49.5	30	44	40.5	17	23	42.5	70.5	104.8
7	2011-10-25		New Jersey Devils	0	3	L			31	4	0		0		23	2	0		0		60	43	58.3	47	34	58.0	22	17	56.4	60.0	85.0
8	2011-10-27	@	Dallas Stars	5	3	W			29	12	1		0		33	14	1		0		43	38	53.1	27	30	47.4	23	25	47.9	40.4	112.0
9	2011-10-29	@	Phoenix Coyotes	2	3	L	OT		39	6	0		0		33	10	0		0		58	50	53.7	48	41	53.9	32	25	56.1	43.2	95.0
10	2011-10-30	@	Colorado Avalanche	2	3	L			32	8	2		0		16	8	1		1		40	26	60.6	30	19	61.2	16	20	44.4	54.5	88.9
11	2011-11-03		Edmonton Oilers	0	3	L			19	10	0		0		27	6	0		0		45	35	56.3	27	27	50.0	25	15	62.5	51.9	85.0
12	2011-11-05		Pittsburgh Penguins	2	3	L	SO		26	12	0		0		33	8	1		0		40	48	45.5	34	38	47.2	30	17	63.8	41.6	104.9
