	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2001-10-03	@	Pittsburgh Penguins	3	1	W			20	8	1		0		33	8	0		0
1	2001-10-09		Vancouver Canucks	5	4	W			31	19	2		1		32	15	3		0
2	2001-10-11	@	Edmonton Oilers	3	5	L			34	26	1		0		36	28	2		0
3	2001-10-13	@	Vancouver Canucks	0	4	L			22	45	0		0		22	48	0		0
4	2001-10-16		Tampa Bay Lightning	2	1	W			25	10	0		0		20	6	0		0
5	2001-10-18		Edmonton Oilers	1	4	L			29	16	1		0		30	16	2		0
6	2001-10-20	@	Columbus Blue Jackets	5	0	W			20	24	1		0		24	6	0		0
7	2001-10-21	@	Chicago Blackhawks	2	4	L			16	4	2		0		23	8	0		1
8	2001-10-23		Carolina Hurricanes	5	1	W			37	17	2		0		24	15	0		0
9	2001-10-25		Vancouver Canucks	4	1	W			16	18	0		0		28	24	0		0
10	2001-10-27	@	Phoenix Coyotes	0	1	L			29	8	0		0		22	12	0		0
11	2001-10-28	@	Mighty Ducks of Anaheim	3	2	W			22	16	1		0		23	12	1		0
12	2001-10-31		St. Louis Blues	0	1	L			26	15	0		0		22	13	0		0
13	2001-11-02	@	Minnesota Wild	2	4	L			34	16	1		0		18	24	2		0
14	2001-11-03	@	Toronto Maple Leafs	1	4	L			24	4	0		0		28	8	0		0
15	2001-11-06	@	Montreal Canadiens	1	1	T	OT		33	8	0		0		30	8	0		0
16	2001-11-08	@	Ottawa Senators	0	1	L			21	6	0		0		31	10	0		0
17	2001-11-10	@	Calgary Flames	0	2	L			36	6	0		0		24	10	0		0
18	2001-11-14		Minnesota Wild	1	0	W			30	16	0		0		26	12	0		0
19	2001-11-16		New York Islanders	1	0	W			28	6	0		0		31	10	0		0
20	2001-11-18	@	New Jersey Devils	2	0	W			21	26	1		0		33	18	0		0
21	2001-11-20	@	New York Rangers	3	5	L			39	15	3		0		31	19	0		1
22	2001-11-21	@	New York Islanders	4	5	L			28	11	1		0		27	9	1		0
