	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2008-10-10	@	Carolina Hurricanes	4	6	L			33	8	2		0		24	12	2		0		54	46	54.0	37	33	52.9	24	26	48.0	44.0	88.3
1	2008-10-11		Atlanta Thrashers	3	2	W	OT		39	17	0		0		33	27	0		0		40	29	58.0	36	26	58.1	22	24	47.8	54.4	101.3
2	2008-10-16		Minnesota Wild	2	6	L			26	21	0		0		34	17	3		0		41	31	56.9	27	27	50.0	21	17	55.3	60.0	95.9
3	2008-10-18		New York Islanders	2	0	W			36	4	1		0		31	12	0		0		48	42	53.3	38	33	53.5	20	16	55.6	50.0	104.0
4	2008-10-20	@	Montreal Canadiens	1	3	L			36	14	0		0		34	8	0		1		58	49	54.2	41	34	54.7	24	27	47.1	51.5	94.9
5	2008-10-22	@	Ottawa Senators	3	1	W			21	12	0		0		42	8	1		0		32	42	43.2	22	36	37.9	15	16	48.4	43.5	117.6
6	2008-10-24		San Jose Sharks	4	3	W			35	10	0		0		50	6	2		1		42	58	42.0	35	42	45.5	23	29	44.2	43.2	113.8
7	2008-10-25	@	St. Louis Blues	0	4	L			17	36	0		0		31	10	2		0		33	42	44.0	25	31	44.6	20	19	51.3	54.2	90.0
8	2008-10-30		Ottawa Senators	1	2	L			26	10	1		0		31	6	1		0		42	42	50.0	31	34	47.7	19	26	42.2	54.8	96.0
9	2008-11-01	@	Nashville Predators	2	3	L	SO		26	8	0		0		32	6	1		0		46	54	46.0	34	35	49.3	23	26	46.9	41.0	104.7
10	2008-11-02	@	Atlanta Thrashers	3	5	L			21	8	1		0		31	6	1		0		37	46	44.6	30	37	44.8	26	19	57.8	63.0	95.7
11	2008-11-06	@	Los Angeles Kings	2	3	L			15	20	0		1		32	22	1		0		22	56	28.2	18	43	29.5	18	14	56.3	33.3	106.3
12	2008-11-08	@	Phoenix Coyotes	1	4	L			27	14	0		0		39	2	0		0		62	53	53.9	37	39	48.7	23	27	46.0	48.6	89.2
13	2008-11-09	@	Anaheim Ducks	3	1	W			26	10	1		0		45	10	0		0		29	40	42.0	24	37	39.3	20	18	52.6	37.9	107.2
14	2008-11-12		Tampa Bay Lightning	4	0	W			31	15	2		0		24	17	0		0		31	32	49.2	27	27	50.0	13	24	35.1	60.6	110.0
15	2008-11-14		Detroit Red Wings	2	3	L			27	8	0		0		32	6	1		0		39	47	45.3	32	38	45.7	25	24	51.0	55.6	100.0
16	2008-11-18	@	Tampa Bay Lightning	4	3	W	SO		36	4	2		0		52	10	0		0		42	67	38.5	34	59	36.6	21	26	44.7	22.6	97.3
17	2008-11-20	@	New Jersey Devils	1	3	L			24	4	1		0		19	4	0		0		35	37	48.6	24	28	46.2	21	26	44.7	64.5	76.9
18	2008-11-21	@	Boston Bruins	2	4	L			32	13	0		0		39	15	1		0		34	44	43.6	28	37	43.1	21	34	38.2	49.8	99.3
19	2008-11-24		Carolina Hurricanes	3	2	W			22	4	0		0		29	0	0		0		44	54	44.9	31	41	43.1	28	29	49.1	41.0	106.5
20	2008-11-26		New Jersey Devils	2	3	L	OT		38	8	0		0		37	10	1		0		39	41	48.8	34	34	50.0	24	20	54.5	53.3	99.7
21	2008-11-28		New York Rangers	3	4	L	SO		41	12	1		0		46	14	0		0		39	48	44.8	33	40	45.2	15	21	41.7	60.2	98.1
22	2008-11-30	@	New York Rangers	4	0	W			30	17	0		0		37	23	0		0		46	46	50.0	35	33	51.5	21	20	51.2	42.6	117.4
23	2008-12-02	@	Washington Capitals	5	3	W			22	8	2		0		26	8	2		0		41	39	51.3	29	22	56.9	24	19	55.8	47.8	110.5
24	2008-12-04		Buffalo Sabres	2	1	W			25	8	0		0		46	4	1		0		46	51	47.4	33	38	46.5	26	19	57.8	39.3	110.0
25	2008-12-06		Boston Bruins	0	4	L			27	8	0		0		32	4	1		0		36	45	44.4	29	37	43.9	24	29	45.3	46.9	88.5
26	2008-12-08	@	Ottawa Senators	4	3	W	OT		40	11	1		0		38	15	0		0		59	57	50.9	42	44	48.8	23	21	52.3	54.6	100.3
