	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2013-01-19		Colorado Avalanche	4	2	W			35	11	2		0		27	19	0		0		36	46	43.9	31	31	50.0	22	21	51.2	60.0	100.4
1	2013-01-20		Dallas Stars	1	0	W			32	10	0		0		24	8	0		0		43	48	47.3	35	29	54.7	18	17	51.4	56.9	100.0
2	2013-01-22		Nashville Predators	1	3	L			30	15	0		0		26	15	1		0		44	40	52.4	31	32	49.2	27	22	55.1	54.2	95.5
3	2013-01-25	@	Detroit Red Wings	3	5	L			26	15	1		0		27	21	2		0		32	34	48.5	21	29	42.0	16	22	42.1	40.9	100.4
4	2013-01-27	@	St. Louis Blues	4	5	L	OT		16	12	2		0		34	8	0		0		33	49	40.2	24	39	38.1	23	31	42.6	41.3	99.4
5	2013-01-29		Columbus Blue Jackets	3	2	W			26	18	0		0		19	14	1		0		35	41	46.1	28	28	50.0	20	20	50.0	52.6	108.0
6	2013-01-30		Chicago Blackhawks	3	2	W	SO		25	4	0		0		32	8	0		0		39	52	42.9	30	44	40.5	29	28	50.9	39.7	102.2
7	2013-02-01	@	Anaheim Ducks	1	3	L			27	4	0		0		31	2	1		0		41	57	41.8	30	38	44.1	26	21	55.3	43.8	96.9
8	2013-02-04	@	Phoenix Coyotes	1	2	L			22	2	0		0		34	4	0		0		45	57	44.1	32	43	42.7	24	25	49.0	45.9	98.3
9	2013-02-07		Vancouver Canucks	1	4	L			23	46	1		0		22	22	1		0		30	26	53.6	26	21	55.3	19	28	40.4	77.0	86.7
10	2013-02-09		Nashville Predators	2	1	W	OT		32	16	1		0		26	12	0		0		45	23	66.2	33	17	66.0	25	18	58.1	43.3	96.5
11	2013-02-11	@	Calgary Flames	2	1	W	SO		24	4	0		0		24	8	0		0		35	43	44.9	18	29	38.3	25	25	50.0	36.9	102.4
12	2013-02-12	@	Vancouver Canucks	1	2	L			26	6	1		0		30	12	1		0		28	50	35.9	23	38	37.7	35	24	59.3	41.4	96.3
13	2013-02-14		Colorado Avalanche	3	4	L	SO		29	4	0		0		32	2	1		0		49	47	51.0	33	39	45.8	34	28	54.8	56.2	103.8
14	2013-02-17		Detroit Red Wings	3	2	W			24	6	0		0		31	4	0		0		38	49	43.7	32	39	45.1	26	16	61.9	37.9	105.6
15	2013-02-21	@	Edmonton Oilers	3	1	W			28	2	0		0		28	19	0		0		53	50	51.5	35	37	48.6	25	25	50.0	36.1	107.5
16	2013-02-23	@	Calgary Flames	1	3	L			31	14	0		0		27	14	0		0		48	44	52.2	35	34	50.7	38	28	57.6	55.4	91.3
17	2013-02-26		Calgary Flames	2	1	W	OT		30	19	1		0		21	16	1		0		41	17	70.7	26	14	65.0	31	12	72.1	52.9	105.3
18	2013-02-28	@	Phoenix Coyotes	4	3	W			23	15	1		0		28	17	0		0		34	59	36.6	23	43	34.8	17	24	41.5	42.3	109.4
19	2013-03-01	@	Anaheim Ducks	2	3	L			33	12	0		0		29	16	0		0		45	47	48.9	31	40	43.7	27	23	54.0	41.2	97.3
20	2013-03-03		Edmonton Oilers	4	2	W			43	2	1		0		21	6	0		0		50	42	54.3	44	30	59.5	24	20	54.5	58.1	98.6
21	2013-03-05	@	Chicago Blackhawks	3	5	L			23	6	1		0		32	4	0		0		33	51	39.3	28	37	43.1	23	28	45.1	53.5	92.1
22	2013-03-09	@	Nashville Predators	2	1	W	SO		29	6	1		0		25	12	1		0		41	42	49.4	34	32	51.5	26	20	56.5	33.3	100.0
23	2013-03-10		Vancouver Canucks	4	2	W			32	19	1		0		27	17	0		0		37	37	50.0	30	28	51.7	23	19	54.8	50.0	101.0
24	2013-03-12		Anaheim Ducks	1	2	L			31	13	1		0		21	30	0		0		45	33	57.7	27	24	52.9	28	15	65.1	58.8	88.2
25	2013-03-14		Colorado Avalanche	5	3	W			40	16	0		0		32	20	1		0		56	57	49.6	43	43	50.0	22	29	43.1	39.0	108.0
26	2013-03-16	@	Colorado Avalanche	6	4	W			28	16	1		0		32	16	0		0		46	44	51.1	32	35	47.8	29	28	50.9	38.7	108.9
