	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1992-10-08	@	Buffalo Sabres	5	4	W			30	39	2		0		29	24	2		0
1	1992-10-10		Ottawa Senators	9	2	W			42	36	4		1		31	32	1		0
2	1992-10-13		Philadelphia Flyers	6	3	W			27	20	1		2		28	30	1		2
3	1992-10-15	@	Detroit Red Wings	4	2	W			30	12	0		0		20	12	1		0
4	1992-10-17		St. Louis Blues	5	6	L			30	12	1		0		32	16	1		1
5	1992-10-21	@	St. Louis Blues	5	5	T	OT		41	28	4		0		28	32	4		0
6	1992-10-22	@	Minnesota North Stars	2	5	L			15	14	1		0		40	26	2		0
7	1992-10-24	@	Tampa Bay Lightning	2	3	L			22	16	1		0		26	14	0		0
8	1992-10-27		Tampa Bay Lightning	4	3	W			30	24	3		0		19	26	2		0
9	1992-10-29	@	New York Rangers	6	3	W			43	31	3		0		41	30	2		0
10	1992-10-31		Winnipeg Jets	3	2	W			24	10	1		1		20	14	1		0
11	1992-11-03	@	Hartford Whalers	3	3	T	OT		34	37	1		0		34	25	0		0
12	1992-11-05	@	Boston Bruins	4	6	L			26	36	1		0		37	14	2		1
13	1992-11-07		Chicago Blackhawks	4	7	L			28	10	1		0		32	20	1		0
14	1992-11-08		Calgary Flames	5	5	T	OT		38	8	1		0		34	12	0		0
15	1992-11-11	@	Ottawa Senators	7	3	W			24	15	2		1		21	27	1		0
16	1992-11-12	@	Pittsburgh Penguins	4	4	T	OT		26	8	1		0		36	2	1		0
17	1992-11-14		New York Rangers	6	3	W			31	16	3		1		35	18	1		0
18	1992-11-17	vs.	Toronto Maple Leafs	3	1	W			30	12	0		0		33	10	1		0
19	1992-11-19		Montreal Canadiens	4	3	W			30	8	1		0		22	14	0		0
20	1992-11-21		Hartford Whalers	8	2	W			42	30	2		1		22	30	0		0
21	1992-11-22		Washington Capitals	4	6	L			27	22	1		1		29	10	3		0
22	1992-11-25	@	Buffalo Sabres	1	1	T	OT		29	6	1		0		29	10	1		0
23	1992-11-26	@	Toronto Maple Leafs	5	4	W	OT		27	40	2		0		31	16	3		0
24	1992-11-28		New Jersey Devils	3	6	L			25	21	3		0		38	19	1		0
25	1992-11-30		Boston Bruins	3	4	L			21	8	2		0		29	22	1		0
26	1992-12-03	@	Philadelphia Flyers	2	3	L	OT		25	23	0		0		34	35	1		0
27	1992-12-05		Minnesota North Stars	4	7	L			23	24	2		0		22	18	3		0
28	1992-12-07		Buffalo Sabres	4	3	W			27	41	2		0		30	40	0		1
29	1992-12-10	@	Los Angeles Kings	5	4	W			41	10	1		0		38	6	0		1
30	1992-12-12	@	San Jose Sharks	8	7	W	OT		38	8	1		1		38	8	1		0
31	1992-12-13	@	Vancouver Canucks	3	3	T	OT		22	32	1		0		31	36	0		0
32	1992-12-16	@	Montreal Canadiens	5	1	W			31	28	3		0		36	32	0		0
33	1992-12-17		Montreal Canadiens	3	8	L			25	34	1		0		33	34	2		1
34	1992-12-20		New York Islanders	5	3	W			32	20	3		0		22	16	2		0
35	1992-12-21	@	Pittsburgh Penguins	4	7	L			37	29	2		0		30	40	3		1
36	1992-12-26		Ottawa Senators	4	2	W			38	12	1		0		23	10	0		1
37	1992-12-27	@	Ottawa Senators	6	1	W			28	18	5		0		23	22	1		0
38	1992-12-29		New Jersey Devils	4	1	W			24	14	1		0		38	12	0		0
39	1992-12-31	@	Hartford Whalers	6	2	W			36	42	1		0		20	24	1		0
40	1993-01-02		Detroit Red Wings	2	6	L			25	25	0		1		43	23	2		0
41	1993-01-05	@	New York Islanders	2	1	W			29	19	0		0		30	6	0		0
42	1993-01-07	@	Boston Bruins	3	2	W	OT		24	8	0		0		42	6	0		2
43	1993-01-09	@	Hartford Whalers	2	4	L			22	14	0		0		28	6	1		0
44	1993-01-14		Montreal Canadiens	3	5	L			29	29	0		0		27	31	2		0
45	1993-01-16		San Jose Sharks	4	1	W			34	15	0		0		47	15	0		0
46	1993-01-19	@	Ottawa Senators	5	2	W			27	46	2		1		23	53	0		0
47	1993-01-22	@	Buffalo Sabres	2	6	L			24	50	1		0		35	24	2		0
48	1993-01-23		Buffalo Sabres	4	3	W			27	36	1		1		28	26	1		0
49	1993-01-26		Boston Bruins	4	4	T	OT		25	6	2		0		37	14	0		0
50	1993-01-28	@	Philadelphia Flyers	6	3	W			24	18	1		1		25	12	2		0
51	1993-01-29	@	Washington Capitals	3	3	T	OT		27	35	2		0		41	33	1		0
52	1993-02-02		Los Angeles Kings	3	2	W			27	6	0		0		28	10	0		2
53	1993-02-03		Boston Bruins	1	4	L			21	22	0		0		29	12	1		1
54	1993-02-09		Vancouver Canucks	1	5	L			23	21	0		0		27	13	0		0
55	1993-02-12	@	Calgary Flames	4	4	T	OT		27	26	2		0		38	34	2		0
56	1993-02-14	@	Edmonton Oilers	3	2	W	OT		31	22	2		0		33	24	1		0
57	1993-02-17		Ottawa Senators	6	4	W			35	34	3		0		24	28	2		0
58	1993-02-20	vs.	Tampa Bay Lightning	5	2	W			28	10	1		0		28	12	0		0
59	1993-02-21	@	New Jersey Devils	6	3	W			29	14	1		0		32	12	1		0
60	1993-02-23		Edmonton Oilers	6	3	W			27	2	0		0		28	6	1		0
61	1993-02-25		New York Islanders	6	4	W			31	8	3		0		23	14	1		0
62	1993-02-27		Hartford Whalers	3	5	L			32	25	0		0		27	27	0		0
63	1993-02-28	@	Ottawa Senators	4	6	L			39	28	1		0		25	16	3		1
64	1993-03-02	@	Winnipeg Jets	7	4	W			38	37	1		1		25	22	1		0
65	1993-03-04	@	Chicago Blackhawks	3	3	T	OT		29	24	0		1		33	18	0		0
66	1993-03-06		New York Rangers	10	2	W			34	12	2		0		29	14	0		0
67	1993-03-08		Hartford Whalers	2	4	L			30	17	0		0		17	21	1		0
68	1993-03-10		Buffalo Sabres	4	7	L			35	17	1		1		27	23	1		0
