	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1993-10-07	@	Boston Bruins	5	3	W			20	18	2		0		39	31	1		0
1	1993-10-09	@	Montreal Canadiens	4	7	L			20	108	1		1		37	31	3		0
2	1993-10-10		Hartford Whalers	2	3	L			35	58	1		0		26	54	1		0
3	1993-10-12	@	Philadelphia Flyers	3	5	L			25	23	1		1		35	21	3		0
4	1993-10-15		New York Rangers	2	5	L			17	36	0		0		27	40	0		2
5	1993-10-16	@	Washington Capitals	3	4	L			22	12	1		0		49	8	1		0
6	1993-10-18		Detroit Red Wings	4	6	L			21	18	1		0		33	10	2		0
7	1993-10-22		Pittsburgh Penguins	2	4	L			19	8	0		0		38	6	0		0
8	1993-10-23	@	Hartford Whalers	3	3	T	OT		30	24	0		0		32	26	0		1
9	1993-10-27	@	Calgary Flames	5	3	W			18	17	2		0		31	17	1		0
10	1993-10-29	@	Edmonton Oilers	6	3	W			24	16	1		0		35	10	1		0
11	1993-10-30	@	Vancouver Canucks	6	3	W			23	17	2		0		39	19	2		0
12	1993-11-03	vs.	Pittsburgh Penguins	2	6	L			28	21	1		0		33	33	1		0
13	1993-11-07		Boston Bruins	3	4	L			27	14	2		1		33	18	1		0
14	1993-11-10		Philadelphia Flyers	3	5	L			44	26	1		0		23	34	1		1
15	1993-11-13	@	Philadelphia Flyers	7	2	W			31	24	2		0		33	20	1		0
16	1993-11-17	@	New Jersey Devils	0	4	L			30	6	0		0		30	8	0		0
17	1993-11-19		Winnipeg Jets	6	0	W			34	60	3		0		22	62	0		0
18	1993-11-21		San Jose Sharks	6	5	W			27	8	3		0		25	10	0		0
19	1993-11-22	@	Ottawa Senators	5	2	W			25	53	2		0		35	36	1		0
20	1993-11-24		New Jersey Devils	3	5	L			31	28	1		0		26	45	0		0
21	1993-11-26		Ottawa Senators	5	2	W			39	17	2		0		22	17	2		0
22	1993-11-27	@	Quebec Nordiques	2	2	T	OT		26	6	0		0		25	4	0		0
23	1993-11-29	@	Toronto Maple Leafs	3	0	W			29	4	0		0		24	2	0		0
24	1993-12-01	@	Tampa Bay Lightning	3	0	W			26	26	0		1		33	24	0		0
25	1993-12-02	@	Florida Panthers	1	2	L	OT		34	15	1		0		28	27	1		0
26	1993-12-05		Boston Bruins	3	1	W			25	24	2		0		24	11	0		0
27	1993-12-08	@	Ottawa Senators	3	1	W			28	35	0		0		21	36	0		0
28	1993-12-10		Calgary Flames	6	2	W			24	17	4		0		27	27	0		0
29	1993-12-11	@	Hartford Whalers	3	0	W			21	6	1		0		25	6	0		0
30	1993-12-13	@	New York Rangers	0	2	L			28	6	0		0		35	4	0		0
