	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2005-10-05	@	Florida Panthers	0	2	L			34	18	0		0		29	25	1		0
1	2005-10-07	@	Washington Capitals	7	3	W			39	19	4		1		22	21	2		0
2	2005-10-08		Washington Capitals	8	1	W			42	31	4		0		20	41	1		0
3	2005-10-12		Montreal Canadiens	0	2	L			32	18	0		0		35	20	0		0
4	2005-10-14		Toronto Maple Leafs	1	9	L			20	82	0		0		34	60	7		0
5	2005-10-15	@	New York Rangers	1	5	L			29	8	0		0		29	12	1		0
6	2005-10-20		Tampa Bay Lightning	0	6	L			15	35	0		0		36	8	2		0
7	2005-10-22		New Jersey Devils	4	3	W			28	10	1		0		35	12	0		0
8	2005-10-25	@	New York Islanders	3	4	L			36	16	3		0		26	26	2		0
9	2005-10-27	@	Pittsburgh Penguins	5	7	L			35	33	3		0		30	25	6		0
10	2005-10-29		Tampa Bay Lightning	2	3	L			31	25	1		0		23	15	1		0
11	2005-11-01	@	Tampa Bay Lightning	6	4	W			29	2	4		0		33	8	0		1
12	2005-11-04	@	Washington Capitals	2	3	L	SO		37	17	0		0		32	19	0		0
13	2005-11-05	@	Philadelphia Flyers	3	4	L			31	14	2		0		18	16	2		0
14	2005-11-09		Pittsburgh Penguins	5	0	W			40	6	1		0		26	12	0		0
15	2005-11-11		Tampa Bay Lightning	5	2	W			27	8	3		1		36	16	0		0
16	2005-11-12	@	Carolina Hurricanes	9	0	W			36	25	4		0		19	53	0		0
17	2005-11-16		New York Islanders	3	7	L			42	22	0		0		39	16	3		0
18	2005-11-18	@	Philadelphia Flyers	6	5	W	OT		36	14	4		0		36	22	2		0
19	2005-11-19	@	Toronto Maple Leafs	1	5	L			32	17	1		0		38	13	0		1
20	2005-11-22	@	Montreal Canadiens	2	3	L	SO		38	18	0		0		30	26	2		0
21	2005-11-24		New York Rangers	3	6	L			25	8	2		0		33	12	0		0
22	2005-11-26		Florida Panthers	7	4	W			37	6	1		0		20	16	1		0
23	2005-11-27	@	Carolina Hurricanes	5	2	W			20	16	2		0		29	16	0		0
24	2005-11-29		Carolina Hurricanes	3	4	L	OT		31	10	1		0		23	10	2		1
25	2005-12-01		Toronto Maple Leafs	0	4	L			28	22	0		0		28	16	3		1
26	2005-12-03	@	Mighty Ducks of Anaheim	1	2	L			21	8	0		0		28	8	1		0
27	2005-12-05	@	Phoenix Coyotes	2	5	L			29	14	2		0		31	18	1		0
28	2005-12-06	@	San Jose Sharks	3	5	L			25	10	0		1		26	6	2		0
29	2005-12-09		Columbus Blue Jackets	5	2	W			31	19	1		0		28	31	1		0
30	2005-12-11		Chicago Blackhawks	4	5	L	SO		37	17	1		0		32	23	0		0
31	2005-12-13		Detroit Red Wings	7	6	W			32	16	3		1		36	14	4		0
32	2005-12-15	@	New Jersey Devils	3	2	W	OT		33	16	1		0		26	12	0		0
33	2005-12-17		Florida Panthers	2	1	W			31	4	0		0		28	6	0		0
34	2005-12-22		Washington Capitals	5	6	L	SO		34	28	3		0		37	20	3		0
35	2005-12-23	@	New Jersey Devils	1	0	W			23	16	1		0		29	8	0		0
36	2005-12-26		Montreal Canadiens	4	0	W			38	12	2		0		36	14	0		0
37	2005-12-28		Philadelphia Flyers	3	4	L	OT		31	15	0		1		32	9	0		0
38	2005-12-30	@	Buffalo Sabres	1	4	L			35	16	0		1		29	16	2		0
39	2006-01-01	@	Washington Capitals	5	2	W			43	12	3		0		21	30	1		0
40	2006-01-02		Ottawa Senators	8	3	W			27	12	2		1		27	12	0		0
41	2006-01-04	@	Carolina Hurricanes	3	4	L			26	21	2		0		22	33	2		0
42	2006-01-06		Pittsburgh Penguins	6	4	W			32	18	2		0		31	14	3		0
43	2006-01-07	@	Pittsburgh Penguins	4	3	W			32	28	2		0		31	28	2		0
44	2006-01-11		Nashville Predators	4	3	W	SO		41	12	1		0		26	20	1		0
45	2006-01-13		St. Louis Blues	2	0	W			24	12	1		0		37	16	0		0
46	2006-01-18	@	Dallas Stars	5	2	W			21	10	1		0		27	12	2		0
47	2006-01-19	@	Los Angeles Kings	6	8	L			39	10	0		0		36	10	1		1
48	2006-01-21		Tampa Bay Lightning	0	2	L			20	10	0		0		24	8	2		0
49	2006-01-24		Boston Bruins	2	3	L			24	18	1		0		32	8	1		0
50	2006-01-26		Carolina Hurricanes	1	5	L			31	31	0		0		33	13	3		0
51	2006-01-28	@	Carolina Hurricanes	1	4	L			18	20	1		0		27	20	1		0
52	2006-01-31		Buffalo Sabres	2	5	L			37	13	0		0		35	19	0		1
53	2006-02-03	@	Florida Panthers	2	5	L			39	21	1		0		37	29	2		1
54	2006-02-04		Florida Panthers	6	4	W			27	6	2		0		32	10	1		0
55	2006-02-07	@	Toronto Maple Leafs	1	4	L			34	32	1		0		28	29	1		0
56	2006-02-09	@	Ottawa Senators	2	1	W			22	8	2		0		35	12	0		0
57	2006-02-11	@	Montreal Canadiens	2	1	W	SO		23	8	0		0		27	16	0		0
58	2006-03-01	@	Buffalo Sabres	4	2	W			25	18	2		1		36	14	2		0
59	2006-03-02	@	Boston Bruins	2	3	L			22	10	1		0		31	12	1		0
60	2006-03-04		Washington Capitals	3	2	W	OT		34	16	1		0		32	12	2		0
61	2006-03-06		Florida Panthers	4	3	W	SO		34	6	0		1		40	6	0		0
62	2006-03-08		New York Rangers	3	2	W	SO		35	18	0		0		34	20	1		0
63	2006-03-10		Ottawa Senators	1	3	L			17	12	1		0		35	10	0		0
64	2006-03-12	@	New York Rangers	3	2	W	OT		31	12	2		0		35	16	1		0
65	2006-03-16		New York Islanders	4	2	W			39	8	0		1		30	6	0		0
66	2006-03-18		Philadelphia Flyers	2	4	L			27	6	1		0		27	18	1		0
67	2006-03-20		Buffalo Sabres	5	0	W			23	16	2		0		20	34	0		0
68	2006-03-21	@	Boston Bruins	5	4	W	SO		40	10	1		1		31	16	2		0
69	2006-03-23		New Jersey Devils	6	5	W	OT		30	24	2		0		41	36	3		0
70	2006-03-25	@	New York Islanders	1	5	L			22	15	1		0		33	31	1		1
71	2006-03-30	@	Tampa Bay Lightning	3	4	L			22	10	0		0		33	2	1		0
72	2006-04-01		Carolina Hurricanes	5	2	W			26	27	0		0		35	18	0		1
73	2006-04-03	@	Ottawa Senators	4	6	L			37	10	3		0		28	12	3		0
74	2006-04-05	@	Florida Panthers	5	2	W			34	14	2		1		40	18	1		0
75	2006-04-06	@	Tampa Bay Lightning	2	3	L	SO		31	17	1		0		29	15	2		0
76	2006-04-08		Carolina Hurricanes	5	2	W			34	22	1		0		25	20	2		0
77	2006-04-11	@	Tampa Bay Lightning	6	2	W			24	10	1		1		34	10	1		0
78	2006-04-13		Washington Capitals	5	3	W			28	16	1		0		25	8	1		0
79	2006-04-15		Boston Bruins	4	3	W			35	4	0		0		26	8	0		1
80	2006-04-17	@	Washington Capitals	4	6	L			42	16	0		0		28	18	1		0
81	2006-04-18	@	Florida Panthers	1	2	L	OT		40	8	0		0		30	10	1		0
