	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2017-10-05	@	Anaheim Ducks	4	5	L			30	8	2	4	0		41	18	0	4	0		47	49	49.0	32	42	43.2	25	31	44.6	41.9	93.4
1	2017-10-07		Vegas Golden Knights	1	2	L	OT		28	8	0	3	0		42	6	0	4	0		49	63	43.8	34	45	43.0	18	28	39.1	42.7	97.3
2	2017-10-10	@	Vegas Golden Knights	2	5	L			33	6	0	3	0		28	6	1	3	0		48	45	51.6	36	32	52.9	18	40	31.0	52.3	91.4
3	2017-10-12		Detroit Red Wings	2	4	L			35	11	1	6	0		33	17	1	3	1		48	42	53.3	34	39	46.6	33	26	55.9	44.0	97.3
4	2017-10-14		Boston Bruins	2	6	L			31	6	1	3	0		29	6	2	3	0		58	53	52.3	49	37	57.0	29	29	50.0	55.6	87.3
5	2017-10-17	@	Dallas Stars	1	3	L			28	7	0	2	0		34	9	0	1	0		45	54	45.5	32	44	42.1	20	30	40.0	56.3	95.1
6	2017-10-19		Dallas Stars	4	5	L			31	4	0	4	0		30	8	1	2	0		45	51	46.9	35	40	46.7	23	21	52.3	50.0	102.4
7	2017-10-21		Chicago Blackhawks	2	4	L			29	8	0	5	0		29	12	1	2	0		54	59	47.8	42	43	49.4	35	33	51.5	31.9	96.9
8	2017-10-24	@	New York Islanders	3	5	L			35	6	1	3	0		25	6	1	3	0		51	44	53.7	38	28	57.6	39	27	59.1	55.6	89.0
9	2017-10-26	@	New York Rangers	2	5	L			29	11	1	3	0		30	13	0	2	0		42	52	44.7	30	40	42.9	18	30	37.5	60.6	86.3
10	2017-10-28	@	New Jersey Devils	3	4	L			37	4	1	5	0		25	10	2	2	1		52	37	58.4	38	28	57.6	33	27	55.0	58.1	101.9
11	2017-10-30	@	Philadelphia Flyers	4	3	W	OT		34	6	1	3	0		31	10	1	1	0		47	55	46.1	37	43	46.3	27	35	43.5	41.3	103.6
12	2017-10-31	@	Detroit Red Wings	3	5	L			33	2	0	2	0		40	4	0	1	0		52	61	46.0	39	51	43.3	27	33	45.0	41.0	96.8
13	2017-11-02		Buffalo Sabres	4	5	L			29	4	0	2	0		31	4	0	2	1		60	51	54.1	44	39	53.0	23	24	48.9	35.3	101.5
14	2017-11-04		Carolina Hurricanes	2	1	W	SO		24	6	0	2	0		37	4	0	3	0		45	67	40.2	34	46	42.5	24	25	49.0	42.2	101.5
15	2017-11-06	@	Washington Capitals	2	3	L	OT		26	17	0	3	0		40	11	1	6	0		40	51	44.0	30	41	42.3	17	28	37.8	39.1	102.9
16	2017-11-07	@	Pittsburgh Penguins	1	3	L			25	12	0	1	0		37	2	1	6	0		49	40	55.1	28	36	43.8	25	28	47.2	40.0	97.1
17	2017-11-09	@	St. Louis Blues	2	3	L	SO		29	6	1	3	0		38	6	0	3	0		43	57	43.0	30	47	39.0	25	33	43.1	46.7	98.1
