	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2005-10-05		San Jose Sharks	3	2	W			25	12	0		0		24	6	0		1
1	2005-10-08		Mighty Ducks of Anaheim	3	2	W	SO		35	12	1		0		35	10	0		0
2	2005-10-12	@	Colorado Avalanche	5	4	W			18	10	3		0		24	18	0		1
3	2005-10-13	@	Phoenix Coyotes	5	4	W	SO		26	20	3		1		31	8	3		0
4	2005-10-15	@	St. Louis Blues	4	1	W			24	10	0		0		29	16	0		0
5	2005-10-20		St. Louis Blues	3	2	W	SO		29	8	0		0		31	12	1		0
6	2005-10-22		San Jose Sharks	2	1	W			30	12	1		0		38	14	1		0
7	2005-10-25		Chicago Blackhawks	5	3	W			22	95	1		1		41	51	1		0
8	2005-10-26	@	Columbus Blue Jackets	2	3	L	OT		24	19	2		0		34	29	1		1
9	2005-10-29		Edmonton Oilers	1	5	L			24	14	1		0		31	18	3		0
10	2005-11-01	@	Mighty Ducks of Anaheim	1	4	L			33	29	0		0		35	23	2		0
11	2005-11-02	@	San Jose Sharks	2	3	L	OT		23	17	0		0		36	21	1		1
12	2005-11-05	@	Los Angeles Kings	2	3	L	SO		22	16	0		0		38	23	0		0
13	2005-11-08		Edmonton Oilers	3	2	W			27	31	0		0		33	15	1		0
14	2005-11-10		Dallas Stars	5	3	W			32	18	4		0		28	20	2		0
15	2005-11-12		St. Louis Blues	3	1	W			29	12	2		1		27	14	0		0
16	2005-11-15		Los Angeles Kings	3	2	W			26	25	2		0		37	10	0		0
17	2005-11-19	@	Minnesota Wild	2	4	L			32	14	2		0		28	14	1		0
18	2005-11-23	@	Columbus Blue Jackets	4	2	W			41	12	1		0		37	14	1		0
19	2005-11-24		Los Angeles Kings	4	3	W			33	39	1		0		38	24	0		0
20	2005-11-26		Dallas Stars	1	3	L			24	24	1		0		32	20	2		0
21	2005-11-29		Calgary Flames	2	0	W			17	12	1		0		31	12	0		0
22	2005-12-01		Minnesota Wild	2	1	W			46	33	1		0		20	23	1		0
23	2005-12-03		Philadelphia Flyers	4	3	W	SO		32	12	1		0		33	16	1		0
24	2005-12-07	@	Washington Capitals	5	2	W			34	29	3		1		32	21	1		0
25	2005-12-08		New York Rangers	1	5	L			31	13	0		0		25	19	0		0
26	2005-12-10	@	Tampa Bay Lightning	3	4	L			16	22	1		0		29	16	2		0
27	2005-12-13	@	Florida Panthers	3	7	L			34	8	2		0		41	20	2		0
28	2005-12-15		Chicago Blackhawks	5	3	W			31	16	1		1		38	18	0		1
29	2005-12-17		Columbus Blue Jackets	7	3	W			32	8	1		0		26	18	1		1
30	2005-12-20		Colorado Avalanche	3	2	W			27	10	2		0		26	10	1		0
31	2005-12-21	@	Chicago Blackhawks	6	1	W			31	12	2		0		27	43	0		0
32	2005-12-23	@	Columbus Blue Jackets	5	4	W			22	24	3		0		39	18	2		1
33	2005-12-27	@	Calgary Flames	4	3	W			40	21	2		0		26	25	2		0
34	2005-12-28	@	Vancouver Canucks	3	4	L			35	14	1		0		32	12	1		0
35	2005-12-30	@	Edmonton Oilers	2	4	L			31	26	0		0		35	12	2		0
36	2006-01-01		Mighty Ducks of Anaheim	2	4	L			23	12	0		0		36	10	1		0
37	2006-01-03	@	Colorado Avalanche	0	3	L			32	12	0		0		25	18	1		0
38	2006-01-04	@	St. Louis Blues	4	3	W			23	8	2		0		22	10	1		0
39	2006-01-06		Detroit Red Wings	1	3	L			30	16	1		0		36	10	2		0
40	2006-01-08	@	Chicago Blackhawks	5	1	W			21	10	0		1		37	10	0		0
41	2006-01-10		New York Islanders	2	1	W			35	4	0		0		28	8	0		0
42	2006-01-11	@	Atlanta Thrashers	3	4	L	SO		26	20	1		0		41	12	1		0
