	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2009-10-03		Philadelphia Flyers	2	5	L			26	6	1		1		27	10	0		0		26	35	42.6	22	27	44.9	21	25	45.7	44.0	78.3
1	2009-10-05		New York Rangers	2	3	L			27	18	1		0		26	18	2		0		35	34	50.7	28	30	48.3	17	19	47.2	77.6	100.2
2	2009-10-08	@	Tampa Bay Lightning	4	3	W	SO		34	13	1		0		44	9	1		0		57	58	49.6	43	46	48.3	27	26	50.9	72.4	100.2
3	2009-10-10	@	Florida Panthers	3	2	W			41	8	2		0		21	12	1		0		49	35	58.3	38	20	65.5	14	22	38.9	49.6	96.6
4	2009-10-12	@	Washington Capitals	3	2	W	SO		29	15	0		0		33	15	0		0		34	36	48.6	30	21	58.8	14	16	46.7	55.9	96.9
5	2009-10-16		Atlanta Thrashers	2	4	L			30	13	0		0		19	19	2		1		47	22	68.1	37	13	74.0	20	20	50.0	73.5	98.0
6	2009-10-17		Carolina Hurricanes	2	0	W			29	9	0		0		26	13	0		0		36	34	51.4	30	30	50.0	20	13	60.6	50.0	109.5
7	2009-10-22	@	New York Rangers	4	2	W			25	11	0		0		31	7	1		0		49	49	50.0	37	35	51.4	25	21	54.3	51.9	112.3
8	2009-10-24	@	Pittsburgh Penguins	4	1	W			26	10	1		0		33	4	0		0		36	40	47.4	30	35	46.2	22	18	55.0	43.2	110.6
9	2009-10-28		Buffalo Sabres	1	4	L			32	10	1		0		27	12	1		0		32	33	49.2	30	26	53.6	18	25	41.9	61.7	87.5
10	2009-10-29	@	Boston Bruins	2	1	W			31	4	0		0		32	2	0		0		45	48	48.4	35	40	46.7	16	17	48.5	55.0	103.1
11	2009-10-31	@	Tampa Bay Lightning	2	1	W	SO		38	11	0		0		19	13	0		0		42	39	51.9	33	26	55.9	27	23	54.0	46.9	97.8
12	2009-11-04		Washington Capitals	3	2	W			32	7	2		0		28	15	0		0		32	37	46.4	28	31	47.5	24	27	47.1	58.6	96.6
13	2009-11-06		New York Islanders	2	1	W			31	11	1		0		24	15	0		0		30	24	55.6	27	21	56.3	18	15	54.5	70.6	99.2
14	2009-11-07	@	Ottawa Senators	3	2	W			25	11	3		0		21	39	0		0		38	31	55.1	23	20	53.5	11	21	34.4	57.9	89.5
15	2009-11-11		Anaheim Ducks	3	1	W			25	12	0		1		32	6	0		0		24	33	42.1	21	27	43.8	11	15	42.3	39.0	108.2
