	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2000-10-05		Chicago Blackhawks	4	2	W			30	21	0		0		21	24	1		0
1	2000-10-07		Los Angeles Kings	5	3	W			24	17	4		0		22	21	2		0
2	2000-10-13	@	Edmonton Oilers	2	3	L			25	19	0		0		37	19	0		0
3	2000-10-14	@	Vancouver Canucks	0	4	L			27	18	0		0		32	14	2		0
4	2000-10-17	@	Montreal Canadiens	3	4	L			29	29	1		1		30	21	3		0
5	2000-10-20		Mighty Ducks of Anaheim	2	2	T	OT		36	4	0		0		19	6	0		0
6	2000-10-21	@	Detroit Red Wings	4	5	L	OT		33	10	1		0		27	8	3		0
7	2000-10-25		Carolina Hurricanes	4	1	W			31	13	1		0		31	15	0		0
8	2000-10-27		Toronto Maple Leafs	2	1	W			32	8	1		0		20	12	0		0
9	2000-10-28	@	Chicago Blackhawks	3	1	W			24	10	1		0		23	8	0		0
10	2000-11-03		Montreal Canadiens	5	4	W			15	18	2		0		35	14	2		0
11	2000-11-04	@	Philadelphia Flyers	0	3	L			18	17	0		0		24	19	0		0
12	2000-11-09		New York Islanders	3	0	W			29	15	2		0		22	17	0		0
13	2000-11-11	@	New Jersey Devils	4	0	W			31	10	1		0		23	8	0		0
14	2000-11-13		Calgary Flames	3	2	W	OT		35	10	2		0		19	16	2		0
15	2000-11-15		Dallas Stars	2	2	T	OT		21	21	1		0		26	15	0		0
16	2000-11-17		Minnesota Wild	3	1	W			37	9	0		0		23	13	0		0
17	2000-11-18	@	St. Louis Blues	1	4	L			21	13	1		0		39	15	0		0
18	2000-11-22		Philadelphia Flyers	1	3	L			21	14	0		0		32	6	1		0
19	2000-11-24		New York Rangers	3	2	W			30	24	1		0		26	8	0		0
20	2000-11-25	@	Montreal Canadiens	5	3	W			19	38	0		0		32	18	0		0
21	2000-11-28	@	Ottawa Senators	1	3	L			23	13	1		0		30	9	0		0
22	2000-12-01		Pittsburgh Penguins	4	6	L			32	6	1		0		32	14	0		0
23	2000-12-02	@	Pittsburgh Penguins	3	2	W			26	10	1		0		24	20	0		0
24	2000-12-05	@	Montreal Canadiens	3	2	W			22	8	0		0		32	6	1		0
25	2000-12-07		New Jersey Devils	5	2	W			30	0	1		0		30	8	0		0
26	2000-12-08	@	New York Rangers	2	5	L			25	8	0		0		27	8	1		0
27	2000-12-12	@	Boston Bruins	3	0	W			30	17	1		0		22	15	0		0
28	2000-12-15	@	Carolina Hurricanes	3	5	L			28	6	2		0		25	16	1		0
29	2000-12-16		Florida Panthers	3	2	W			22	17	0		0		30	17	0		0
30	2000-12-20	@	Washington Capitals	2	2	T	OT		23	12	0		0		32	10	1		0
31	2000-12-21		Washington Capitals	1	3	L			21	10	0		0		28	12	0		0
32	2000-12-23		San Jose Sharks	5	2	W			24	14	2		1		32	12	1		0
33	2000-12-26		Pittsburgh Penguins	3	5	L			24	12	0		0		34	14	1		0
34	2000-12-29		Ottawa Senators	2	0	W			19	11	0		0		34	15	0		0
