	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2002-10-10		Chicago Blackhawks	2	1	W			33	23	1		0		32	19	1		0
1	2002-10-12	@	New Jersey Devils	2	3	L			20	23	1		0		23	17	0		0
2	2002-10-14		Phoenix Coyotes	2	4	L			32	42	1		0		36	66	3		0
3	2002-10-17	@	St. Louis Blues	1	7	L			23	28	1		0		33	20	4		0
4	2002-10-19		Florida Panthers	4	1	W			22	19	2		0		27	26	0		0
5	2002-10-23		Tampa Bay Lightning	2	2	T	OT		26	12	1		0		27	14	1		0
6	2002-10-25		San Jose Sharks	4	5	L			24	10	2		0		38	8	1		0
7	2002-10-27		Los Angeles Kings	5	1	W			33	15	1		1		25	29	0		0
8	2002-10-29	@	Chicago Blackhawks	2	3	L			22	16	0		0		22	31	0		0
9	2002-11-01		Dallas Stars	4	2	W			28	14	2		0		40	16	0		0
10	2002-11-03		Buffalo Sabres	3	2	W			26	21	2		0		32	23	0		0
11	2002-11-05		Washington Capitals	3	4	L	OT		29	13	3		0		37	23	1		1
12	2002-11-07	@	St. Louis Blues	5	2	W			31	15	2		1		28	15	0		0
13	2002-11-09		New York Rangers	6	3	W			25	66	0		1		34	86	0		0
14	2002-11-12	@	Colorado Avalanche	4	5	L			35	14	2		1		51	8	1		0
15	2002-11-14		Mighty Ducks of Anaheim	2	3	L			28	6	1		0		44	8	1		0
16	2002-11-16	@	Nashville Predators	1	1	T	OT		25	13	0		0		34	9	0		0
17	2002-11-17	@	Dallas Stars	2	3	L	OT		15	10	0		0		42	4	0		0
18	2002-11-20		St. Louis Blues	3	2	W			20	16	2		0		28	16	0		0
19	2002-11-22	@	Buffalo Sabres	4	5	L			21	16	0		1		33	16	0		0
20	2002-11-23	@	Ottawa Senators	2	5	L			39	8	0		0		30	6	0		0
21	2002-11-27		Edmonton Oilers	1	3	L			16	9	0		0		19	11	1		0
22	2002-11-29	@	New York Islanders	4	2	W			28	24	0		0		31	20	1		0
23	2002-11-30		Carolina Hurricanes	2	4	L			27	15	1		0		42	13	1		0
24	2002-12-03	@	New York Rangers	3	5	L			31	20	1		0		35	10	0		0
25	2002-12-06	@	San Jose Sharks	2	3	L			30	8	1		1		23	14	1		1
26	2002-12-07	@	Los Angeles Kings	4	2	W			25	12	2		0		30	14	0		0
27	2002-12-09	@	Phoenix Coyotes	3	3	T	OT		22	21	0		0		41	15	1		0
28	2002-12-12		New Jersey Devils	4	2	W			29	11	2		0		42	13	0		0
29	2002-12-14	@	Detroit Red Wings	4	6	L			22	2	0		0		34	10	0		1
30	2002-12-19		Calgary Flames	3	0	W			27	34	1		0		29	24	0		0
31	2002-12-20	@	Chicago Blackhawks	1	3	L			29	10	0		0		30	14	0		0
32	2002-12-23		Detroit Red Wings	0	1	L			33	27	0		0		28	19	0		0
33	2002-12-26	@	Detroit Red Wings	2	4	L			26	10	0		1		35	14	0		0
34	2002-12-28		St. Louis Blues	1	6	L			27	10	0		0		32	12	1		0
35	2002-12-29	@	St. Louis Blues	2	5	L			26	26	0		1		38	28	2		0
36	2002-12-31		Pittsburgh Penguins	5	2	W			34	12	3		0		32	16	1		0
37	2003-01-03	@	Washington Capitals	2	2	T	OT		28	12	0		1		32	16	1		0
38	2003-01-04		Phoenix Coyotes	2	0	W			25	11	0		0		23	13	0		0
39	2003-01-06		Nashville Predators	1	5	L			22	19	0		0		34	13	2		0
40	2003-01-08	@	Minnesota Wild	2	1	W			26	8	0		0		19	8	0		0
41	2003-01-10	@	Vancouver Canucks	3	2	W			24	19	1		0		29	17	1		0
42	2003-01-11	@	Calgary Flames	7	2	W			25	26	2		0		30	24	1		0
43	2003-01-13	@	Edmonton Oilers	5	8	L			16	11	1		0		40	11	1		1
44	2003-01-15		Mighty Ducks of Anaheim	3	4	L			30	4	0		0		32	14	0		0
45	2003-01-18	@	Boston Bruins	2	7	L			24	19	1		0		45	15	3		0
46	2003-01-20		Chicago Blackhawks	5	1	W			26	15	1		0		38	27	0		0
47	2003-01-22	@	Dallas Stars	2	4	L			19	31	1		0		26	32	0		1
48	2003-01-23	@	Colorado Avalanche	0	5	L			18	27	0		0		37	17	3		0
49	2003-01-25		New York Islanders	4	1	W			26	9	3		0		30	13	1		0
50	2003-01-28		Colorado Avalanche	2	2	T	OT		19	12	0		0		36	10	0		0
51	2003-01-30		Nashville Predators	2	1	W			19	12	0		0		34	8	1		0
52	2003-02-05		Vancouver Canucks	4	4	T	OT		28	12	1		1		40	14	1		0
53	2003-02-08	@	Nashville Predators	2	3	L			17	17	2		0		39	17	1		0
54	2003-02-12		San Jose Sharks	1	0	W			28	15	0		0		38	26	0		0
55	2003-02-13	@	Montreal Canadiens	2	1	W	OT		26	14	2		0		39	12	0		0
56	2003-02-15		Chicago Blackhawks	1	7	L			31	39	0		1		31	49	1		1
57	2003-02-18	@	Phoenix Coyotes	2	5	L			16	20	2		0		35	18	1		0
58	2003-02-19	@	Mighty Ducks of Anaheim	0	2	L			26	15	0		0		23	15	0		0
59	2003-02-21	@	San Jose Sharks	0	6	L			29	70	0		0		37	36	2		0
60	2003-02-23	@	Vancouver Canucks	2	7	L			26	45	2		0		33	47	2		1
61	2003-02-25	@	Nashville Predators	0	5	L			19	11	0		0		27	11	2		0
62	2003-02-27		Los Angeles Kings	3	1	W			29	11	1		0		34	7	0		0
63	2003-03-01		Edmonton Oilers	3	3	T	OT		27	4	0		0		27	4	2		0
64	2003-03-03		Detroit Red Wings	2	3	L			31	10	1		0		23	18	1		0
65	2003-03-06		Vancouver Canucks	5	4	W	OT		36	12	3		0		31	18	1		0
66	2003-03-08		Calgary Flames	2	3	L	OT		28	20	0		0		29	22	1		0
67	2003-03-10	@	Carolina Hurricanes	5	6	L			40	12	1		1		24	8	2		0
68	2003-03-11		Dallas Stars	0	2	L			25	8	0		0		36	16	0		0
69	2003-03-13		Colorado Avalanche	1	5	L			21	31	0		0		31	25	0		0
70	2003-03-15		Minnesota Wild	5	0	W			32	32	1		0		24	30	0		0
71	2003-03-17	@	Atlanta Thrashers	2	3	L			29	21	1		0		31	29	0		0
72	2003-03-20		Toronto Maple Leafs	4	3	W	OT		32	22	2		0		32	40	1		1
73	2003-03-22		Atlanta Thrashers	2	3	L			38	11	0		0		26	11	1		0
74	2003-03-24	@	Mighty Ducks of Anaheim	0	5	L			29	24	0		0		26	16	2		0
75	2003-03-25	@	Los Angeles Kings	2	1	W	OT		23	20	1		0		34	22	1		0
76	2003-03-28	@	Edmonton Oilers	0	4	L			26	10	0		0		36	14	0		1
77	2003-03-29	@	Calgary Flames	6	4	W			26	13	2		0		39	15	0		0
78	2003-04-01	@	Philadelphia Flyers	0	4	L			10	17	0		0		29	13	0		0
79	2003-04-02		Minnesota Wild	3	0	W			24	25	3		0		27	27	0		0
80	2003-04-04		Detroit Red Wings	5	5	T	OT		35	24	0		0		35	12	1		0
81	2003-04-06	@	Minnesota Wild	3	4	L			20	8	1		0		23	10	1		0
