	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2009-10-03		Phoenix Coyotes	3	6	L			33	8	3		0		30	10	1		0		40	44	47.6	36	34	51.4	17	26	39.5	56.4	80.0
1	2009-10-06		San Jose Sharks	6	4	W			30	20	1		0		29	20	4		0		51	37	58.0	38	29	56.7	20	27	42.6	54.2	119.2
2	2009-10-08		Minnesota Wild	6	3	W			23	8	1		0		29	8	2		0		35	44	44.3	25	31	44.6	20	27	42.6	51.7	120.2
3	2009-10-10	@	St. Louis Blues	2	1	W			26	10	1		0		30	12	0		1		27	31	46.6	22	24	47.8	16	22	42.1	49.7	105.9
4	2009-10-12	@	New York Islanders	2	1	W			22	11	1		0		29	11	0		0		38	44	46.3	25	35	41.7	19	22	46.3	32.3	101.4
5	2009-10-14	@	New York Rangers	2	4	L			36	11	1		0		21	19	2		0		44	29	60.3	36	21	63.2	18	16	52.9	75.0	90.7
6	2009-10-15	@	Detroit Red Wings	2	5	L			26	14	0		0		32	10	1		0		31	40	43.7	28	30	48.3	26	22	54.2	42.3	92.1
7	2009-10-17	@	Columbus Blue Jackets	1	4	L			28	14	0		0		24	12	2		1		31	21	59.6	27	15	64.3	10	22	31.3	62.4	96.9
8	2009-10-19	@	Dallas Stars	4	1	W			32	8	1		0		30	10	0		0		31	41	43.1	29	31	48.3	12	14	46.2	42.9	109.5
9	2009-10-22		Dallas Stars	5	4	W	OT		31	10	1		0		21	12	0		0		42	28	60.0	33	22	60.0	26	13	66.7	58.0	87.4
10	2009-10-24	@	Phoenix Coyotes	5	3	W			21	8	3		0		33	14	1		0		27	45	37.5	22	38	36.7	21	11	65.6	35.7	103.8
11	2009-10-25		Columbus Blue Jackets	6	2	W			25	8	2		0		27	28	1		0		32	34	48.5	24	26	48.0	22	14	61.1	40.0	118.8
12	2009-10-28	@	San Jose Sharks	1	2	L	SO		29	4	0		0		30	4	0		0		51	62	45.1	38	38	50.0	24	32	42.9	59.9	100.7
13	2009-10-29		Vancouver Canucks	1	2	L	SO		31	6	0		0		15	8	0		0		55	35	61.1	42	21	66.7	27	20	57.4	73.1	96.9
14	2009-11-02	@	Phoenix Coyotes	5	3	W			27	13	0		0		16	7	1		0		38	38	50.0	28	24	53.8	11	19	36.7	56.3	103.6
15	2009-11-05		Pittsburgh Penguins	5	2	W			32	8	0		0		23	8	0		0		58	34	63.0	48	31	60.8	31	19	62.0	63.0	104.4
16	2009-11-07		Nashville Predators	1	3	L			28	10	1		0		25	10	1		0		43	49	46.7	35	37	48.6	10	26	27.8	57.6	90.9
17	2009-11-09	@	Chicago Blackhawks	1	4	L			18	8	0		0		29	6	2		0		38	48	44.2	27	34	44.3	29	25	53.7	56.9	97.9
18	2009-11-11	@	Carolina Hurricanes	5	2	W			31	4	2		0		24	10	0		0		42	51	45.2	33	33	50.0	18	22	45.0	57.1	102.5
19	2009-11-13	@	Atlanta Thrashers	0	7	L			38	43	0		0		21	34	1		1		50	29	63.3	39	21	65.0	25	22	53.2	69.5	72.2
20	2009-11-14	@	Tampa Bay Lightning	2	1	W	SO		30	29	1		0		29	27	0		0		44	36	55.0	31	28	52.5	12	25	32.4	42.5	95.2
21	2009-11-16	@	Florida Panthers	4	3	W	SO		34	13	2		1		29	19	1		0		42	44	48.8	33	33	50.0	22	22	50.0	64.4	91.3
22	2009-11-18		Philadelphia Flyers	2	3	L			39	6	1		0		20	10	1		0		62	37	62.6	50	29	63.3	25	24	51.0	72.1	91.0
23	2009-11-21		Calgary Flames	2	5	L			25	16	0		0		32	8	2		1		34	40	45.9	26	30	46.4	21	17	55.3	39.6	100.0
24	2009-11-25	@	Edmonton Oilers	3	1	W			35	17	0		0		23	15	0		0		57	42	57.6	43	31	58.1	14	25	35.9	65.7	104.7
25	2009-11-26	@	Vancouver Canucks	1	4	L			32	12	0		0		34	10	0		0		48	49	49.5	34	39	46.6	15	30	33.3	59.1	87.7
26	2009-11-28		Chicago Blackhawks	2	1	W	SO		22	8	0		0		33	6	1		0		43	44	49.4	29	36	44.6	27	16	62.8	41.5	105.3
27	2009-12-01	@	Anaheim Ducks	4	3	W			42	13	1		0		30	15	1		0		46	33	58.2	40	29	58.0	22	14	61.1	68.4	102.4
28	2009-12-03		Ottawa Senators	6	3	W			24	10	1		0		30	12	1		0		31	47	39.7	24	38	38.7	22	17	56.4	45.2	115.8
29	2009-12-05		St. Louis Blues	4	5	L	SO		40	10	0		1		31	4	1		0		58	47	55.2	48	39	55.2	23	37	38.3	59.7	97.1
30	2009-12-07		Calgary Flames	2	1	W			16	15	1		0		27	13	0		0		31	42	42.5	23	29	44.2	12	14	46.2	46.7	103.1
31	2009-12-09	@	San Jose Sharks	5	4	W	OT		28	14	2		0		34	10	1		0		38	34	52.8	30	27	52.6	21	16	56.8	67.4	97.5
