	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2013-10-03	@	Washington Capitals	4	5	L	SO		39	13	1		0		39	17	2		0		53	61	46.5	40	43	48.2	24	37	39.3	46.7	102.4
1	2013-10-04	@	Columbus Blue Jackets	4	3	W			30	8	0		0		32	8	1		0		40	55	42.1	32	36	47.1	17	26	39.5	58.7	110.0
2	2013-10-06		Vancouver Canucks	4	5	L	OT		36	2	0		0		28	6	0		0		58	56	50.9	40	40	50.0	20	32	38.5	64.3	95.0
3	2013-10-09		Montreal Canadiens	3	2	W			25	6	1		0		35	6	1		0		41	53	43.6	29	42	40.8	22	26	45.8	44.8	105.2
4	2013-10-11		New Jersey Devils	3	2	W			29	4	2		0		21	8	0		0		45	44	50.6	37	29	56.1	28	19	59.6	43.7	93.5
5	2013-10-16	@	Anaheim Ducks	2	3	L			35	17	0		1		22	8	0		0		46	33	58.2	37	21	63.8	24	33	42.1	52.6	82.1
6	2013-10-19	@	San Jose Sharks	3	6	L			19	20	1		1		36	14	3		0		32	52	38.1	20	32	38.5	21	27	43.8	59.4	93.0
7	2013-10-21	@	Los Angeles Kings	3	2	W			25	6	3		0		29	12	1		1		35	48	42.2	27	35	43.5	17	33	34.0	50.0	100.0
8	2013-10-22	@	Phoenix Coyotes	2	4	L			24	6	0		0		33	6	1		0		48	53	47.5	35	39	47.3	20	30	40.0	52.9	99.2
9	2013-10-24	@	Dallas Stars	1	5	L			29	13	0		0		34	9	0		0		54	54	50.0	37	45	45.1	23	27	46.0	50.0	86.6
10	2013-10-26		Washington Capitals	5	2	W			33	8	0		0		29	6	0		0		33	42	44.0	29	29	50.0	22	17	56.4	60.9	110.0
11	2013-10-30		Toronto Maple Leafs	2	4	L			43	24	0		0		22	22	0		2		60	41	59.4	45	28	61.6	26	36	41.9	60.0	95.7
12	2013-11-01		Detroit Red Wings	3	4	L			25	6	0		0		22	10	0		0		42	36	53.8	32	25	56.1	20	29	40.8	49.2	90.0
13	2013-11-03	@	Chicago Blackhawks	3	2	W	OT		30	6	0		0		44	0	1		0		40	72	35.7	33	48	40.7	27	41	39.7	37.8	107.5
14	2013-11-05	@	Minnesota Wild	1	5	L			25	23	0		0		24	15	1		0		37	37	50.0	30	23	56.6	16	23	41.0	55.6	83.5
15	2013-11-07	@	St. Louis Blues	2	3	L			20	13	0		0		27	19	1		0		33	38	46.5	19	29	39.6	22	17	56.4	66.7	106.3
16	2013-11-08	@	Colorado Avalanche	2	4	L			32	11	0		0		27	9	1		0		61	44	58.1	46	28	62.2	26	22	54.2	64.9	93.3
17	2013-11-12		San Jose Sharks	2	3	L	OT		13	4	1		0		35	4	1		0		28	69	28.9	16	47	25.4	23	34	40.4	29.0	102.8
18	2013-11-14		Dallas Stars	3	7	L			28	18	1		1		32	16	1		0		45	59	43.3	32	41	43.8	27	24	52.9	54.9	84.8
19	2013-11-16		Edmonton Oilers	2	4	L			35	14	0		0		23	16	0		0		56	36	60.9	43	28	60.6	30	18	62.5	64.7	86.3
20	2013-11-18	@	Winnipeg Jets	5	4	W	SO		33	10	1		1		47	24	1		0		43	76	36.1	30	45	40.0	20	37	35.1	39.7	100.2
21	2013-11-20		Columbus Blue Jackets	1	2	L	OT		24	6	0		0		18	0	0		0		46	41	52.9	34	21	61.8	25	23	52.1	41.9	90.8
22	2013-11-22		Florida Panthers	4	3	W	SO		24	13	1		0		26	9	0		0		32	59	35.2	24	35	40.7	21	25	45.7	44.2	98.5
23	2013-11-27		Chicago Blackhawks	2	3	L			22	9	0		0		30	7	0		0		33	65	33.7	26	40	39.4	35	22	61.4	36.8	98.4
24	2013-11-29	@	Anaheim Ducks	2	5	L			21	8	0		0		42	0	1		0		44	58	43.1	34	47	42.0	23	32	41.8	38.2	97.4
