	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2014-10-09		New York Rangers	2	3	L			25	15	0		0		25	19	0		0		45	39	53.6	30	27	52.6	26	16	61.9	38.7	96.5
1	2014-10-11		Calgary Flames	4	1	W			39	21	2		0		24	19	1		0		53	38	58.2	41	29	58.6	35	28	55.6	47.3	106.7
2	2014-10-16	@	Los Angeles Kings	0	1	L	SO		43	10	0		0		18	10	0		0		57	36	61.3	43	28	60.6	30	23	56.6	69.0	100.0
3	2014-10-18	@	Arizona Coyotes	6	1	W			36	15	4		0		25	15	1		0		56	37	60.2	44	25	63.8	24	26	48.0	62.5	106.9
4	2014-10-19	@	Anaheim Ducks	0	3	L			28	6	0		0		25	4	2		0		48	39	55.2	36	30	54.5	17	34	33.3	31.0	95.5
5	2014-10-23		Vancouver Canucks	1	4	L			32	8	1		0		23	14	1		0		52	34	60.5	34	28	54.8	27	16	62.8	59.3	85.0
6	2014-10-25		Chicago Blackhawks	3	2	W			31	8	0		0		24	8	1		0		42	44	48.8	36	31	53.7	35	33	51.5	41.9	107.2
7	2014-10-28	@	Dallas Stars	4	3	W	OT		27	8	1		0		28	10	1		0		35	43	44.9	24	32	42.9	21	24	46.7	42.3	108.0
8	2014-10-30		Anaheim Ducks	2	0	W			29	8	0		0		24	6	0		0		47	40	54.0	38	29	56.7	20	18	52.6	44.5	107.7
9	2014-11-01		Colorado Avalanche	3	2	W	SO		29	8	0		0		29	6	2		0		44	34	56.4	30	24	55.6	34	21	61.8	46.1	109.1
10	2014-11-03	@	New York Rangers	4	3	W	SO		34	15	1		0		39	13	1		0		51	57	47.2	42	42	50.0	27	28	49.1	48.4	100.4
11	2014-11-04	@	New Jersey Devils	1	0	W			23	6	1		0		26	6	0		0		33	40	45.2	26	29	47.3	23	19	54.8	28.6	100.0
12	2014-11-06		New Jersey Devils	4	3	W			29	6	2		0		27	6	0		0		43	45	48.9	33	34	49.3	25	22	53.2	43.8	95.1
13	2014-11-08		Nashville Predators	1	2	L			29	4	0		0		35	2	0		0		52	46	53.1	39	38	50.6	31	26	54.4	46.7	96.9
14	2014-11-11		Buffalo Sabres	6	1	W			29	20	3		1		29	32	1		0		39	37	51.3	25	28	47.2	29	19	60.4	39.1	110.5
15	2014-11-13		Nashville Predators	4	3	W			27	27	1		0		25	13	1		0		34	47	42.0	26	31	45.6	37	28	56.9	42.9	105.2
16	2014-11-15		Washington Capitals	4	1	W			34	7	0		0		25	11	0		0		52	48	52.0	43	36	54.4	34	26	56.7	38.6	108.1
17	2014-11-18	@	Boston Bruins	0	2	L			33	2	0		0		17	4	0		0		50	36	58.1	40	24	62.5	25	28	47.2	71.8	85.7
18	2014-11-20	@	Montreal Canadiens	1	4	L			32	4	0		0		30	0	0		0		54	54	50.0	42	39	51.9	24	25	49.0	64.5	90.0
19	2014-11-22	@	Ottawa Senators	3	2	W			33	10	0		0		26	10	2		0		42	43	49.4	33	30	52.4	27	18	60.0	53.3	112.5
20	2014-11-23	@	Winnipeg Jets	4	2	W			29	2	2		0		30	10	0		0		37	49	43.0	28	35	44.4	24	33	42.1	42.9	101.7
21	2014-11-25		Ottawa Senators	2	3	L	SO		29	20	1		0		33	26	0		0		31	61	33.7	26	38	40.6	32	21	60.4	44.4	96.7
22	2014-11-28		Edmonton Oilers	4	3	W	OT		41	5	0		0		16	11	0		0		60	39	60.6	49	26	65.3	38	29	56.7	53.3	93.0
23	2014-11-29	@	Minnesota Wild	3	2	W	SO		26	21	0		0		38	4	1		0		39	57	40.6	32	45	41.6	18	33	35.3	45.7	106.2
24	2014-12-03	@	Chicago Blackhawks	1	4	L			41	20	0		0		33	24	0		0		40	49	44.9	33	34	49.3	20	22	47.6	58.1	88.8
25	2014-12-04	@	Nashville Predators	3	4	L			32	4	0		0		24	6	0		0		41	49	45.6	33	31	51.6	34	22	60.7	56.8	94.1
26	2014-12-06	@	New York Islanders	6	4	W			40	12	3		0		27	12	2		0		51	40	56.0	35	28	55.6	29	28	50.9	48.4	102.0
27	2014-12-08		Florida Panthers	4	2	W			28	6	0		0		34	8	0		0		32	42	43.2	25	35	41.7	24	22	52.2	40.0	112.9
28	2014-12-11		New York Islanders	6	3	W			33	10	2		0		28	8	0		0		44	48	47.8	37	34	52.1	36	24	60.0	45.9	99.0
29	2014-12-13	@	Colorado Avalanche	3	2	W	OT		42	17	1		0		25	15	1		0		53	37	58.9	40	24	62.5	27	26	50.9	52.6	100.4
30	2014-12-16		Los Angeles Kings	5	2	W			23	12	2		0		23	6	1		0		33	29	53.2	24	22	52.2	27	19	58.7	47.8	113.5
31	2014-12-18	@	Los Angeles Kings	4	6	L			28	19	2		0		37	13	3		0		45	54	45.5	35	45	43.8	32	24	57.1	39.6	100.0
32	2014-12-20	@	San Jose Sharks	2	3	L	OT		20	6	0		0		30	0	1		0		49	56	46.7	34	37	47.9	32	30	51.6	47.9	101.8
