	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2008-10-04		Pittsburgh Penguins	3	4	L	OT		35	14	1		1		30	12	0		1		41	44	48.2	34	29	54.0	20	17	54.1	46.0	88.8
1	2008-10-05	@	Pittsburgh Penguins	3	1	W			27	16	2		0		31	10	1		0		37	36	50.7	26	26	50.0	16	18	47.1	41.2	107.1
2	2008-10-11		Detroit Red Wings	2	3	L			22	12	1		0		41	12	0		0		25	55	31.3	20	45	30.8	19	25	43.2	37.7	98.1
3	2008-10-17		Phoenix Coyotes	6	3	W			26	0	1		0		37	6	0		0		37	60	38.1	29	43	40.3	23	24	48.9	35.7	115.5
4	2008-10-18		Boston Bruins	2	4	L			23	4	1		0		27	10	1		0		40	38	51.3	27	26	50.9	15	25	37.5	72.0	90.3
5	2008-10-22		Florida Panthers	1	3	L			42	8	1		0		21	12	0		0		42	32	56.8	36	22	62.1	16	15	51.6	56.5	82.4
6	2008-10-24		Anaheim Ducks	3	4	L			30	11	2		0		32	19	1		0		36	35	50.7	30	28	51.7	16	22	42.1	28.8	90.6
7	2008-10-25	@	Toronto Maple Leafs	2	3	L			24	27	0		1		38	9	1		0		42	44	48.8	28	32	46.7	16	22	42.1	42.9	96.1
8	2008-10-27	@	Buffalo Sabres	5	2	W			28	52	2		0		27	44	2		0		28	27	50.9	19	12	61.3	19	9	67.9	63.6	120.0
9	2008-10-30	@	Florida Panthers	2	1	W			31	6	1		0		26	10	1		0		42	42	50.0	34	31	52.3	26	19	57.8	45.2	104.0
10	2008-11-01	@	Tampa Bay Lightning	2	3	L	SO		31	8	1		0		33	6	0		0		53	46	53.5	39	36	52.0	31	25	55.4	58.3	97.2
11	2008-11-04		Washington Capitals	2	1	W	OT		44	2	0		0		27	10	0		0		52	43	54.7	44	30	59.5	27	24	52.9	59.8	101.2
12	2008-11-06		Philadelphia Flyers	4	1	W			25	6	1		0		18	5	0		0		41	40	50.6	28	26	51.9	20	16	55.6	73.3	109.1
13	2008-11-07	@	Carolina Hurricanes	1	2	L			23	14	0		0		30	12	1		0		33	62	34.7	24	41	36.9	17	22	43.6	34.4	102.7
14	2008-11-11	@	Montreal Canadiens	0	4	L			28	25	0		0		31	15	0		1		47	32	59.5	32	24	57.1	22	24	47.8	62.3	80.0
15	2008-11-13		New York Islanders	1	3	L			30	10	1		0		31	27	2		0		35	30	53.8	27	21	56.3	13	17	43.3	50.0	93.8
16	2008-11-15	@	New York Islanders	2	3	L			40	19	1		0		31	17	1		0		57	48	54.3	41	36	53.2	22	17	56.4	58.1	95.2
17	2008-11-17	@	New York Rangers	1	2	L	SO		28	8	0		0		27	8	0		0		34	49	41.0	29	36	44.6	21	25	45.7	23.5	100.4
18	2008-11-20		Montreal Canadiens	2	3	L	SO		25	9	1		0		21	17	1		0		41	42	49.4	30	29	50.8	26	19	57.8	39.6	100.3
19	2008-11-22		New York Rangers	4	1	W			36	6	1		0		19	24	0		0		46	40	53.5	35	29	54.7	17	26	39.5	62.5	106.4
20	2008-11-27		Toronto Maple Leafs	2	1	W	SO		35	17	0		0		26	11	0		0		50	41	54.9	41	28	59.4	29	23	55.8	57.2	97.7
21	2008-11-29	@	New York Islanders	2	4	L			21	20	0		0		25	12	0		0		48	49	49.5	28	35	44.4	19	16	54.3	57.1	94.4
22	2008-12-03		Atlanta Thrashers	5	1	W			34	31	2		0		23	25	0		0		37	29	56.1	34	25	57.6	21	24	46.7	47.4	103.8
23	2008-12-06		Pittsburgh Penguins	3	2	W			31	11	0		0		19	9	1		1		57	40	58.8	38	30	55.9	30	22	57.7	55.5	110.0
24	2008-12-08		Florida Panthers	3	4	L	OT		38	15	0		0		40	11	1		0		57	59	49.1	44	42	51.2	21	23	47.7	45.4	99.7
25	2008-12-10	@	Chicago Blackhawks	0	2	L			23	17	0		0		30	17	1		0		21	42	33.3	17	32	34.7	16	17	48.5	64.3	96.0
26	2008-12-12	@	Washington Capitals	1	5	L			33	26	0		0		34	10	3		0		45	45	50.0	34	36	48.6	21	19	52.5	56.1	95.5
27	2008-12-13		Tampa Bay Lightning	2	0	W			33	15	1		0		24	31	0		0		31	33	48.4	21	24	46.7	25	8	75.8	36.6	105.6
28	2008-12-16		Atlanta Thrashers	1	4	L			29	29	0		0		25	15	3		0		48	32	60.0	35	23	60.3	27	22	55.1	64.2	98.5
29	2008-12-19	@	New Jersey Devils	1	5	L			25	13	0		1		26	11	3		0		30	34	46.9	24	25	49.0	17	23	42.5	70.0	88.2
30	2008-12-20		Dallas Stars	5	4	W	OT		33	8	3		0		29	12	1		0		37	41	47.4	30	33	47.6	21	17	55.3	43.8	96.2
31	2008-12-23	@	Philadelphia Flyers	4	6	L			21	4	1		0		32	4	1		0		43	60	41.7	27	46	37.0	27	31	46.6	45.1	97.1
32	2008-12-27	@	Calgary Flames	3	6	L			30	17	1		0		42	17	0		0		33	55	37.5	30	43	41.1	23	26	46.9	55.2	91.6
33	2008-12-28	@	Vancouver Canucks	0	3	L			18	27	0		0		32	23	0		0		33	31	51.6	24	27	47.1	18	21	46.2	45.3	86.4
34	2008-12-30	@	Edmonton Oilers	3	2	W			25	2	1		0		22	6	0		0		39	48	44.8	30	35	46.2	25	14	64.1	33.3	100.4
35	2009-01-03	@	Toronto Maple Leafs	1	3	L			31	24	1		0		30	24	1		0		41	42	49.4	29	32	47.5	21	15	58.3	59.6	91.3
36	2009-01-04	@	New Jersey Devils	3	4	L	OT		20	25	2		0		35	15	2		0		25	40	38.5	21	32	39.6	19	17	52.8	42.9	97.6
