	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2010-10-07	@	Toronto Maple Leafs	2	3	L			28	10	0		0		24	6	0		0		51	43	54.3	33	29	53.2	17	10	63.0	56.3	95.1
1	2010-10-09	@	Pittsburgh Penguins	3	2	W			27	17	0		0		38	15	0		0		33	50	39.8	28	40	41.2	20	16	55.6	23.5	111.8
2	2010-10-13		Tampa Bay Lightning	3	4	L	OT		27	17	0		0		48	10	2		0		51	64	44.3	39	54	41.9	27	30	47.4	40.1	106.1
3	2010-10-15	@	Buffalo Sabres	2	1	W			28	2	1		0		23	6	0		0		42	45	48.3	29	30	49.2	20	19	51.3	50.0	101.0
4	2010-10-16		Ottawa Senators	4	3	W			40	8	0		0		19	14	0		0		41	28	59.4	34	18	65.4	22	24	47.8	46.2	95.4
5	2010-10-21		New Jersey Devils	0	3	L			29	13	0		0		20	11	0		0		50	33	60.2	32	23	58.2	21	20	51.2	61.0	84.2
6	2010-10-23	@	Ottawa Senators	3	0	W			34	13	0		0		19	35	0		0		46	39	54.1	31	30	50.8	17	26	39.5	59.6	111.5
7	2010-10-25		Phoenix Coyotes	3	2	W	OT		29	10	1		0		29	10	1		0		36	51	41.4	28	31	47.5	16	18	47.1	44.4	104.9
8	2010-10-27		New York Islanders	5	3	W			35	13	0		1		21	11	2		0		49	30	62.0	36	22	62.1	23	22	51.1	42.3	108.4
9	2010-10-29	@	New York Islanders	3	1	W			26	19	1		0		31	11	0		0		45	57	44.1	37	35	51.4	29	17	63.0	42.3	104.7
10	2010-10-30		Florida Panthers	1	3	L			41	6	0		0		31	10	0		0		50	47	51.5	36	37	49.3	13	18	41.9	66.7	95.6
11	2010-11-02	@	Columbus Blue Jackets	0	3	L			29	6	0		0		24	6	1		0		59	33	64.1	37	25	59.7	13	28	31.7	55.6	89.5
12	2010-11-05	@	Buffalo Sabres	3	2	W			32	10	0		0		31	8	0		0		49	47	51.0	39	35	52.7	21	26	44.7	46.7	104.4
13	2010-11-06		Ottawa Senators	2	3	L			23	12	0		0		31	4	1		0		39	37	51.3	31	32	49.2	22	22	50.0	63.3	101.8
14	2010-11-09		Vancouver Canucks	2	0	W			29	8	1		0		34	8	0		0		42	55	43.3	34	39	46.6	23	16	59.0	41.4	104.2
15	2010-11-11	@	Boston Bruins	3	1	W			41	10	2		0		35	12	0		0		58	41	58.6	46	31	59.7	23	27	46.0	60.7	98.9
16	2010-11-13		Carolina Hurricanes	7	2	W			33	24	3		0		30	34	1		0		36	36	50.0	31	25	55.4	24	15	61.5	50.7	111.5
17	2010-11-16		Philadelphia Flyers	3	0	W			28	31	2		0		41	45	0		0		36	48	42.9	30	34	46.9	21	23	47.7	53.3	105.0
18	2010-11-18		Nashville Predators	0	3	L			30	6	0		0		30	8	0		0		45	42	51.7	34	32	51.5	20	20	50.0	52.3	88.5
19	2010-11-20		Toronto Maple Leafs	2	0	W			39	6	1		1		30	2	0		0		61	47	56.5	43	35	55.1	26	16	61.9	44.8	100.0
20	2010-11-22	@	Philadelphia Flyers	2	3	L			31	6	0		0		45	8	0		0		44	56	44.0	34	43	44.2	19	27	41.3	28.1	99.1
21	2010-11-24		Los Angeles Kings	4	1	W			33	8	1		0		25	8	1		0		44	44	50.0	33	25	56.9	18	26	40.9	51.4	111.5
22	2010-11-26	@	Atlanta Thrashers	0	3	L			25	21	0		0		47	13	1		0		33	48	40.7	18	41	30.5	14	24	36.8	43.8	94.1
23	2010-11-27		Buffalo Sabres	3	1	W			33	29	1		0		36	21	0		0		47	43	52.2	35	29	54.7	29	10	74.4	34.6	105.7
24	2010-12-01		Edmonton Oilers	3	4	L	OT		39	10	2		0		32	6	1		1		50	37	57.5	37	29	56.1	20	15	57.1	52.0	94.0
25	2010-12-02	@	New Jersey Devils	5	1	W			32	6	1		0		28	4	0		0		43	41	51.2	36	27	57.1	18	28	39.1	55.0	110.5
26	2010-12-04		San Jose Sharks	3	1	W			19	4	0		0		27	0	0		0		38	51	42.7	27	31	46.6	20	22	47.6	40.7	111.6
27	2010-12-07		Ottawa Senators	4	1	W			35	18	1		0		28	17	1		0		58	47	55.2	45	32	58.4	32	23	58.2	60.4	110.3
28	2010-12-10	@	Detroit Red Wings	2	4	L			38	12	0		0		32	2	1		0		47	36	56.6	37	29	56.1	19	26	42.2	60.7	90.7
29	2010-12-11	@	Toronto Maple Leafs	1	3	L			23	10	0		0		24	6	0		0		53	51	51.0	37	31	54.4	26	28	48.1	52.9	86.9
30	2010-12-15		Philadelphia Flyers	3	5	L			41	6	1		0		30	4	1		0		77	40	65.8	57	30	65.5	31	22	58.5	73.3	89.4
31	2010-12-16		Boston Bruins	4	3	W			41	13	0		0		37	9	1		0		51	58	46.8	38	44	46.3	25	21	54.3	42.9	103.0
32	2010-12-19	@	Colorado Avalanche	2	3	L			29	6	2		0		28	10	1		0		52	38	57.8	35	27	56.5	25	20	55.6	64.3	91.3
33	2010-12-21	@	Dallas Stars	2	5	L			29	11	0		1		17	15	1		1		63	30	67.7	46	21	68.7	29	18	61.7	52.0	78.8
34	2010-12-23	@	Carolina Hurricanes	3	2	W			29	6	2		0		24	9	0		1		46	38	54.8	34	27	55.7	27	18	60.0	47.3	100.0
35	2010-12-26	@	New York Islanders	1	4	L			39	29	0		0		25	6	2		0		62	29	68.1	47	21	69.1	16	25	39.0	77.6	87.6
36	2010-12-28	@	Washington Capitals	0	3	L			25	18	0		0		30	12	0		0		37	39	48.7	22	24	47.8	9	22	29.0	37.6	80.0
37	2010-12-30	@	Tampa Bay Lightning	1	4	L			28	8	0		0		23	8	1		0		43	36	54.4	27	23	54.0	12	16	42.9	84.0	90.2
38	2010-12-31	@	Florida Panthers	3	2	W	OT		48	12	2		0		22	8	0		0		56	34	62.2	45	26	63.4	19	19	50.0	90.8	90.3
39	2011-01-02		Atlanta Thrashers	3	4	L	OT		50	4	2		0		28	6	1		0		82	42	66.1	64	31	67.4	34	22	60.7	64.2	87.3
40	2011-01-06		Pittsburgh Penguins	2	1	W	SO		23	4	0		0		31	10	0		0		43	50	46.2	27	32	45.8	18	23	43.9	49.7	101.4
41	2011-01-08		Boston Bruins	3	2	W	OT		42	21	1		0		29	21	0		0		65	48	57.5	50	36	58.1	28	25	52.8	54.3	98.6
42	2011-01-11	@	New York Rangers	2	1	W			38	6	0		0		26	6	0		0		53	50	51.5	40	40	50.0	22	20	52.4	65.5	102.0
43	2011-01-12		Pittsburgh Penguins	2	5	L			22	17	0		0		36	13	4		0		43	40	51.8	27	26	50.9	24	16	60.0	25.0	105.5
44	2011-01-15		New York Rangers	3	2	W			41	17	2		0		33	15	0		0		45	52	46.4	35	39	47.3	22	17	56.4	33.3	96.4
45	2011-01-17		Calgary Flames	5	4	W	OT		29	8	0		0		28	6	0		0		51	49	51.0	35	34	50.7	24	18	57.1	54.6	102.6
46	2011-01-18	@	Buffalo Sabres	1	2	L	OT		30	12	1		0		39	10	2		0		47	56	45.6	35	39	47.3	25	18	58.1	34.5	100.0
47	2011-01-21	@	Ottawa Senators	7	1	W			35	13	2		0		34	23	0		0		42	46	47.7	34	37	47.9	20	26	43.5	40.4	114.4
48	2011-01-22		Anaheim Ducks	3	4	L	SO		40	8	2		0		26	12	2		0		47	25	65.3	29	21	58.0	14	29	32.6	74.3	97.9
49	2011-01-25	@	Philadelphia Flyers	2	5	L			31	12	0		0		35	28	3		0		61	43	58.7	37	38	49.3	32	23	58.2	58.7	100.3
50	2011-02-01	@	Washington Capitals	3	2	W	SO		38	6	0		0		29	12	1		0		49	45	52.1	39	28	58.2	26	18	59.1	58.2	102.9
51	2011-02-02		Florida Panthers	3	2	W			40	6	0		0		35	10	0		0		53	61	46.5	41	43	48.8	33	22	60.0	60.0	103.9
52	2011-02-05		New York Rangers	2	0	W			29	17	0		0		35	13	0		0		43	60	41.7	31	42	42.5	21	22	48.8	51.5	108.0
53	2011-02-06		New Jersey Devils	1	4	L			26	14	0		0		30	2	0		0		46	42	52.3	33	31	51.6	18	31	36.7	34.5	87.9
54	2011-02-09	@	Boston Bruins	6	8	L			33	90	4		0		34	92	1		0		37	40	48.1	31	33	48.4	21	25	45.7	51.8	84.7
55	2011-02-10		New York Islanders	3	4	L	SO		40	10	0		0		33	8	0		0		71	54	56.8	52	40	56.5	24	24	50.0	54.2	96.8
56	2011-02-12		Toronto Maple Leafs	3	0	W			39	15	1		0		27	17	0		0		48	36	57.1	34	23	59.6	24	20	54.5	49.7	107.4
57	2011-02-15		Buffalo Sabres	2	3	L	SO		34	4	1		0		32	10	1		0		48	54	47.1	35	35	50.0	27	24	52.9	49.7	100.3
58	2011-02-17	@	Edmonton Oilers	1	4	L			37	24	0		0		28	22	0		0		72	51	58.5	51	33	60.7	27	21	56.3	55.2	86.1
59	2011-02-20	@	Calgary Flames	0	4	L			39	8	0		0		37	2	2		1		62	48	56.4	46	38	54.8	26	26	50.0	57.1	96.3
60	2011-02-22	@	Vancouver Canucks	3	2	W			25	12	0		0		39	6	2		0		32	48	40.0	26	33	44.1	16	24	40.0	50.0	117.6
61	2011-02-24		Toronto Maple Leafs	4	5	L			35	16	2		0		28	14	3		0		55	27	67.1	43	19	69.4	27	19	58.7	56.8	94.9
62	2011-02-26		Carolina Hurricanes	4	3	W			27	8	1		0		31	2	0		0		46	49	48.4	31	35	47.0	19	22	46.3	48.0	102.1
63	2011-03-01	@	Atlanta Thrashers	3	1	W			23	14	1		0		41	12	0		0		33	59	35.9	21	45	31.8	23	15	60.5	37.6	107.6
64	2011-03-03	@	Florida Panthers	4	0	W			31	6	0		0		30	2	0		0		52	49	51.5	37	39	48.7	23	22	51.1	43.8	115.4
65	2011-03-05	@	Tampa Bay Lightning	4	2	W			23	14	2		0		45	8	1		0		42	68	38.2	31	49	38.8	26	32	44.8	48.7	109.2
66	2011-03-08		Boston Bruins	4	1	W			26	23	2		0		31	28	0		0		34	56	37.8	31	30	50.8	13	21	38.2	21.1	105.0
67	2011-03-10	@	St. Louis Blues	1	4	L			28	13	0		0		27	13	0		1		53	41	56.4	38	33	53.5	25	26	49.0	53.8	89.9
68	2011-03-12	@	Pittsburgh Penguins	3	0	W			20	13	0		0		26	11	0		0		26	55	32.1	21	41	33.9	17	23	42.5	27.3	120.0
69	2011-03-15		Washington Capitals	2	4	L			26	17	0		0		41	13	2		0		39	53	42.4	30	43	41.1	20	24	45.5	31.1	102.8
70	2011-03-17		Tampa Bay Lightning	3	2	W	SO		29	10	0		1		37	19	2		0		51	74	40.8	35	47	42.7	15	26	36.6	55.9	104.2
71	2011-03-18	@	New York Rangers	3	6	L			25	19	1		0		31	17	1		0		38	42	47.5	27	34	44.3	23	21	52.3	47.6	88.8
72	2011-03-20	@	Minnesota Wild	8	1	W			32	23	1		0		31	27	1		0		40	45	47.1	34	32	51.5	19	27	41.3	38.9	125.9
73	2011-03-22		Buffalo Sabres	0	2	L			31	10	0		0		24	4	0		0		43	46	48.3	32	33	49.2	17	19	47.2	47.4	88.9
74	2011-03-24	@	Boston Bruins	0	7	L			24	19	0		0		41	17	1		1		29	37	43.9	23	30	43.4	16	28	36.4	69.7	80.8
75	2011-03-26		Washington Capitals	0	2	L			18	8	0		0		33	6	0		0		38	50	43.2	25	39	39.1	21	29	42.0	62.9	93.1
76	2011-03-29		Atlanta Thrashers	3	1	W			31	13	0		0		28	27	0		0		39	46	45.9	29	35	45.3	28	22	56.0	34.0	108.9
77	2011-03-30	@	Carolina Hurricanes	2	6	L			40	28	2		0		35	16	1		0		69	52	57.0	47	41	53.4	22	21	51.2	51.9	82.8
78	2011-04-02	@	New Jersey Devils	3	1	W			29	4	1		0		21	6	0		0		28	27	50.9	26	25	51.0	19	26	42.2	59.3	104.1
79	2011-04-05		Chicago Blackhawks	2	1	W	OT		35	10	1		0		43	8	0		0		55	60	47.8	44	41	51.8	16	26	38.1	53.1	100.1
80	2011-04-07	@	Ottawa Senators	2	3	L	OT		29	4	0		0		32	19	0		0		53	47	53.0	39	37	51.3	12	28	30.0	55.9	97.1
81	2011-04-09	@	Toronto Maple Leafs	4	1	W			34	15	2		1		28	11	0		0		50	47	51.5	40	34	54.1	19	23	45.2	38.7	100.2
