	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1991-10-03	@	Montreal Canadiens	3	4	L			25	6	2		0		21	8	1		0
1	1991-10-05		Detroit Red Wings	8	5	W			25	44	2		0		50	34	1		0
2	1991-10-07		St. Louis Blues	3	0	W			17	43	0		0		33	26	0		0
3	1991-10-09		Washington Capitals	4	5	L			23	30	2		0		43	10	2		0
4	1991-10-12		Vancouver Canucks	1	2	L			16	21	0		0		44	21	0		1
5	1991-10-15	@	St. Louis Blues	1	5	L			38	32	0		0		26	36	1		0
6	1991-10-17	@	Calgary Flames	4	6	L			31	19	2		0		27	37	0		0
7	1991-10-19	@	Winnipeg Jets	2	4	L			29	34	1		0		30	15	2		0
8	1991-10-21	@	Vancouver Canucks	1	4	L			31	18	0		0		32	16	0		0
9	1991-10-25	@	Detroit Red Wings	0	4	L			13	42	0		0		34	32	2		1
10	1991-10-26		Detroit Red Wings	6	1	W			41	39	3		0		21	41	0		0
11	1991-10-28		St. Louis Blues	1	1	T	OT		30	8	0		0		17	10	0		0
12	1991-11-01	@	Washington Capitals	0	4	L			25	13	0		0		26	15	1		1
13	1991-11-02		Los Angeles Kings	2	5	L			32	18	1		0		27	12	2		0
14	1991-11-04		San Jose Sharks	4	1	W			44	16	2		0		22	18	1		0
15	1991-11-06		Minnesota North Stars	4	3	W			31	19	2		1		21	34	1		0
16	1991-11-08	@	New York Rangers	3	3	T	OT		29	24	1		0		43	24	0		0
17	1991-11-09		Calgary Flames	1	6	L			39	73	1		0		39	61	2		1
18	1991-11-12	@	Minnesota North Stars	0	7	L			23	19	0		0		40	11	2		0
19	1991-11-14	@	Chicago Blackhawks	0	3	L			21	26	0		0		40	22	1		0
20	1991-11-16		Chicago Blackhawks	2	2	T	OT		20	31	1		0		31	36	1		0
21	1991-11-17		Hartford Whalers	1	3	L			26	14	0		0		43	6	2		0
22	1991-11-20	@	St. Louis Blues	2	5	L			29	58	1		1		36	46	0		0
23	1991-11-22	@	San Jose Sharks	3	1	W			42	18	0		0		21	43	0		0
24	1991-11-26	@	Los Angeles Kings	4	4	T	OT		34	23	1		1		33	10	3		0
25	1991-11-29	@	Minnesota North Stars	3	2	W			23	20	0		0		35	35	0		0
26	1991-11-30		Minnesota North Stars	3	4	L			25	17	1		0		32	17	1		0
27	1991-12-04	@	Hartford Whalers	3	0	W			24	16	0		0		26	8	0		0
28	1991-12-07		Vancouver Canucks	6	3	W			41	24	2		0		27	24	0		0
29	1991-12-09		Montreal Canadiens	1	4	L			34	12	0		0		20	18	0		0
30	1991-12-11		New York Islanders	4	5	L			47	13	2		0		19	19	0		0
31	1991-12-12	@	Philadelphia Flyers	1	1	T	OT		27	25	0		0		28	31	0		0
32	1991-12-14	@	Boston Bruins	3	4	L			31	22	1		0		31	14	1		0
33	1991-12-18		Edmonton Oilers	5	7	L			38	17	0		0		28	19	2		0
34	1991-12-20	@	Washington Capitals	3	4	L			29	14	0		0		32	14	1		0
35	1991-12-21		Buffalo Sabres	1	4	L			42	24	1		0		29	36	1		0
36	1991-12-23		Winnipeg Jets	3	1	W			27	26	1		0		25	14	1		0
37	1991-12-26	@	Pittsburgh Penguins	1	12	L			31	10	0		0		32	19	3		0
38	1991-12-28		Detroit Red Wings	4	5	L			30	18	2		0		35	22	2		0
39	1991-12-30	@	Quebec Nordiques	2	5	L			35	17	0		0		30	19	1		0
40	1992-01-03	@	Detroit Red Wings	4	6	L			20	33	2		0		42	43	1		0
41	1992-01-04		Chicago Blackhawks	2	4	L			20	28	0		0		31	38	2		0
42	1992-01-06		St. Louis Blues	3	2	W	OT		41	2	0		0		25	10	1		0
43	1992-01-09	@	Chicago Blackhawks	0	2	L			21	15	0		0		44	13	1		0
44	1992-01-11	@	New Jersey Devils	4	3	W			26	8	0		0		37	8	0		0
45	1992-01-16	@	Chicago Blackhawks	0	4	L			21	75	0		0		45	110	1		0
46	1992-01-22		Boston Bruins	2	5	L			39	24	2		0		34	24	0		0
47	1992-01-23	@	New York Islanders	4	3	W			23	18	1		0		20	24	1		0
48	1992-01-25		Philadelphia Flyers	6	4	W			26	21	2		0		34	23	1		0
49	1992-01-29		Quebec Nordiques	5	2	W			42	17	2		0		31	26	0		0
50	1992-02-01		New Jersey Devils	6	4	W			29	25	1		0		39	29	1		0
51	1992-02-03	@	Minnesota North Stars	2	4	L			30	45	1		0		27	35	0		0
52	1992-02-05		Minnesota North Stars	3	2	W	OT		23	29	2		0		22	31	1		0
53	1992-02-07	@	Detroit Red Wings	4	3	W			31	12	1		0		30	16	0		0
54	1992-02-08		Montreal Canadiens	6	4	W			35	4	0		0		31	6	1		0
55	1992-02-11		Detroit Red Wings	4	3	W			29	6	1		0		26	8	1		0
56	1992-02-15		Winnipeg Jets	1	3	L			37	12	0		0		31	16	0		0
57	1992-02-16		Edmonton Oilers	7	5	W			37	16	3		1		31	18	2		0
58	1992-02-18	@	Pittsburgh Penguins	1	7	L			23	24	0		0		35	26	1		0
59	1992-02-20	@	Detroit Red Wings	2	3	L			28	14	1		0		41	14	0		0
60	1992-02-22	@	St. Louis Blues	3	4	L			40	6	0		0		33	14	2		0
61	1992-02-25		New Jersey Devils	5	5	T	OT		48	12	1		0		28	12	1		0
62	1992-02-27	@	Boston Bruins	2	4	L			29	10	0		1		31	14	0		0
63	1992-02-29		Chicago Blackhawks	6	5	W	OT		31	15	2		0		29	23	2		0
64	1992-03-01		Minnesota North Stars	6	2	W			28	27	1		0		22	61	0		0
65	1992-03-04	@	Edmonton Oilers	5	2	W			37	19	1		0		26	21	1		0
66	1992-03-05	@	Calgary Flames	5	5	T	OT		33	11	0		0		34	33	0		0
67	1992-03-08	@	San Jose Sharks	1	4	L			47	12	1		0		33	18	0		1
68	1992-03-09	@	Los Angeles Kings	1	4	L			34	52	0		0		38	40	1		0
69	1992-03-11	@	Minnesota North Stars	3	0	W			23	12	1		0		34	10	0		0
70	1992-03-14		Pittsburgh Penguins	6	3	W			22	21	1		1		34	15	1		0
71	1992-03-17		Quebec Nordiques	4	3	W	OT		43	21	1		0		27	15	1		0
72	1992-03-21		Chicago Blackhawks	1	3	L			25	23	1		0		31	23	1		0
73	1992-03-23		St. Louis Blues	3	2	W			29	6	0		0		27	6	0		0
74	1992-03-25	@	Buffalo Sabres	2	5	L			29	14	0		1		36	16	0		0
75	1992-03-28	@	St. Louis Blues	3	2	W			23	6	2		0		28	8	1		0
76	1992-03-29	@	Chicago Blackhawks	1	5	L			18	31	0		0		26	28	2		0
77	1992-04-12		New York Islanders	2	6	L			39	4	1		0		19	10	2		0
78	1992-04-13	@	Philadelphia Flyers	2	6	L			38	12	2		0		38	22	1		0
79	1992-04-15		New York Rangers	4	2	W			30	11	0		0		31	13	0		0
