	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2009-10-01		Montreal Canadiens	3	4	L	OT		46	27	2		0		27	25	2		0		77	53	59.2	55	40	57.9	25	26	49.0	48.5	94.3
1	2009-10-03	@	Washington Capitals	4	6	L			31	6	0		0		27	6	1		0		48	44	52.2	36	31	53.7	20	25	44.4	58.3	90.5
2	2009-10-06		Ottawa Senators	1	2	L			27	6	1		0		28	10	0		0		45	44	50.6	36	34	51.4	18	24	42.9	56.9	96.0
3	2009-10-10		Pittsburgh Penguins	2	5	L			20	27	0		0		33	21	3		0		46	42	52.3	30	31	49.2	23	27	46.0	61.4	101.8
4	2009-10-12	@	New York Rangers	2	7	L			29	19	1		0		33	15	2		0		44	41	51.8	31	34	47.7	26	14	65.0	42.7	81.1
5	2009-10-13		Colorado Avalanche	1	4	L			31	22	1		0		28	18	2		0		50	42	54.3	34	34	50.0	17	23	42.5	66.7	90.5
6	2009-10-17		New York Rangers	1	4	L			35	8	0		0		28	12	1		0		51	43	54.3	44	31	58.7	12	25	32.4	59.5	89.9
7	2009-10-24	@	Vancouver Canucks	1	3	L			36	21	1		0		25	13	2		0		54	32	62.8	40	28	58.8	21	20	51.2	56.4	94.1
8	2009-10-26	@	Anaheim Ducks	6	3	W			39	31	5		0		28	45	1		0		37	40	48.1	27	33	45.0	18	24	42.9	48.2	96.4
9	2009-10-28	@	Dallas Stars	3	4	L	OT		36	6	1		0		36	4	1		0		59	53	52.7	47	40	54.0	32	24	57.1	66.1	96.2
10	2009-10-30	@	Buffalo Sabres	2	3	L	OT		35	16	0		1		28	12	2		0		53	37	58.9	36	28	56.3	24	17	58.5	48.3	95.0
11	2009-10-31	@	Montreal Canadiens	4	5	L	SO		30	14	2		0		39	20	0		0		44	51	46.3	28	31	47.5	18	36	33.3	57.5	94.1
12	2009-11-03		Tampa Bay Lightning	1	2	L	OT		41	15	1		0		32	23	0		0		53	42	55.8	36	30	54.5	28	16	63.6	53.6	90.9
13	2009-11-06	@	Carolina Hurricanes	3	2	W			26	6	1		0		36	4	0		0		43	59	42.2	30	38	44.1	20	24	45.5	58.6	102.0
