	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2016-10-13		Anaheim Ducks	4	2	W			20	10	0	4	0		35	8	0	5	1		41	40	50.6	29	34	46.0	14	27	34.1	25.0	120.5
1	2016-10-15	@	Colorado Avalanche	5	6	L			28	6	2	4	0		33	8	2	3	0		45	48	48.4	32	35	47.8	20	34	37.0	37.3	97.6
2	2016-10-18	@	Nashville Predators	2	1	W			37	8	0	2	0		28	6	1	3	0		59	46	56.2	43	27	61.4	30	29	50.8	41.8	106.9
3	2016-10-20		Los Angeles Kings	3	4	L	OT		20	29	1	4	0		39	15	1	6	0		32	58	35.6	25	45	35.7	29	16	64.4	26.9	102.2
4	2016-10-22		Columbus Blue Jackets	0	3	L			32	9	0	5	0		26	15	0	2	0		51	58	46.8	42	41	50.6	34	18	65.4	43.3	88.0
5	2016-10-25		Winnipeg Jets	3	2	W			26	10	1	6	0		30	14	1	4	0		31	52	37.3	20	36	35.7	27	23	54.0	43.0	108.3
6	2016-10-27	@	Winnipeg Jets	1	4	L			39	14	1	6	0		36	12	2	7	0		42	32	56.8	32	26	55.2	21	20	51.2	40.2	90.5
7	2016-10-29	@	Minnesota Wild	0	4	L			29	4	0	3	0		15	6	1	2	1		56	30	65.1	37	19	66.1	24	26	48.0	54.5	83.3
8	2016-11-01	@	Columbus Blue Jackets	2	3	L	OT		38	9	0	4	0		28	13	1	2	0		60	52	53.6	44	36	55.0	22	30	42.3	48.6	98.1
9	2016-11-03		St. Louis Blues	6	2	W			27	24	1	4	0		30	24	0	3	0		43	53	44.8	31	38	44.9	34	26	56.7	37.6	114.7
10	2016-11-05		Chicago Blackhawks	2	3	L			33	16	0	3	0		32	12	1	6	0		50	39	56.2	40	33	54.8	30	22	57.7	50.5	101.3
11	2016-11-06	@	Chicago Blackhawks	3	4	L	OT		35	8	1	4	1		33	8	0	4	0		43	50	46.2	30	42	41.7	29	38	43.3	47.0	90.2
12	2016-11-08	@	Winnipeg Jets	2	8	L			30	52	2	5	0		31	42	3	5	1		43	37	53.8	32	23	58.2	23	24	48.9	48.1	76.5
13	2016-11-10	@	Calgary Flames	4	2	W			22	11	1	3	0		31	13	0	2	0		35	44	44.3	26	30	46.4	28	29	49.1	22.2	106.3
14	2016-11-11	@	Edmonton Oilers	3	2	W			30	11	1	4	0		42	13	0	3	0		31	59	34.4	29	45	39.2	21	31	40.4	18.8	102.0
15	2016-11-13	@	Vancouver Canucks	4	5	L	OT		21	6	0	2	0		30	4	1	3	0		32	48	40.0	25	36	41.0	25	25	50.0	39.0	104.4
16	2016-11-15		New Jersey Devils	1	2	L	OT		24	2	0	2	0		33	4	0	1	0		50	68	42.4	34	44	43.6	27	21	56.3	21.2	98.8
17	2016-11-17		Colorado Avalanche	3	2	W			22	4	2	7	0		36	14	0	2	1		37	62	37.4	23	41	35.9	28	31	47.5	34.5	102.0
18	2016-11-19		Edmonton Oilers	2	5	L			33	6	2	6	0		29	12	0	3	0		48	53	47.5	40	40	50.0	17	26	39.5	59.6	81.5
19	2016-11-21		Minnesota Wild	3	2	W	OT		32	11	0	2	0		29	9	1	3	0		65	54	54.6	47	39	54.7	30	35	46.2	53.5	105.5
20	2016-11-23	@	Nashville Predators	2	5	L			35	8	0	2	1		21	4	1	4	0		42	44	48.8	33	27	55.0	21	23	47.7	68.0	78.2
21	2016-11-25		Vancouver Canucks	2	1	W			28	9	0	1	0		31	7	0	2	0		48	60	44.4	39	41	48.8	30	28	51.7	30.0	103.8
22	2016-11-28	@	St. Louis Blues	3	4	L	OT		21	8	1	3	0		31	6	1	4	0		41	48	46.1	26	34	43.3	25	25	50.0	46.5	99.0
23	2016-11-29	@	Detroit Red Wings	1	3	L			35	15	0	5	0		20	17	2	4	0		44	28	61.1	33	20	62.3	19	24	44.2	42.3	97.9
24	2016-12-01	@	Pittsburgh Penguins	2	6	L			35	10	1	3	0		40	6	1	5	0		55	51	51.9	40	35	53.3	19	28	40.4	54.6	87.5
