	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2015-10-08		Philadelphia Flyers	3	2	W	OT		32	6	1	3	0		25	6	1	3	0		43	40	51.8	37	26	58.7	24	25	49.0	42.7	101.8
1	2015-10-10	@	Buffalo Sabres	4	1	W			31	4	0	3	0		25	6	0	2	0		40	44	47.6	35	34	50.7	20	27	42.6	52.0	107.7
2	2015-10-12	@	Boston Bruins	6	3	W			23	8	2	4	0		30	8	3	4	0		37	42	46.8	29	33	46.8	26	22	54.2	50.0	121.1
3	2015-10-13	@	Detroit Red Wings	1	3	L			21	6	0	3	0		24	6	1	3	0		36	45	44.4	29	33	46.8	27	20	57.4	51.7	95.6
4	2015-10-15		Dallas Stars	3	5	L			33	19	0	2	0		22	6	2	3	0		67	27	71.3	54	21	72.0	32	17	65.3	80.0	91.7
5	2015-10-17		Buffalo Sabres	2	1	W			22	6	1	4	0		32	8	0	3	0		40	36	52.6	32	30	51.6	20	19	51.3	52.2	102.8
6	2015-10-20	@	Nashville Predators	4	5	L	SO		29	6	1	2	0		33	4	0	3	0		55	52	51.4	39	38	50.6	32	26	55.2	45.2	95.3
7	2015-10-23	@	Winnipeg Jets	4	3	W	OT		31	6	0	2	0		36	8	0	1	1		49	64	43.4	35	52	40.2	28	30	48.3	35.8	108.2
8	2015-10-24	@	Chicago Blackhawks	0	1	L	OT		21	6	0	4	0		32	8	0	3	0		40	54	42.6	24	35	40.7	20	20	50.0	44.4	95.8
9	2015-10-27	@	St. Louis Blues	0	2	L			26	6	0	1	0		24	2	0	3	0		53	41	56.4	36	31	53.7	30	23	56.6	66.5	91.3
10	2015-10-29		Colorado Avalanche	1	2	L			35	14	1	4	0		26	10	0	6	0		48	30	61.5	30	24	55.6	18	18	50.0	66.7	88.2
11	2015-10-31		Boston Bruins	1	3	L			22	6	1	5	0		34	10	1	3	0		40	41	49.4	28	36	43.8	24	17	58.5	61.1	93.1
12	2015-11-01	@	Carolina Hurricanes	4	3	W			31	4	1	4	0		35	8	1	2	0		43	57	43.0	36	46	43.9	24	18	57.1	46.2	107.0
13	2015-11-03	@	Detroit Red Wings	1	2	L			30	8	1	4	0		29	10	0	3	0		39	32	54.9	29	27	51.8	29	23	55.8	59.1	91.3
14	2015-11-05	@	Buffalo Sabres	4	1	W			22	4	0	3	0		31	6	0	2	0		36	46	43.9	28	30	48.3	23	14	62.2	39.1	115.5
15	2015-11-07	@	Minnesota Wild	0	1	L			31	6	0	2	0		25	4	0	3	0		43	39	52.4	37	33	52.9	16	18	47.1	56.0	95.2
16	2015-11-10		Buffalo Sabres	1	4	L			31	6	1	5	0		27	10	1	3	0		53	35	60.2	36	26	58.1	23	19	54.8	48.4	87.0
17	2015-11-12		Calgary Flames	3	1	W			29	8	1	2	0		31	4	1	4	0		53	52	50.5	36	40	47.4	29	40	42.0	59.2	107.4
18	2015-11-14		Florida Panthers	4	5	L	SO		28	22	0	2	0		23	18	1	4	0		49	40	55.1	42	26	61.8	33	33	50.0	60.3	106.3
19	2015-11-16	@	Florida Panthers	0	1	L			39	8	0	3	0		20	8	0	3	0		55	34	61.8	47	25	65.3	26	20	56.5	52.3	93.3
20	2015-11-19		New York Rangers	2	1	W			28	10	0	2	1		21	10	0	2	0		47	37	56.0	32	23	58.2	26	28	48.1	57.3	97.6
21	2015-11-21		Anaheim Ducks	5	0	W			24	8	2	4	0		30	14	0	1	0		43	48	47.3	31	40	43.7	22	28	44.0	38.9	118.8
22	2015-11-25		Los Angeles Kings	2	1	W	SO		30	0	0	3	0		38	6	0	0	0		52	63	45.2	39	47	45.3	31	24	56.4	46.1	100.9
23	2015-11-27	@	Washington Capitals	2	4	L			34	10	0	2	0		37	6	3	4	0		52	44	54.2	38	35	52.1	27	33	45.0	56.1	102.4
24	2015-11-28		New York Islanders	2	3	L			31	16	0	4	0		22	18	2	3	0		47	25	65.3	36	20	64.3	26	16	61.9	54.2	101.0
25	2015-12-02	@	Anaheim Ducks	2	1	W			22	8	1	4	0		33	8	0	4	0		37	51	42.0	28	36	43.8	26	24	52.0	50.0	101.3
26	2015-12-05	@	San Jose Sharks	4	3	W			20	16	1	4	0		34	8	3	8	0		31	46	40.3	19	24	44.2	16	20	44.4	42.0	120.0
27	2015-12-06	@	Los Angeles Kings	1	3	L			25	10	0	6	0		28	14	0	3	0		36	42	46.2	28	33	45.9	23	28	45.1	48.7	91.4
28	2015-12-10		Ottawa Senators	4	1	W			30	8	1	3	0		31	8	0	3	0		39	47	45.3	31	36	46.3	21	26	44.7	29.4	108.0
29	2015-12-12		Washington Capitals	1	2	L			36	14	1	4	0		20	18	0	2	0		66	39	62.9	46	31	59.7	32	24	57.1	65.1	87.5
30	2015-12-14	@	Columbus Blue Jackets	2	1	W			29	9	0	2	1		26	9	0	2	0		50	49	50.5	33	34	49.3	20	26	43.5	65.5	99.5
31	2015-12-15	@	Toronto Maple Leafs	5	4	W	OT		27	6	0	3	0		37	6	1	3	0		48	61	44.0	39	42	48.1	21	37	36.2	46.2	109.7
