	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1995-01-20		Mighty Ducks of Anaheim	2	1	W			29	16	1		0		30	14	1		0
1	1995-01-22	@	Los Angeles Kings	4	3	W			34	19	1		0		24	34	2		0
2	1995-01-23	@	Mighty Ducks of Anaheim	4	5	L	OT		36	9	2		0		31	23	1		0
3	1995-01-25	@	Chicago Blackhawks	1	5	L			18	46	0		0		37	38	2		1
4	1995-01-28	@	Detroit Red Wings	2	5	L			28	15	1		0		32	21	2		0
5	1995-01-30		Detroit Red Wings	2	4	L			24	18	0		1		29	18	0		1
6	1995-02-01		Chicago Blackhawks	0	7	L			22	55	0		0		17	42	3		0
7	1995-02-03		Toronto Maple Leafs	5	3	W			37	27	1		0		23	13	0		0
8	1995-02-07	@	Vancouver Canucks	4	4	T	OT		31	14	1		1		44	28	1		1
9	1995-02-08		Winnipeg Jets	3	3	T	OT		28	12	1		0		32	12	2		0
10	1995-02-10		San Jose Sharks	5	1	W			26	11	0		1		21	26	0		0
11	1995-02-12		Mighty Ducks of Anaheim	2	0	W			45	20	0		0		29	19	0		0
12	1995-02-15	@	Toronto Maple Leafs	4	1	W			32	33	0		0		28	29	1		0
13	1995-02-17	@	Detroit Red Wings	2	4	L			26	29	0		0		32	19	2		0
14	1995-02-19	@	Chicago Blackhawks	1	4	L			22	18	0		0		23	20	2		0
15	1995-02-20	@	St. Louis Blues	0	4	L			21	23	0		0		32	9	1		0
16	1995-02-22		Dallas Stars	2	1	W			28	14	1		0		36	24	0		0
17	1995-02-25		Los Angeles Kings	3	4	L			31	35	1		0		30	17	0		0
18	1995-02-28	@	Calgary Flames	2	5	L			23	10	0		0		35	14	0		1
19	1995-03-01		Dallas Stars	3	5	L			24	23	2		1		28	12	2		0
20	1995-03-03		Chicago Blackhawks	2	5	L			29	12	0		1		26	14	1		0
21	1995-03-05		Detroit Red Wings	4	2	W			25	23	0		1		29	11	1		0
22	1995-03-08	@	San Jose Sharks	5	2	W			32	12	1		0		28	10	1		0
23	1995-03-12		Vancouver Canucks	2	5	L			24	12	1		0		29	12	1		0
24	1995-03-14		St. Louis Blues	6	5	W			25	24	2		0		29	44	0		0
25	1995-03-17		San Jose Sharks	5	3	W			38	14	3		0		27	22	0		0
26	1995-03-20		Calgary Flames	5	2	W			37	123	2		0		35	123	1		0
27	1995-03-22	@	Dallas Stars	4	4	T	OT		32	6	3		0		41	10	1		0
28	1995-03-23	@	Dallas Stars	1	2	L			26	15	0		0		33	27	1		0
29	1995-03-26	@	St. Louis Blues	1	5	L			16	49	1		0		33	63	0		0
30	1995-03-27	@	Toronto Maple Leafs	3	4	L			30	44	0		0		35	14	0		0
31	1995-03-31		Calgary Flames	2	6	L			40	11	0		0		25	23	1		0
32	1995-04-01		Vancouver Canucks	1	5	L			30	30	1		0		32	53	3		1
33	1995-04-03	@	Los Angeles Kings	2	7	L			31	66	2		0		46	68	3		0
34	1995-04-05	@	Mighty Ducks of Anaheim	3	4	L	OT		32	10	2		0		35	23	0		0
35	1995-04-07	@	San Jose Sharks	0	5	L			26	15	0		0		26	29	1		0
36	1995-04-09		San Jose Sharks	2	5	L			35	6	0		0		23	12	2		0
37	1995-04-13	@	Vancouver Canucks	6	4	W			31	20	1		1		34	18	2		0
38	1995-04-15		Calgary Flames	2	4	L			33	42	2		0		30	72	1		1
39	1995-04-17	@	Winnipeg Jets	6	5	W			30	8	1		0		34	8	1		0
40	1995-04-19		Los Angeles Kings	2	0	W			28	10	1		0		28	20	0		0
41	1995-04-21	@	Los Angeles Kings	3	3	T	OT		25	16	1		1		34	26	1		0
42	1995-04-22	@	Vancouver Canucks	1	6	L			38	77	1		0		32	73	2		2
43	1995-04-25	@	Winnipeg Jets	5	3	W			31	14	1		0		38	12	0		0
44	1995-04-27		St. Louis Blues	3	2	W	OT		36	39	1		0		32	57	2		0
45	1995-04-29		Winnipeg Jets	1	5	L			29	4	0		0		27	8	1		0
46	1995-05-01		Toronto Maple Leafs	5	6	L			45	14	2		0		34	28	3		0
47	1995-05-03	@	Calgary Flames	3	5	L			28	8	1		0		21	18	0		0
