	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1998-10-10		Pittsburgh Penguins	3	4	L			25	25	2		0		21	15	1		0
1	1998-10-12	@	Boston Bruins	0	3	L			28	17	0		0		17	15	1		0
2	1998-10-14	@	Tampa Bay Lightning	2	0	W			23	10	0		1		22	20	0		0
3	1998-10-17	@	St. Louis Blues	1	0	W			12	8	1		0		23	14	0		0
4	1998-10-21		Edmonton Oilers	2	4	L			30	25	1		0		30	21	2		0
5	1998-10-22	@	New York Rangers	2	3	L			30	6	0		0		29	6	0		0
6	1998-10-24		Buffalo Sabres	5	4	W			28	14	1		0		36	12	1		0
7	1998-10-27		Los Angeles Kings	1	0	W			34	8	0		0		20	17	0		0
8	1998-10-29		New Jersey Devils	1	2	L			23	12	0		0		21	8	0		0
9	1998-10-31		Philadelphia Flyers	3	2	W			17	8	0		0		30	6	0		0
10	1998-11-02		Florida Panthers	6	2	W			29	17	3		0		20	29	1		0
11	1998-11-05		Carolina Hurricanes	3	6	L			19	27	1		0		31	11	0		0
12	1998-11-07	@	Montreal Canadiens	2	4	L			30	56	0		0		23	32	4		0
13	1998-11-09	@	Toronto Maple Leafs	3	1	W			19	8	0		0		39	2	0		0
14	1998-11-10	@	Pittsburgh Penguins	2	3	L			31	4	1		0		20	4	0		0
15	1998-11-12		Montreal Canadiens	4	0	W			25	8	1		0		21	12	0		0
16	1998-11-14		Washington Capitals	3	5	L			24	4	2		0		34	8	1		0
17	1998-11-17	@	Colorado Avalanche	2	5	L			22	35	1		0		28	23	2		0
18	1998-11-20	@	Dallas Stars	2	4	L			17	16	0		0		26	12	2		0
19	1998-11-21	@	Nashville Predators	6	3	W			40	20	3		0		42	12	1		0
20	1998-11-25		Philadelphia Flyers	4	2	W			14	16	3		0		46	14	1		0
21	1998-11-26	@	Ottawa Senators	1	4	L			28	12	1		0		33	6	1		0
22	1998-11-28		Carolina Hurricanes	1	3	L			22	22	0		0		23	8	1		0
23	1998-12-02		New York Rangers	2	3	L			27	19	2		0		17	17	0		0
24	1998-12-04	@	Washington Capitals	1	5	L			23	6	0		0		28	10	0		2
