	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1990-10-04		New York Rangers	4	3	W			34	50	1		1		30	48	1		0
1	1990-10-06	@	St. Louis Blues	5	2	W			26	45	1		0		31	40	1		0
2	1990-10-07		New York Islanders	2	4	L			46	16	2		0		22	31	3		1
3	1990-10-11		Pittsburgh Penguins	4	1	W			31	8	1		0		24	8	0		0
4	1990-10-13	@	Minnesota North Stars	4	1	W			31	65	2		0		19	51	1		0
5	1990-10-14		Calgary Flames	1	3	L			19	37	1		0		28	24	1		0
6	1990-10-16	@	Detroit Red Wings	2	3	L			20	16	1		0		28	10	0		0
7	1990-10-18		Toronto Maple Leafs	3	0	W			49	23	2		0		20	27	0		0
8	1990-10-20	@	Toronto Maple Leafs	2	6	L			41	63	1		0		30	32	2		0
9	1990-10-21		Minnesota North Stars	7	1	W			32	53	4		1		25	47	0		0
10	1990-10-25		Washington Capitals	3	2	W	OT		24	12	1		0		32	10	2		0
11	1990-10-27	@	Boston Bruins	4	5	L			31	40	0		0		26	18	0		0
12	1990-10-28		Montreal Canadiens	2	1	W	OT		39	25	1		0		22	33	1		0
13	1990-11-01		Quebec Nordiques	6	2	W			33	33	1		0		22	43	2		0
14	1990-11-03	@	Philadelphia Flyers	3	1	W			22	27	1		0		26	25	1		0
15	1990-11-04		Los Angeles Kings	0	2	L			40	11	0		0		24	9	1		0
16	1990-11-06	@	Hartford Whalers	1	1	T	OT		30	25	0		0		29	21	0		0
17	1990-11-08		Edmonton Oilers	5	3	W			26	31	1		0		24	21	2		0
18	1990-11-10	@	Toronto Maple Leafs	5	1	W			44	11	1		0		28	15	0		1
19	1990-11-11		Winnipeg Jets	3	3	T	OT		49	14	1		1		33	10	0		1
20	1990-11-14	@	Detroit Red Wings	3	2	W			26	31	2		0		22	28	0		0
21	1990-11-16	@	Washington Capitals	4	3	W			30	17	0		1		27	11	2		0
22	1990-11-17	@	Quebec Nordiques	7	2	W			23	4	0		0		20	4	0		0
23	1990-11-20	@	Edmonton Oilers	3	1	W			31	24	1		0		19	10	1		0
24	1990-11-21	@	Vancouver Canucks	1	4	L			38	23	0		0		33	33	1		0
25	1990-11-24	@	Calgary Flames	5	3	W			36	23	3		1		27	19	1		0
26	1990-11-29		Detroit Red Wings	1	5	L			34	40	1		0		27	27	2		0
27	1990-12-01	@	Detroit Red Wings	3	4	L			32	45	2		0		32	31	2		0
28	1990-12-02		St. Louis Blues	3	2	W			38	33	1		1		19	29	0		0
29	1990-12-06		New York Islanders	5	2	W			32	11	1		0		31	15	0		0
30	1990-12-08	@	Toronto Maple Leafs	2	1	W			29	17	1		0		28	19	0		0
31	1990-12-09		Philadelphia Flyers	4	5	L			33	12	2		1		24	10	2		0
32	1990-12-11	@	Pittsburgh Penguins	4	1	W			39	12	0		1		22	32	0		0
33	1990-12-13		Winnipeg Jets	5	4	W			36	20	1		0		24	12	2		0
34	1990-12-15	@	Minnesota North Stars	1	5	L			22	52	1		0		41	34	2		0
35	1990-12-16		Minnesota North Stars	5	2	W			23	34	3		0		32	36	1		0
36	1990-12-19		Washington Capitals	3	2	W			32	8	1		1		18	23	0		0
37	1990-12-22	@	St. Louis Blues	0	5	L			20	52	0		0		38	57	0		3
38	1990-12-23		Detroit Red Wings	3	2	W			32	25	1		0		28	23	0		0
39	1990-12-26		St. Louis Blues	6	6	T	OT		39	25	1		1		27	21	2		0
40	1990-12-28	@	Buffalo Sabres	0	5	L			33	17	0		0		24	19	0		0
41	1990-12-29	@	New York Islanders	3	1	W			29	22	0		0		35	22	0		0
42	1990-12-31	@	Detroit Red Wings	4	0	W			15	25	1		0		22	29	0		0
43	1991-01-03		New Jersey Devils	5	3	W			29	11	1		0		24	13	2		0
44	1991-01-06		Los Angeles Kings	1	3	L			38	31	0		0		18	37	2		0
45	1991-01-10		Toronto Maple Leafs	7	2	W			39	21	5		0		27	36	1		0
46	1991-01-11	@	Winnipeg Jets	3	1	W			26	8	1		0		21	8	0		0
47	1991-01-13		Minnesota North Stars	5	3	W			26	38	2		0		32	41	3		0
48	1991-01-16	@	New Jersey Devils	2	2	T	OT		21	15	1		0		33	17	1		0
49	1991-01-17	@	New York Rangers	3	2	W			30	13	1		0		28	28	1		0
50	1991-01-24		Buffalo Sabres	4	5	L			35	18	2		0		32	18	0		0
51	1991-01-26		Toronto Maple Leafs	5	1	W			35	73	2		1		26	86	1		0
52	1991-01-28	@	Vancouver Canucks	1	0	W			23	24	1		0		28	10	0		0
53	1991-02-01	@	Edmonton Oilers	3	4	L	OT		35	12	1		0		29	20	1		0
54	1991-02-02	@	Calgary Flames	1	3	L			24	30	0		0		34	12	1		0
55	1991-02-06	@	Montreal Canadiens	8	3	W			19	16	1		1		34	10	2		0
56	1991-02-09	@	Boston Bruins	3	5	L			26	15	0		0		33	12	2		1
57	1991-02-10	@	Hartford Whalers	1	3	L			21	43	0		1		27	53	0		0
58	1991-02-14		Quebec Nordiques	2	1	W	OT		48	32	0		0		25	28	0		0
59	1991-02-17		Detroit Red Wings	3	3	T	OT		32	31	3		0		32	43	1		0
60	1991-02-18	@	Philadelphia Flyers	3	5	L			27	43	1		0		29	31	3		0
