	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1999-10-02	@	Boston Bruins	3	1	W			20	13	0		0		23	9	1		0
1	1999-10-07	@	Philadelphia Flyers	2	0	W			18	6	0		0		30	6	0		0
2	1999-10-08	@	New York Rangers	1	3	L			17	14	0		0		37	12	1		0
3	1999-10-11	@	Calgary Flames	3	3	T	OT		29	22	1		0		29	17	1		0
4	1999-10-13	@	Edmonton Oilers	3	3	T	OT		36	4	0		0		15	6	0		0
5	1999-10-15	@	Vancouver Canucks	4	1	W			22	6	0		0		16	6	1		0
6	1999-10-20	@	Toronto Maple Leafs	3	3	T	OT		27	6	1		0		35	8	1		0
7	1999-10-22	@	Buffalo Sabres	3	7	L			20	6	1		0		28	14	1		0
8	1999-10-23	@	Pittsburgh Penguins	3	2	W			26	6	1		0		19	8	1		0
9	1999-10-29		New Jersey Devils	2	4	L			21	7	0		0		32	13	0		0
10	1999-10-30	@	New York Islanders	4	0	W			31	10	3		0		24	24	0		0
11	1999-11-03		Toronto Maple Leafs	0	6	L			24	10	0		0		26	12	0		1
12	1999-11-05	@	Detroit Red Wings	2	3	L			21	20	1		0		33	20	1		0
13	1999-11-07		Washington Capitals	3	2	W			22	6	0		0		23	10	0		0
14	1999-11-10		New York Islanders	0	2	L			25	0	0		0		18	4	0		0
15	1999-11-11	@	Philadelphia Flyers	1	4	L			11	10	1		0		37	12	1		0
16	1999-11-13		Tampa Bay Lightning	4	2	W			21	11	2		0		21	13	0		0
17	1999-11-17		Ottawa Senators	2	1	W			22	6	0		0		30	8	0		0
18	1999-11-19	@	Washington Capitals	3	3	T	OT		21	6	0		0		30	8	0		0
19	1999-11-20		Dallas Stars	1	0	W			20	4	0		0		24	2	0		0
20	1999-11-22		Boston Bruins	1	2	L			13	4	0		0		27	6	0		0
21	1999-11-24		Vancouver Canucks	1	1	T	OT		30	10	1		0		21	14	0		0
22	1999-11-26	@	Tampa Bay Lightning	3	3	T	OT		21	4	2		0		30	6	1		0
23	1999-11-27		Pittsburgh Penguins	5	3	W			15	8	2		0		29	8	0		0
24	1999-11-30		Calgary Flames	4	3	W			32	6	1		0		22	10	0		0
25	1999-12-02		Toronto Maple Leafs	2	2	T	OT		27	4	1		0		24	8	0		0
26	1999-12-04	@	Colorado Avalanche	1	3	L			28	6	0		0		27	10	1		0
27	1999-12-07	@	St. Louis Blues	4	2	W			17	8	3		0		30	10	2		0
28	1999-12-08	@	Dallas Stars	1	2	L			16	8	1		0		28	10	0		0
29	1999-12-10	@	Tampa Bay Lightning	2	3	L			30	8	1		0		22	12	0		0
30	1999-12-15		Pittsburgh Penguins	3	6	L			23	17	1		0		21	13	1		0
31	1999-12-18		Atlanta Thrashers	4	2	W			27	8	2		0		27	20	0		0
32	1999-12-20		Colorado Avalanche	2	4	L			18	2	0		0		23	11	0		0
33	1999-12-22		Detroit Red Wings	1	4	L			21	10	0		0		26	14	1		1
34	1999-12-23	@	Ottawa Senators	3	4	L			28	8	1		0		35	6	1		0
35	1999-12-26		Florida Panthers	4	3	W	OT		23	16	0		1		28	12	0		0
36	1999-12-28	@	Nashville Predators	2	3	L			29	2	0		0		29	4	0		0
37	2000-01-01	@	Atlanta Thrashers	4	2	W			29	12	0		0		26	10	0		0
38	2000-01-04		Ottawa Senators	1	2	L			21	8	1		0		23	10	0		1
39	2000-01-06	@	Boston Bruins	7	3	W			36	8	1		0		33	10	1		0
40	2000-01-07		Mighty Ducks of Anaheim	4	4	T	OT		43	9	0		0		26	15	1		1
41	2000-01-09		New York Rangers	1	0	W			28	6	0		0		30	4	0		0
42	2000-01-11		Philadelphia Flyers	3	4	L			23	14	1		0		28	8	2		0
43	2000-01-14	@	Florida Panthers	1	5	L			31	8	1		0		25	12	2		0
44	2000-01-17	@	New Jersey Devils	2	5	L			25	6	1		0		32	8	2		1
45	2000-01-18	@	New York Rangers	2	3	L			26	6	0		0		31	6	1		0
46	2000-01-20		New York Rangers	1	4	L			39	12	0		0		15	16	1		0
47	2000-01-22		Buffalo Sabres	4	1	W			17	8	3		0		22	10	0		0
48	2000-01-24		Montreal Canadiens	3	2	W	OT		22	12	1		0		20	10	1		0
49	2000-01-27		Phoenix Coyotes	2	4	L			32	15	0		0		24	14	1		0
50	2000-01-28		New Jersey Devils	4	3	W	OT		23	8	1		0		24	8	0		0
51	2000-01-30	@	Montreal Canadiens	0	3	L			23	18	0		0		30	4	0		0
52	2000-02-01		Florida Panthers	4	2	W			26	8	0		0		28	8	0		0
53	2000-02-03	@	Washington Capitals	1	2	L			24	8	1		0		34	10	0		0
54	2000-02-08	@	New York Islanders	4	3	W			49	2	0		0		20	10	1		0
55	2000-02-12	@	Tampa Bay Lightning	5	2	W			35	6	1		0		23	10	2		0
56	2000-02-14	@	Toronto Maple Leafs	5	2	W			33	13	1		0		22	19	1		0
57	2000-02-15	@	Ottawa Senators	1	5	L			22	26	0		0		45	26	0		0
58	2000-02-17		Montreal Canadiens	0	3	L			26	4	0		0		22	6	0		0
59	2000-02-19		Tampa Bay Lightning	4	2	W			25	23	1		0		30	31	1		0
60	2000-02-21		Washington Capitals	1	1	T	OT		33	16	0		0		30	16	0		0
61	2000-02-24		Florida Panthers	2	4	L			29	15	0		0		27	19	0		0
62	2000-02-26	@	Florida Panthers	2	1	W	OT		32	12	0		0		19	10	0		0
63	2000-03-01	@	Phoenix Coyotes	5	7	L			29	13	1		0		36	15	0		1
64	2000-03-02	@	Los Angeles Kings	5	2	W			27	19	2		0		32	21	1		0
65	2000-03-04	@	San Jose Sharks	5	2	W			26	14	1		0		13	12	1		0
66	2000-03-08		Chicago Blackhawks	4	1	W			32	4	1		0		18	4	0		0
67	2000-03-10		Boston Bruins	3	5	L			31	14	2		0		24	12	1		0
68	2000-03-12		Atlanta Thrashers	5	1	W			32	7	1		0		21	15	0		0
69	2000-03-15		Edmonton Oilers	2	2	T	OT		25	19	1		0		39	23	0		0
70	2000-03-17	@	Washington Capitals	2	4	L			33	10	0		0		24	12	2		0
71	2000-03-18	@	Montreal Canadiens	2	3	L			35	13	0		0		27	11	0		0
72	2000-03-21	@	New Jersey Devils	5	0	W			37	21	2		1		22	35	0		0
73	2000-03-22		St. Louis Blues	1	2	L			19	10	0		0		29	8	1		0
74	2000-03-26		New York Islanders	4	1	W			49	14	2		1		10	26	1		0
75	2000-03-27		Buffalo Sabres	1	5	L			32	6	1		0		27	8	0		0
76	2000-03-29		Nashville Predators	3	1	W			23	12	0		0		27	12	0		0
77	2000-03-31	@	Buffalo Sabres	3	1	W			27	20	1		0		20	16	0		0
78	2000-04-02		Philadelphia Flyers	1	0	W			16	6	0		0		31	12	0		0
79	2000-04-03	@	Pittsburgh Penguins	2	3	L			30	2	0		0		18	19	0		0
80	2000-04-08	@	Atlanta Thrashers	4	3	W			27	4	1		0		29	4	0		1
81	2000-04-09		Atlanta Thrashers	2	1	W			27	4	1		0		26	6	0		0
