	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1996-10-05		Calgary Flames	3	1	W			23	22	1		0		29	20	0		0
1	1996-10-06	@	Edmonton Oilers	0	2	L			35	12	0		0		32	18	1		0
2	1996-10-09		Buffalo Sabres	1	2	L			35	4	0		0		19	6	0		0
3	1996-10-12		St. Louis Blues	5	3	W			29	8	1		0		20	10	1		0
4	1996-10-14		Boston Bruins	4	5	L	OT		43	11	0		0		19	9	1		0
5	1996-10-17	@	Dallas Stars	6	1	W			20	62	2		0		20	51	0		0
6	1996-10-19	@	Colorado Avalanche	2	9	L			25	10	0		0		32	2	1		0
7	1996-10-23		Colorado Avalanche	1	4	L			21	16	0		0		31	16	1		1
8	1996-10-26		Pittsburgh Penguins	2	1	W			26	10	0		0		27	10	1		0
9	1996-10-30	@	Mighty Ducks of Anaheim	6	3	W			39	27	1		0		34	29	0		1
10	1996-11-01	@	Edmonton Oilers	5	4	W	OT		34	20	0		0		39	18	1		0
11	1996-11-02		Calgary Flames	4	3	W			27	61	2		1		28	51	1		1
12	1996-11-08		St. Louis Blues	2	4	L			22	13	1		0		29	15	1		0
13	1996-11-11	@	New York Rangers	3	2	W			28	6	1		0		36	10	1		0
14	1996-11-13	@	New York Islanders	4	5	L	OT		20	14	1		0		25	10	2		0
15	1996-11-14	@	New Jersey Devils	3	0	W			22	8	0		0		40	6	0		0
16	1996-11-16	@	Montreal Canadiens	1	6	L			39	18	0		0		32	8	1		0
17	1996-11-19		Dallas Stars	2	0	W			23	14	0		0		36	12	0		0
18	1996-11-21		Chicago Blackhawks	2	1	W	OT		35	14	1		0		28	14	0		0
19	1996-11-23		New York Rangers	5	3	W			25	22	0		0		28	14	1		0
20	1996-11-26	@	Toronto Maple Leafs	2	3	L			24	11	0		0		25	13	1		0
21	1996-11-27	@	Hartford Whalers	6	2	W			34	6	0		0		43	18	0		1
22	1996-11-29	@	Boston Bruins	3	7	L			26	14	1		0		34	20	2		0
23	1996-12-01	@	Philadelphia Flyers	3	4	L			19	28	0		0		32	16	1		0
24	1996-12-03	@	Detroit Red Wings	2	2	T	OT		15	12	1		0		41	8	2		0
25	1996-12-04	@	Buffalo Sabres	7	6	W	OT		38	15	2		0		34	11	1		0
26	1996-12-07		Ottawa Senators	2	3	L			26	8	1		0		24	6	1		0
