	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1995-10-07		New York Islanders	4	4	T	OT		40	12	2		0		25	20	1		0
1	1995-10-09		Buffalo Sabres	5	3	W			36	21	1		0		22	27	2		1
2	1995-10-11	@	Colorado Avalanche	1	3	L			35	10	0		1		19	14	2		0
3	1995-10-12	@	San Jose Sharks	6	6	T	OT		37	6	1		0		25	14	0		1
4	1995-10-14	@	Dallas Stars	5	6	L			37	12	0		1		26	14	1		0
5	1995-10-17	@	St. Louis Blues	7	4	W			36	18	3		1		29	14	2		0
6	1995-10-21	@	Detroit Red Wings	2	4	L			21	12	0		0		29	6	0		0
7	1995-10-26		Washington Capitals	2	4	L			33	10	0		0		21	12	1		0
8	1995-10-28		Hartford Whalers	3	0	W			36	17	1		0		27	17	0		0
9	1995-10-31		Montreal Canadiens	1	3	L			39	4	0		0		20	6	1		0
10	1995-11-02		Detroit Red Wings	5	6	L	OT		34	16	0		1		34	20	1		0
11	1995-11-04	@	Montreal Canadiens	1	4	L			36	28	1		0		26	39	2		0
12	1995-11-07	@	Washington Capitals	4	3	W			26	33	1		0		26	21	0		0
13	1995-11-09		Ottawa Senators	4	3	W			51	2	2		0		16	8	0		0
14	1995-11-11		Toronto Maple Leafs	1	3	L			37	2	0		0		19	8	0		0
15	1995-11-14	@	Tampa Bay Lightning	3	5	L			35	6	0		1		29	6	0		0
16	1995-11-16		New Jersey Devils	2	2	T	OT		37	8	1		0		34	4	0		0
17	1995-11-18		St. Louis Blues	5	2	W			37	16	1		0		38	8	0		0
18	1995-11-21		Winnipeg Jets	5	4	W			41	6	2		0		40	10	1		0
19	1995-11-24		Los Angeles Kings	2	1	W			32	12	1		0		19	8	0		0
20	1995-11-25	@	Ottawa Senators	3	3	T	OT		40	6	2		0		22	10	0		1
