	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1993-10-06	@	Ottawa Senators	5	5	T	OT		31	16	1		0		27	10	1		0
1	1993-10-09	@	Boston Bruins	3	7	L			31	60	2		0		39	38	4		1
2	1993-10-10		Pittsburgh Penguins	7	4	W			40	31	2		0		30	31	1		0
3	1993-10-13	@	New York Rangers	4	6	L			29	20	0		0		36	25	6		0
4	1993-10-16	@	Montreal Canadiens	5	2	W			22	10	1		0		27	12	0		1
5	1993-10-18		Montreal Canadiens	2	4	L			27	26	1		1		36	16	1		1
6	1993-10-20	@	Hartford Whalers	5	2	W			21	19	2		0		27	18	0		0
7	1993-10-21	@	Chicago Blackhawks	2	3	L			29	20	1		0		24	13	1		0
8	1993-10-23		Dallas Stars	3	2	W			34	15	0		0		30	17	0		0
9	1993-10-26		Philadelphia Flyers	2	4	L			32	10	1		0		29	14	0		0
10	1993-10-28	@	Pittsburgh Penguins	7	3	W			30	8	2		0		32	14	1		0
11	1993-10-30		Detroit Red Wings	3	5	L			38	13	0		0		37	19	1		0
12	1993-11-02		Tampa Bay Lightning	8	2	W			21	17	0		0		43	9	1		0
13	1993-11-04	@	Philadelphia Flyers	1	4	L			28	14	0		0		21	18	1		2
14	1993-11-06		New York Rangers	2	4	L			21	25	0		0		31	36	2		1
15	1993-11-07		Florida Panthers	1	3	L			27	8	0		0		25	14	1		0
16	1993-11-09	@	Washington Capitals	1	2	L			22	19	0		0		26	31	0		0
17	1993-11-13	@	Tampa Bay Lightning	3	4	L			31	8	0		0		29	8	0		0
18	1993-11-14	@	Florida Panthers	5	2	W			23	41	2		0		34	53	1		0
19	1993-11-20		Winnipeg Jets	5	5	T	OT		29	22	0		0		30	20	1		0
20	1993-11-23		New Jersey Devils	1	1	T	OT		26	29	0		0		34	27	0		0
21	1993-11-25		Los Angeles Kings	8	6	W			35	30	3		1		43	28	5		0
22	1993-11-27		Buffalo Sabres	2	2	T	OT		25	4	0		0		26	6	0		0
23	1993-11-30		Boston Bruins	2	5	L			19	16	0		0		36	18	1		0
24	1993-12-03	@	New York Islanders	3	2	W			20	28	1		0		26	16	2		0
25	1993-12-04		Vancouver Canucks	3	1	W			23	30	0		0		24	34	0		0
26	1993-12-07		Calgary Flames	4	4	T	OT		31	10	1		0		37	8	2		1
27	1993-12-09	@	New Jersey Devils	3	2	W			28	9	1		0		21	11	0		1
28	1993-12-11		Ottawa Senators	5	2	W			37	40	1		1		28	34	0		0
29	1993-12-13		Washington Capitals	5	3	W			35	6	0		0		31	8	0		0
30	1993-12-16	@	Philadelphia Flyers	2	3	L			18	8	1		0		35	8	0		0
31	1993-12-18		New Jersey Devils	2	6	L			21	11	1		0		39	17	0		0
32	1993-12-19		San Jose Sharks	7	5	W			30	10	2		0		30	12	1		0
33	1993-12-21	@	Ottawa Senators	1	2	L			24	14	0		0		23	12	1		0
34	1993-12-23	@	Winnipeg Jets	2	5	L			35	16	1		0		23	18	2		0
35	1993-12-28		Tampa Bay Lightning	1	4	L			16	16	1		0		20	14	1		0
36	1993-12-29		New York Islanders	5	3	W			39	10	2		0		31	10	1		1
37	1993-12-31	@	Pittsburgh Penguins	5	4	W			28	10	1		0		42	12	0		0
38	1994-01-02	@	Dallas Stars	6	4	W			21	8	1		1		30	2	1		0
39	1994-01-04	@	Los Angeles Kings	1	5	L			23	35	0		0		30	49	3		0
40	1994-01-05	vs.	Montreal Canadiens	0	4	L			32	29	0		0		24	33	0		1
41	1994-01-07	@	Edmonton Oilers	4	6	L			39	12	2		0		44	16	1		0
42	1994-01-11	@	Calgary Flames	0	1	L			19	29	0		0		23	16	1		0
43	1994-01-12	@	Vancouver Canucks	3	4	L			30	12	0		0		25	30	0		1
44	1994-01-15		Washington Capitals	0	4	L			24	27	0		0		40	31	1		0
45	1994-01-18		Pittsburgh Penguins	6	3	W			31	14	1		0		23	8	2		0
46	1994-01-25		Philadelphia Flyers	6	4	W			42	17	2		0		31	19	2		0
47	1994-01-27	@	Pittsburgh Penguins	0	3	L			38	22	0		0		46	26	1		0
48	1994-01-29	@	Hartford Whalers	3	2	W			23	16	1		0		28	12	1		0
49	1994-01-31	@	Boston Bruins	3	4	L			28	45	0		0		45	11	2		0
50	1994-02-01		Hartford Whalers	1	2	L			31	13	1		0		24	21	0		0
51	1994-02-03	@	St. Louis Blues	4	3	W			47	8	1		0		35	4	0		0
52	1994-02-05		New York Islanders	2	3	L			33	12	0		0		23	16	0		0
53	1994-02-08		Boston Bruins	1	6	L			23	17	1		0		37	19	1		0
54	1994-02-12	@	Montreal Canadiens	2	5	L			34	12	0		0		31	12	2		0
55	1994-02-14		New York Rangers	2	4	L			26	39	1		0		33	32	2		1
56	1994-02-17	@	San Jose Sharks	8	2	W			40	22	1		1		22	18	1		0
57	1994-02-18	@	Mighty Ducks of Anaheim	1	0	W			25	18	1		0		28	19	0		0
58	1994-02-21	@	Buffalo Sabres	1	2	L			34	14	0		0		24	23	0		0
59	1994-02-24		St. Louis Blues	6	0	W			24	16	1		0		29	8	0		0
60	1994-02-26		Mighty Ducks of Anaheim	3	6	L			33	28	1		0		30	20	0		0
61	1994-02-27	@	New York Islanders	2	5	L			33	29	0		0		28	29	0		0
62	1994-03-02	@	New York Rangers	2	5	L			34	17	0		1		37	13	1		2
63	1994-03-05		Toronto Maple Leafs	4	1	W			25	22	2		0		24	24	0		0
64	1994-03-07	@	New Jersey Devils	2	2	T	OT		22	8	0		0		41	36	0		0
65	1994-03-08		Ottawa Senators	5	2	W			31	25	3		0		26	25	2		0
66	1994-03-10		Montreal Canadiens	4	4	T	OT		38	26	1		0		28	22	2		1
67	1994-03-12	@	Washington Capitals	4	3	W			19	12	3		0		34	12	1		0
68	1994-03-14		Chicago Blackhawks	5	1	W			27	19	3		0		30	19	0		0
69	1994-03-17		Hartford Whalers	4	1	W			29	16	0		2		25	10	1		0
70	1994-03-19	@	Montreal Canadiens	2	5	L			31	26	1		0		27	32	2		0
71	1994-03-20		Edmonton Oilers	3	5	L			35	16	0		0		28	25	1		0
72	1994-03-22		Boston Bruins	5	3	W			20	22	0		0		43	12	3		0
73	1994-03-26	@	Toronto Maple Leafs	3	6	L			21	53	3		0		37	55	1		0
74	1994-03-27	vs.	New Jersey Devils	2	5	L			23	10	0		0		33	26	0		1
75	1994-03-30	@	Ottawa Senators	4	6	L			24	30	0		1		31	23	2		0
76	1994-03-31	@	Detroit Red Wings	4	2	W			32	11	0		0		41	7	1		0
77	1994-04-02		Buffalo Sabres	2	6	L			34	14	1		0		27	16	4		2
78	1994-04-04		Buffalo Sabres	6	4	W			27	15	2		0		28	11	1		0
79	1994-04-05		Florida Panthers	3	3	T	OT		40	14	0		0		26	14	1		0
80	1994-04-07		Hartford Whalers	5	2	W			28	10	2		0		29	10	0		0
81	1994-04-10	@	Buffalo Sabres	1	4	L			22	8	0		0		28	10	2		0
82	1994-04-12	@	Florida Panthers	5	2	W			21	12	0		1		25	21	0		0
83	1994-04-14	@	Tampa Bay Lightning	2	5	L			33	28	0		0		29	40	2		0
