	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2001-10-06	@	San Jose Sharks	0	0	T	OT		19	12	0		0		36	10	0		0
1	2001-10-07	@	Los Angeles Kings	4	3	W			27	28	1		1		31	20	2		0
2	2001-10-10		Boston Bruins	2	1	W			22	9	0		1		36	11	0		0
3	2001-10-12		Chicago Blackhawks	6	4	W			21	21	4		0		37	20	1		0
4	2001-10-14		Edmonton Oilers	3	3	T	OT		29	11	2		0		28	13	0		0
5	2001-10-16		San Jose Sharks	3	3	T	OT		31	17	0		0		26	13	1		0
6	2001-10-19		St. Louis Blues	2	3	L	OT		16	12	2		0		34	16	1		0
7	2001-10-24		Carolina Hurricanes	3	7	L			24	24	2		0		31	22	0		0
8	2001-10-27	@	Calgary Flames	2	4	L			21	11	1		0		28	13	1		0
9	2001-10-30	@	Nashville Predators	4	2	W			23	28	0		1		29	13	2		0
10	2001-10-31		Nashville Predators	4	6	L			17	8	0		0		23	2	0		0
11	2001-11-02		Colorado Avalanche	4	2	W			18	24	2		0		34	16	1		0
12	2001-11-04		Edmonton Oilers	0	2	L			20	13	0		0		23	15	0		0
13	2001-11-06	@	New York Rangers	1	3	L			24	11	1		0		35	11	0		0
14	2001-11-08	@	Boston Bruins	5	3	W			16	12	3		0		56	20	0		1
15	2001-11-11		Vancouver Canucks	0	5	L			18	13	0		0		26	15	1		0
16	2001-11-13		Atlanta Thrashers	4	2	W			39	16	0		0		16	14	1		0
17	2001-11-14	@	Colorado Avalanche	0	1	L			26	12	0		0		30	16	0		0
18	2001-11-16	@	Detroit Red Wings	3	8	L			20	39	1		0		40	18	2		1
19	2001-11-18		Los Angeles Kings	2	2	T	OT		18	14	2		0		17	22	0		0
20	2001-11-20	@	Phoenix Coyotes	1	2	L	OT		25	4	0		0		28	6	0		0
21	2001-11-21	@	San Jose Sharks	2	0	W			17	6	0		0		22	6	0		0
22	2001-11-23		Phoenix Coyotes	5	2	W			27	16	3		0		22	22	1		0
23	2001-11-25		Dallas Stars	3	4	L			20	4	1		0		21	8	0		0
24	2001-11-27		Vancouver Canucks	2	1	W			18	14	0		0		27	12	0		0
25	2001-11-29		Florida Panthers	6	0	W			20	13	1		0		29	15	0		0
26	2001-12-02		St. Louis Blues	4	4	T	OT		27	26	2		1		33	14	1		1
27	2001-12-05	@	Chicago Blackhawks	2	4	L			21	6	1		0		27	4	2		0
28	2001-12-08	@	Philadelphia Flyers	1	5	L			32	15	0		0		35	13	2		0
29	2001-12-10	@	Montreal Canadiens	0	4	L			24	28	0		0		35	20	0		0
30	2001-12-14	@	Pittsburgh Penguins	5	2	W			21	17	1		1		41	15	2		0
31	2001-12-16		Colorado Avalanche	2	3	L	OT		20	12	1		0		40	6	0		0
32	2001-12-18		Mighty Ducks of Anaheim	1	5	L			23	10	0		0		19	14	2		0
33	2001-12-22	@	Vancouver Canucks	2	1	W			20	34	1		0		29	50	0		0
34	2001-12-23	@	Colorado Avalanche	3	6	L			21	8	2		0		49	10	2		1
35	2001-12-26		Detroit Red Wings	3	3	T	OT		24	6	0		0		23	8	2		0
36	2001-12-28	@	Edmonton Oilers	2	3	L			27	9	0		0		17	13	0		1
37	2001-12-29	@	Calgary Flames	3	4	L			30	23	0		1		30	17	2		0
38	2001-12-31	@	Detroit Red Wings	2	4	L			18	12	0		1		42	12	1		0
39	2002-01-02		Tampa Bay Lightning	2	0	W			20	8	0		0		36	4	0		0
40	2002-01-04		Nashville Predators	2	1	W			25	6	2		0		20	10	0		0
41	2002-01-06		Buffalo Sabres	1	4	L			18	25	0		0		16	21	2		0
42	2002-01-08		Montreal Canadiens	4	2	W			34	8	0		1		17	8	0		0
43	2002-01-10	@	Nashville Predators	2	2	T	OT		18	16	1		0		29	6	1		0
44	2002-01-11		Mighty Ducks of Anaheim	2	2	T	OT		32	4	0		0		21	8	1		0
45	2002-01-13		Dallas Stars	1	3	L			26	6	0		0		16	8	0		0
46	2002-01-15	@	Carolina Hurricanes	0	2	L			22	12	0		0		21	12	1		0
47	2002-01-18	@	Columbus Blue Jackets	3	1	W			27	17	2		0		26	21	1		0
48	2002-01-19	@	Ottawa Senators	1	4	L			23	22	0		0		40	16	1		0
49	2002-01-23	@	Mighty Ducks of Anaheim	2	3	L	OT		29	8	0		0		30	8	0		0
50	2002-01-24	@	Los Angeles Kings	1	4	L			20	18	1		0		22	24	0		1
51	2002-01-26		New Jersey Devils	2	2	T	OT		36	13	0		0		27	17	0		0
52	2002-01-28		Calgary Flames	2	3	L	OT		33	14	1		0		27	16	1		0
53	2002-01-30		Los Angeles Kings	0	2	L			20	24	0		0		28	20	1		0
54	2002-02-05	@	Toronto Maple Leafs	1	3	L			24	21	0		0		35	17	1		0
55	2002-02-06	@	Washington Capitals	1	2	L			30	12	0		1		19	12	1		0
56	2002-02-08		Colorado Avalanche	0	6	L			24	8	0		0		26	10	3		0
57	2002-02-10		New York Islanders	4	3	W			18	4	1		0		31	8	0		0
58	2002-02-12	@	Columbus Blue Jackets	3	3	T	OT		34	27	2		0		30	15	2		0
59	2002-02-13		Detroit Red Wings	0	2	L			21	10	0		0		24	14	0		0
60	2002-02-27	@	Mighty Ducks of Anaheim	5	3	W			25	14	1		0		21	12	1		0
61	2002-03-02	@	Vancouver Canucks	3	6	L			14	57	0		1		34	27	2		0
62	2002-03-05		New York Rangers	2	3	L	OT		28	4	1		0		27	14	0		1
63	2002-03-07	@	St. Louis Blues	3	0	W			26	12	0		0		28	12	0		0
64	2002-03-08	@	Dallas Stars	5	3	W			22	2	1		0		26	4	0		0
65	2002-03-10		Columbus Blue Jackets	5	0	W			25	12	1		0		14	16	0		0
66	2002-03-12		Ottawa Senators	3	4	L	OT		19	6	0		0		32	6	1		0
67	2002-03-17		Phoenix Coyotes	2	2	T	OT		25	17	1		0		27	23	1		0
68	2002-03-18		Calgary Flames	4	2	W			14	10	2		1		25	12	0		0
69	2002-03-20		Columbus Blue Jackets	1	3	L			25	19	0		0		22	17	2		0
70	2002-03-23	@	New York Islanders	1	2	L			29	21	1		0		23	25	1		0
71	2002-03-26	@	St. Louis Blues	2	1	W			18	12	0		0		27	8	0		0
72	2002-03-27	@	Atlanta Thrashers	4	2	W			39	16	1		0		24	20	0		0
73	2002-03-29		Chicago Blackhawks	1	3	L			16	14	0		0		22	16	2		0
74	2002-03-31	@	Chicago Blackhawks	1	2	L			19	4	0		0		25	6	0		0
75	2002-04-02	@	Edmonton Oilers	1	2	L	OT		28	4	0		0		32	6	1		0
76	2002-04-04	@	Calgary Flames	3	4	L			26	16	1		0		36	16	1		0
77	2002-04-05	@	Vancouver Canucks	4	5	L	OT		37	6	0		0		27	2	2		0
78	2002-04-08		San Jose Sharks	3	1	W			23	4	1		0		19	8	0		0
79	2002-04-10	@	Dallas Stars	4	4	T	OT		28	14	0		0		28	8	1		0
80	2002-04-12	@	Phoenix Coyotes	1	7	L			19	31	0		0		28	15	0		1
81	2002-04-14		Edmonton Oilers	2	4	L			31	19	0		0		23	31	1		1
