	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2015-10-09		New York Rangers	2	4	L			33	6	1	5	0		25	12	0	2	0		43	31	58.1	32	24	57.1	30	25	54.5	46.7	84.2
1	2015-10-10	@	New York Rangers	2	5	L			39	6	1	5	0		29	12	1	2	0		55	33	62.5	44	29	60.3	21	25	45.7	58.3	86.6
2	2015-10-12	@	Buffalo Sabres	2	4	L			24	19	2	3	0		33	11	3	7	0		30	38	44.1	24	29	45.3	18	17	51.4	31.6	95.2
3	2015-10-14		Ottawa Senators	3	7	L			41	13	1	4	0		27	15	1	3	0		49	40	55.1	38	33	53.5	29	27	51.8	52.6	80.4
4	2015-10-16		Toronto Maple Leafs	3	6	L			27	4	1	4	0		34	10	0	1	0		41	51	44.6	31	43	41.9	26	39	40.0	42.9	90.2
5	2015-10-17	@	Chicago Blackhawks	1	4	L			23	19	0	2	0		30	13	2	5	0		34	50	40.5	24	31	43.6	15	22	40.5	34.6	96.9
6	2015-10-20		New York Islanders	0	4	L			37	11	0	6	0		29	21	0	1	0		57	37	60.6	36	31	53.7	21	17	55.3	45.0	81.8
7	2015-10-22	@	Minnesota Wild	2	3	L			29	4	1	2	0		23	4	1	2	0		48	42	53.3	37	28	56.9	30	34	46.9	59.6	93.5
8	2015-10-24	@	Colorado Avalanche	4	3	W			36	17	1	5	0		34	15	1	6	0		49	38	56.3	43	31	58.1	19	25	43.2	50.6	101.7
9	2015-10-27	@	New Jersey Devils	3	1	W			14	10	0	3	0		24	8	1	4	0		22	31	41.5	17	28	37.8	15	19	44.1	31.6	123.1
10	2015-10-30	@	Washington Capitals	1	2	L			30	4	0	3	0		28	6	0	2	0		38	44	46.3	32	34	48.5	21	23	47.7	41.4	95.8
11	2015-10-31		Winnipeg Jets	2	3	L			21	11	0	5	0		27	15	1	3	0		35	42	45.5	24	30	44.4	22	28	44.0	37.8	103.1
12	2015-11-03	@	San Jose Sharks	5	2	W			24	13	1	2	0		43	9	0	4	0		36	64	36.0	22	49	31.0	17	38	30.9	48.6	116.2
13	2015-11-05	@	Los Angeles Kings	3	2	W			25	26	1	4	0		33	26	1	4	0		33	48	40.7	27	38	41.5	22	30	42.3	32.6	106.0
14	2015-11-06	@	Anaheim Ducks	2	4	L			36	10	0	2	0		34	8	1	3	0		40	47	46.0	35	38	47.9	17	29	37.0	55.1	96.2
15	2015-11-10		Vancouver Canucks	3	5	L			45	8	2	3	1		30	8	0	3	0		58	39	59.8	41	29	58.6	29	25	53.7	56.0	80.8
16	2015-11-13	@	Pittsburgh Penguins	2	1	W			28	12	1	4	0		29	8	0	6	0		37	41	47.4	28	29	49.1	36	26	58.1	38.9	100.4
17	2015-11-14		Arizona Coyotes	5	2	W			21	30	2	4	0		29	38	0	5	0		21	46	31.3	19	35	35.2	25	30	45.5	26.7	114.7
18	2015-11-17		St. Louis Blues	3	1	W			38	4	0	4	0		20	8	0	2	0		50	35	58.8	38	24	61.3	23	20	53.5	55.2	103.4
