	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2008-10-11		Columbus Blue Jackets	3	1	W			30	27	2		0		29	23	1		0		36	52	40.9	27	35	43.5	23	28	45.1	35.1	104.3
1	2008-10-12	@	Anaheim Ducks	4	2	W			24	34	1		0		35	48	0		0		27	43	38.6	22	37	37.3	21	25	45.7	41.3	110.2
2	2008-10-15	@	Chicago Blackhawks	1	4	L			30	33	1		0		30	35	0		0		31	41	43.1	22	31	41.5	12	27	30.8	33.9	84.6
3	2008-10-17	@	Ottawa Senators	3	6	L			37	6	0		0		26	0	1		0		60	37	61.9	43	29	59.7	24	23	51.1	64.3	84.5
4	2008-10-18	@	Montreal Canadiens	1	4	L			29	20	0		0		33	18	1		0		54	50	51.9	35	42	45.5	23	32	41.8	57.1	93.7
5	2008-10-23		Washington Capitals	2	1	W			34	8	0		0		32	8	1		0		47	45	51.1	37	32	53.6	19	31	38.0	51.5	108.0
6	2008-10-25		Calgary Flames	1	4	L			24	13	0		0		36	13	2		0		33	52	38.8	26	36	41.9	15	21	41.7	33.3	98.4
7	2008-10-30		Pittsburgh Penguins	4	1	W			30	10	1		0		28	18	1		0		45	41	52.3	33	28	54.1	18	20	47.4	40.9	112.5
8	2008-11-01		Minnesota Wild	2	3	L			27	4	1		1		33	8	0		0		37	41	47.4	26	34	43.3	20	26	43.5	42.0	88.0
9	2008-11-04	@	Calgary Flames	4	2	W			22	11	1		1		29	11	0		0		28	57	32.9	21	36	36.8	27	20	57.4	33.3	105.0
10	2008-11-06	@	Vancouver Canucks	0	1	L			28	21	0		0		32	13	0		0		43	49	46.7	28	39	41.8	22	24	47.8	42.1	96.0
