	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2011-10-09		Montreal Canadiens	1	5	L			31	10	0		0		22	16	1		0		46	30	60.5	34	25	57.6	21	21	50.0	77.5	80.6
1	2011-10-13	@	Chicago Blackhawks	3	4	L			30	6	0		0		32	4	1		0		46	43	51.7	37	33	52.9	16	32	33.3	51.7	102.7
2	2011-10-15	@	Phoenix Coyotes	1	4	L			19	10	0		0		34	8	1		0		33	44	42.9	23	35	39.7	12	21	36.4	46.7	94.6
3	2011-10-17		Pittsburgh Penguins	2	1	W			34	18	0		0		29	22	0		0		47	45	51.1	42	35	54.5	21	21	50.0	54.8	103.3
4	2011-10-19	@	Toronto Maple Leafs	3	4	L	SO		29	8	2		0		23	8	2		0		44	43	50.6	34	28	54.8	17	25	40.5	50.0	98.8
5	2011-10-20	@	Ottawa Senators	1	4	L			36	10	0		0		30	10	1		0		52	37	58.4	43	23	65.2	22	24	47.8	73.7	87.7
6	2011-10-22		Carolina Hurricanes	5	3	W			24	14	2		0		24	14	0		0		32	23	58.2	24	22	52.2	21	16	56.8	29.3	101.6
7	2011-10-24		New York Rangers	1	2	L			28	15	0		0		17	7	2		0		52	29	64.2	39	23	62.9	26	19	57.8	50.3	103.8
8	2011-10-27	@	Philadelphia Flyers	9	8	W			25	12	2		0		48	12	1		0		32	61	34.4	22	49	31.0	30	20	60.0	27.7	112.7
9	2011-10-29	@	Tampa Bay Lightning	0	1	L			28	8	0		0		27	4	1		0		46	42	52.3	32	29	52.5	22	22	50.0	62.5	100.0
10	2011-10-31	@	Florida Panthers	4	3	W	SO		31	17	1		0		42	9	1		0		40	52	43.5	33	38	46.5	16	28	36.4	66.3	100.9
