	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1991-10-03		Toronto Maple Leafs	4	3	W			21	8	1		0		25	6	2		0
1	1991-10-05		New York Rangers	1	2	L	OT		30	6	0		0		23	10	0		0
2	1991-10-08	@	Hartford Whalers	2	2	T	OT		34	18	1		0		24	14	2		0
3	1991-10-10	@	Detroit Red Wings	4	1	W			32	32	1		0		25	48	0		1
4	1991-10-12	@	Boston Bruins	6	0	W			28	28	0		0		31	42	0		0
5	1991-10-14		Hartford Whalers	3	4	L			38	19	1		0		19	23	1		0
6	1991-10-16		Buffalo Sabres	5	1	W			34	64	3		0		21	46	0		0
7	1991-10-18	@	Buffalo Sabres	1	3	L			30	14	1		0		22	20	1		0
8	1991-10-19	@	Philadelphia Flyers	1	0	W			26	17	0		0		22	19	0		0
9	1991-10-23		Quebec Nordiques	3	2	W	OT		39	14	2		0		22	39	0		0
10	1991-10-24	@	Quebec Nordiques	5	0	W			29	23	1		0		21	44	0		0
11	1991-10-26		Pittsburgh Penguins	4	1	W			27	18	2		1		16	20	0		0
12	1991-10-30		Winnipeg Jets	6	1	W			32	10	2		0		23	31	1		0
13	1991-11-01	@	Buffalo Sabres	5	1	W			31	19	1		0		18	37	1		0
14	1991-11-02		Buffalo Sabres	5	0	W			39	61	2		0		15	57	0		0
15	1991-11-04		New Jersey Devils	3	2	W	OT		20	6	0		0		27	6	1		0
16	1991-11-06	@	New York Rangers	4	1	W			26	18	1		0		33	22	0		0
17	1991-11-08	@	New Jersey Devils	2	3	L			20	8	1		0		21	12	1		0
18	1991-11-09		Chicago Blackhawks	4	2	W			25	22	2		0		21	24	0		0
19	1991-11-11		Washington Capitals	2	4	L			27	8	0		0		28	8	1		0
20	1991-11-14	@	Hartford Whalers	2	2	T	OT		28	12	2		0		27	26	1		0
21	1991-11-16		Philadelphia Flyers	1	3	L			29	6	0		0		22	4	0		0
22	1991-11-18		Edmonton Oilers	1	0	W			33	10	1		0		12	18	0		0
23	1991-11-21	@	Quebec Nordiques	2	5	L			26	46	1		0		22	37	0		0
24	1991-11-23		Quebec Nordiques	5	3	W			21	15	3		0		19	15	1		0
