	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2011-10-07		Anaheim Ducks	4	1	W			25	14	2		0		30	12	0		0		29	50	36.7	22	37	37.3	26	21	55.3	36.1	108.2
1	2011-10-08	@	Los Angeles Kings	4	2	W			26	6	1		0		33	10	1		0		44	54	44.9	29	42	40.8	24	29	45.3	50.0	111.0
2	2011-10-14		Carolina Hurricanes	3	4	L			42	19	0		0		34	19	1		2		41	28	59.4	33	24	57.9	19	21	47.5	65.4	111.5
3	2011-10-15	@	Pittsburgh Penguins	3	2	W			28	4	0		0		31	2	0		0		46	57	44.7	33	47	41.3	20	26	43.5	37.9	105.1
4	2011-10-18	@	Montreal Canadiens	3	1	W			23	15	0		0		41	7	0		0		48	65	42.5	32	46	41.0	29	26	52.7	46.2	109.8
5	2011-10-20	@	Florida Panthers	3	0	W			38	7	1		0		22	11	0		0		55	37	59.8	44	27	62.0	19	21	47.5	69.6	105.7
6	2011-10-22	@	Tampa Bay Lightning	0	3	L			21	4	0		0		26	8	0		0		43	37	53.8	26	32	44.8	24	21	53.3	54.2	88.0
7	2011-10-25		Tampa Bay Lightning	3	4	L			39	13	0		0		23	13	0		0		56	29	65.9	43	23	65.2	31	19	62.0	75.3	87.1
8	2011-10-27		Columbus Blue Jackets	4	2	W			26	24	2		0		43	18	0		0		35	55	38.9	28	40	41.2	37	31	54.4	49.2	103.6
9	2011-10-29		Florida Panthers	2	3	L			26	12	1		0		36	23	1		0		44	50	46.8	36	44	45.0	23	22	51.1	59.4	98.1
10	2011-11-02		Philadelphia Flyers	2	3	L			31	17	0		0		26	31	0		0		40	34	54.1	28	27	50.9	25	17	59.5	62.1	95.7
11	2011-11-04		Calgary Flames	2	1	W			44	11	0		0		30	11	0		0		48	41	53.9	39	32	54.9	18	25	41.9	51.7	102.5
12	2011-11-05	@	Ottawa Senators	3	2	W	SO		33	4	0		0		27	4	0		0		53	60	46.9	37	42	46.8	24	29	45.3	39.2	99.3
13	2011-11-08		Winnipeg Jets	6	5	W	OT		45	15	4		1		31	39	1		0		54	34	61.4	42	27	60.9	34	15	69.4	48.1	87.2
14	2011-11-11		Ottawa Senators	5	1	W			21	8	0		0		37	10	1		0		31	61	33.7	21	48	30.4	24	23	51.1	39.3	131.3
15	2011-11-12	@	Boston Bruins	2	6	L			23	20	1		0		35	22	0		0		35	45	43.8	26	34	43.3	19	35	35.2	54.5	81.9
16	2011-11-14	@	Montreal Canadiens	3	2	W	SO		32	14	0		0		27	10	1		0		41	32	56.2	27	23	54.0	26	21	55.3	40.3	102.8
17	2011-11-16		New Jersey Devils	3	5	L			32	8	1		0		21	8	1		1		48	33	59.3	38	27	58.5	22	20	52.4	43.2	90.0
18	2011-11-18	@	Carolina Hurricanes	1	0	W			20	6	1		0		34	4	0		0		38	60	38.8	23	42	35.4	25	21	54.3	55.9	100.0
19	2011-11-19		Phoenix Coyotes	2	4	L			45	9	0		0		29	7	0		0		71	59	54.6	56	42	57.1	27	23	54.0	63.3	89.8
20	2011-11-23		Boston Bruins	3	4	L	SO		34	28	2		0		39	26	2		0		44	48	47.8	35	38	47.9	20	28	41.7	61.7	100.8
