	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2013-01-20		Philadelphia Flyers	5	2	W			41	21	3		0		29	25	1		0		46	31	59.7	34	28	54.8	29	19	60.4	51.9	102.5
1	2013-01-21	@	Toronto Maple Leafs	2	1	W			20	38	0		0		35	30	1		0		30	52	36.6	23	35	39.7	14	34	29.2	40.7	113.3
2	2013-01-24	@	Carolina Hurricanes	3	6	L			33	8	0		0		38	12	0		1		44	44	50.0	32	32	50.0	19	19	50.0	38.4	94.0
3	2013-01-25		Carolina Hurricanes	1	3	L			41	17	1		0		42	27	2		0		42	47	47.2	35	43	44.9	20	35	36.4	45.4	97.1
4	2013-01-27	@	Washington Capitals	2	3	L			24	6	0		0		30	4	1		0		45	38	54.2	31	30	50.8	15	26	36.6	69.8	100.0
5	2013-01-29		Toronto Maple Leafs	3	4	L	OT		32	21	1		0		24	9	0		0		55	37	59.8	40	27	59.7	32	29	52.5	69.9	87.6
6	2013-01-31	@	Boston Bruins	7	4	W			32	13	1		0		42	13	0		0		45	70	39.1	38	48	44.2	21	30	41.2	56.2	108.9
7	2013-02-02	@	Montreal Canadiens	1	6	L			31	21	0		1		32	17	2		0		39	42	48.1	30	32	48.4	15	30	33.3	57.9	80.0
8	2013-02-03		Florida Panthers	3	4	L			20	16	0		0		33	12	1		0		41	45	47.7	28	34	45.2	23	33	41.1	39.4	104.7
9	2013-02-05	@	Ottawa Senators	3	4	L			23	4	0		0		24	8	1		0		37	52	41.6	26	33	44.1	9	26	25.7	37.5	100.9
10	2013-02-07		Montreal Canadiens	5	4	W	SO		40	10	1		0		32	16	1		0		47	41	53.4	40	33	54.8	21	19	52.5	57.8	99.5
11	2013-02-09	@	New York Islanders	3	2	W			15	8	0		0		43	6	0		0		37	71	34.3	23	52	30.7	24	27	47.1	37.4	114.7
12	2013-02-10		Boston Bruins	1	3	L			26	15	0		0		39	21	1		0		35	57	38.0	27	41	39.7	25	23	52.1	51.4	98.7
13	2013-02-12	@	Ottawa Senators	0	2	L			42	18	0		0		31	10	0		1		44	38	53.7	38	27	58.5	15	24	38.5	51.4	95.5
14	2013-02-15		Boston Bruins	4	2	W			26	4	0		0		32	6	1		0		44	54	44.9	30	43	41.1	17	29	37.0	55.4	115.6
15	2013-02-17		Pittsburgh Penguins	3	4	L			33	25	1		0		35	15	1		0		45	48	48.4	32	38	45.7	27	24	52.9	45.7	97.1
16	2013-02-19		Winnipeg Jets	1	2	L			30	4	0		0		28	8	0		0		51	51	50.0	33	37	47.1	22	23	48.9	53.1	96.3
17	2013-02-21	@	Toronto Maple Leafs	1	3	L			32	17	0		0		36	13	2		0		56	50	52.8	40	37	51.9	25	22	53.2	57.9	99.1
18	2013-02-23		New York Islanders	0	4	L			35	14	0		0		32	20	1		0		40	50	44.4	32	39	45.1	19	22	46.3	54.2	88.9
19	2013-02-26	@	Tampa Bay Lightning	2	1	W			21	12	0		0		31	2	0		0		34	38	47.2	27	31	46.6	20	17	54.1	57.9	105.5
20	2013-02-28	@	Florida Panthers	4	3	W	SO		25	15	1		0		43	9	1		0		36	63	36.4	26	51	33.8	24	31	43.6	30.3	103.8
21	2013-03-02		New Jersey Devils	4	3	W	SO		23	19	0		1		31	19	0		1		32	48	40.0	24	32	42.9	38	25	60.3	43.3	101.1
22	2013-03-03	@	New York Rangers	2	3	L	SO		30	19	0		1		28	10	2		0		33	53	38.4	22	37	37.3	13	21	38.2	52.2	106.3
23	2013-03-05	@	Carolina Hurricanes	3	4	L			40	6	1		1		28	6	1		0		57	54	51.4	46	35	56.8	25	30	45.5	57.1	88.7
24	2013-03-07	@	New Jersey Devils	2	3	L	SO		25	8	1		0		33	8	1		0		43	55	43.9	34	44	43.6	22	27	44.9	58.1	101.3
25	2013-03-10	@	Philadelphia Flyers	2	3	L			20	39	0		1		28	23	2		1		36	35	50.7	21	24	46.7	17	15	53.1	52.4	106.3
26	2013-03-12		New York Rangers	3	1	W			22	2	0		0		33	10	0		1		39	44	47.0	27	32	45.8	18	23	43.9	32.1	115.0
27	2013-03-16		Ottawa Senators	3	4	L	OT		36	15	0		0		34	15	1		0		45	57	44.1	35	43	44.9	23	32	41.8	53.9	101.0
28	2013-03-17	@	Washington Capitals	3	5	L			30	10	1		0		25	8	1		0		46	46	50.0	34	30	53.1	19	34	35.8	49.8	85.8
29	2013-03-19	@	Montreal Canadiens	3	2	W	OT		21	9	1		0		34	13	0		0		26	71	26.8	18	51	26.1	25	29	46.3	40.6	107.8
30	2013-03-21		Toronto Maple Leafs	5	4	W	SO		36	20	1		0		34	42	2		0		48	46	51.1	37	39	48.7	18	26	40.9	54.9	99.2
31	2013-03-23	@	Montreal Canadiens	2	1	W			18	6	1		0		39	6	1		0		23	77	23.0	17	51	25.0	23	25	47.9	13.3	107.1
32	2013-03-26	@	Tampa Bay Lightning	1	2	L			14	17	0		0		25	15	1		0		35	26	57.4	22	24	47.8	16	20	44.4	47.6	102.5
33	2013-03-28	@	Florida Panthers	4	5	L	SO		40	12	1		0		40	10	2		0		43	46	48.3	38	40	48.7	20	24	45.5	60.7	103.9
34	2013-03-30		Washington Capitals	3	4	L	SO		23	10	1		0		38	6	1		1		34	60	36.2	26	46	36.1	22	28	44.0	41.1	107.5
35	2013-03-31		Boston Bruins	0	2	L			26	4	0		0		31	12	0		0		45	58	43.7	33	45	42.3	28	32	46.7	45.9	92.9
36	2013-04-02	@	Pittsburgh Penguins	4	1	W			29	8	0		1		20	10	1		0		35	35	50.0	23	20	53.5	18	17	51.4	47.8	117.6
37	2013-04-05		Ottawa Senators	4	2	W			30	8	0		0		37	4	0		0		38	51	42.7	32	40	44.4	23	18	56.1	44.0	109.1
38	2013-04-07		New Jersey Devils	3	2	W	SO		26	10	0		0		39	6	1		1		37	48	43.5	26	33	44.1	22	25	46.8	47.5	108.7
