	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2011-10-07	@	Buffalo Sabres	1	4	L			30	12	0		0		25	14	2		0		50	29	63.3	37	22	62.7	21	26	44.7	63.9	91.8
1	2011-10-08		New York Rangers	2	1	W	SO		28	23	0		0		15	21	0		0		42	30	58.3	29	20	59.2	14	23	37.8	54.5	96.2
2	2011-10-14		San Jose Sharks	1	0	W			23	10	0		0		31	6	0		0		40	49	44.9	30	35	46.2	13	21	38.2	53.8	105.6
3	2011-10-16		St. Louis Blues	4	2	W			23	10	1		0		30	10	0		0		33	45	42.3	23	37	38.3	23	18	56.1	42.0	108.3
4	2011-10-17	@	San Jose Sharks	3	2	W			22	17	1		0		43	21	1		0		35	66	34.7	25	44	36.2	17	26	39.5	38.5	107.5
5	2011-10-21		Dallas Stars	1	3	L			36	4	1		0		19	10	0		0		56	35	61.5	40	26	60.6	20	25	44.4	75.4	82.4
6	2011-10-23		Phoenix Coyotes	4	5	L			33	11	0		0		35	13	0		0		37	42	46.8	30	37	44.8	21	23	47.7	43.9	98.9
7	2011-10-25	@	Chicago Blackhawks	2	3	L	SO		31	11	1		0		35	17	0		0		35	52	40.2	26	42	38.2	21	21	50.0	40.9	98.3
8	2011-10-27	@	Minnesota Wild	3	2	W			16	10	2		0		25	12	2		0		30	33	47.6	18	19	48.6	15	24	38.5	60.0	109.1
9	2011-10-29	@	Nashville Predators	0	3	L			20	26	0		0		29	16	1		0		42	48	46.7	29	35	45.3	18	20	47.4	60.4	92.3
10	2011-10-30	@	Columbus Blue Jackets	1	3	L			20	28	0		0		21	28	1		0		34	30	53.1	19	24	44.2	20	25	44.4	58.0	94.6
11	2011-11-01	@	Washington Capitals	4	5	L	OT		15	11	1		0		40	7	0		0		33	63	34.4	18	49	26.9	26	23	53.1	28.6	109.6
12	2011-11-03	@	New York Rangers	1	2	L	SO		28	15	0		0		25	11	0		0		43	45	48.9	30	30	50.0	17	19	47.2	61.6	98.3
