	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2018-10-04		Philadelphia Flyers	2	5	L			25	10	0	3	1		25	8	1	4	0		39	31	55.7	27	24	52.9	22	22	50.0	80.8	84.5
1	2018-10-06	@	Minnesota Wild	2	1	W	SO		42	9	0	3	0		30	11	0	2	0		70	41	63.1	53	38	58.2	33	27	55.0	38.9	98.9
2	2018-10-08	@	Buffalo Sabres	2	4	L			37	4	0	2	0		17	4	1	2	0		56	33	62.9	43	27	61.4	23	16	59.0	75.0	86.7
3	2018-10-10	@	Washington Capitals	2	5	L			31	8	0	3	0		29	6	2	4	0		60	41	59.4	41	34	54.7	30	26	53.6	59.5	94.6
4	2018-10-11	@	Pittsburgh Penguins	2	4	L			37	2	0	2	0		22	4	0	1	0		69	39	63.9	43	30	58.9	27	29	48.2	82.1	87.9
5	2018-10-13	@	Philadelphia Flyers	1	0	W			21	4	0	3	0		26	6	0	2	0		45	46	49.5	30	33	47.6	13	19	40.6	47.8	105.9
6	2018-10-16		Buffalo Sabres	4	1	W			29	12	1	3	1		27	6	0	6	0		45	35	56.3	28	21	57.1	24	20	54.5	64.5	102.5
7	2018-10-20		Anaheim Ducks	3	1	W			45	4	1	5	0		18	10	0	2	0		57	42	57.6	40	25	61.5	19	32	37.3	51.4	99.8
8	2018-10-24		Vancouver Canucks	2	3	L	SO		35	4	0	4	0		26	8	0	2	0		58	45	56.3	41	32	56.2	26	27	49.1	57.1	97.9
9	2018-10-26		Tampa Bay Lightning	2	3	L			31	4	1	4	0		23	8	1	2	0		59	34	63.4	38	21	64.4	28	25	52.8	56.3	90.8
10	2018-10-28		Ottawa Senators	4	3	W	OT		53	21	1	5	0		22	28	1	2	0		75	32	70.1	51	24	68.0	29	28	50.9	62.8	94.2
