	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2016-10-12		Toronto Maple Leafs	5	4	W	OT		30	15	0	2	0		38	11	0	4	0		42	69	37.8	36	46	43.9	27	25	51.9	47.1	107.1
1	2016-10-15		Montreal Canadiens	4	3	W	SO		38	10	0	4	0		24	10	1	4	0		50	36	58.1	43	25	63.2	30	18	62.5	60.4	98.3
2	2016-10-17	@	Detroit Red Wings	1	5	L			32	22	0	3	1		25	20	2	4	0		47	31	60.3	36	26	58.1	20	20	50.0	73.1	85.7
3	2016-10-18		Arizona Coyotes	7	4	W			42	14	1	2	1		35	8	1	5	0		54	60	47.4	45	41	52.3	26	28	48.1	63.5	103.9
4	2016-10-22		Tampa Bay Lightning	1	4	L			28	8	0	3	0		35	6	2	4	0		38	49	43.7	26	35	42.6	21	28	42.9	65.6	97.9
5	2016-10-25	@	Vancouver Canucks	3	0	W			28	2	0	1	0		22	2	0	1	0		48	47	50.5	39	32	54.9	23	35	39.7	59.8	111.1
6	2016-10-28	@	Calgary Flames	2	5	L			33	4	2	4	0		19	8	0	2	0		48	45	51.6	33	28	54.1	27	35	43.5	72.7	72.2
7	2016-10-30	@	Edmonton Oilers	2	0	W			22	13	0	2	0		37	9	0	4	0		37	52	41.6	27	35	43.5	21	27	43.8	56.3	111.8
8	2016-11-01		Carolina Hurricanes	2	1	W	OT		32	15	0	2	0		33	13	0	3	0		45	54	45.5	37	45	45.1	33	28	54.1	48.6	103.1
9	2016-11-03		Vancouver Canucks	1	0	W			24	20	0	4	0		27	22	0	2	0		37	53	41.1	29	35	45.3	22	30	42.3	36.3	104.3
10	2016-11-05		Buffalo Sabres	1	2	L			33	2	1	4	0		32	8	0	1	0		44	60	42.3	32	42	43.2	25	22	53.2	58.1	93.5
11	2016-11-08	@	Nashville Predators	1	3	L			34	13	0	2	0		30	11	0	3	0		45	52	46.4	36	39	48.0	32	20	61.5	55.7	92.4
12	2016-11-09	@	Buffalo Sabres	2	1	W	SO		29	4	0	3	0		32	6	0	2	0		46	52	46.9	32	37	46.4	26	29	47.3	66.1	100.5
13	2016-11-11		Los Angeles Kings	2	1	W			33	4	0	3	0		33	6	0	2	0		60	43	58.3	41	35	53.9	32	25	56.1	45.5	103.4
14	2016-11-13		Minnesota Wild	1	2	L	OT		36	6	0	4	0		42	8	0	3	1		49	57	46.2	40	42	48.8	24	21	53.3	53.5	100.6
15	2016-11-15	@	Philadelphia Flyers	3	2	W	SO		26	8	0	2	0		35	4	0	4	0		52	56	48.1	37	39	48.7	27	30	47.4	45.4	101.8
16	2016-11-17		Nashville Predators	1	5	L			31	14	1	6	0		40	18	0	4	0		46	57	44.7	34	46	42.5	21	19	52.5	52.0	86.1
17	2016-11-19		Florida Panthers	1	4	L			40	0	0	2	0		23	4	0	0	0		75	43	63.6	48	32	60.0	31	23	57.4	62.2	85.5
18	2016-11-22	@	Montreal Canadiens	4	3	W			23	25	1	4	0		39	17	2	8	0		34	55	38.2	24	36	40.0	24	24	50.0	38.8	112.8
19	2016-11-24		Boston Bruins	3	1	W			26	4	0	2	0		20	6	1	1	0		42	42	50.0	29	25	53.7	30	22	57.7	37.3	113.0
20	2016-11-26		Carolina Hurricanes	2	1	W			24	2	0	1	0		33	2	0	1	0		38	55	40.9	30	41	42.3	27	20	57.4	45.2	105.5
21	2016-11-27	@	New York Rangers	2	0	W			20	10	1	2	0		33	6	0	4	0		45	57	44.1	26	40	39.4	23	24	48.9	37.3	105.3
22	2016-11-29		Buffalo Sabres	4	5	L			35	15	2	4	0		28	13	3	5	0		53	44	54.6	36	30	54.5	30	18	62.5	46.2	97.8
23	2016-12-01		Philadelphia Flyers	2	3	L	OT		21	12	1	2	0		32	8	0	4	0		46	68	40.4	30	45	40.0	30	27	52.6	40.7	93.0
24	2016-12-03		Florida Panthers	2	0	W			21	10	0	7	0		24	16	0	4	0		26	36	41.9	20	19	51.3	16	21	43.2	31.5	114.3
25	2016-12-05	@	Pittsburgh Penguins	5	8	L			34	10	3	5	0		46	10	0	4	1		39	50	43.8	27	40	40.3	22	28	44.0	44.0	92.4
26	2016-12-07	@	San Jose Sharks	4	2	W			17	12	1	4	0		37	8	1	6	0		28	56	33.3	19	40	32.2	23	29	44.2	36.0	118.9
27	2016-12-10	@	Los Angeles Kings	1	4	L			20	17	0	4	0		19	18	3	4	0		33	19	63.5	21	17	55.3	24	30	44.4	73.5	99.0
28	2016-12-11	@	Anaheim Ducks	1	5	L			22	10	1	4	0		32	10	3	4	0		43	48	47.3	28	42	40.0	21	28	42.9	47.6	92.9
29	2016-12-14		San Jose Sharks	3	4	L	SO		31	42	1	6	0		29	29	0	7	0		34	39	46.6	23	27	46.0	19	21	47.5	41.3	95.1
30	2016-12-17		New Jersey Devils	3	1	W			31	9	0	1	0		30	9	0	1	0		49	51	49.0	39	34	53.4	25	27	48.1	67.6	106.6
31	2016-12-18	@	New York Islanders	6	2	W			34	8	1	2	1		31	4	0	4	0		49	55	47.1	41	32	56.2	20	25	44.4	55.6	105.5
32	2016-12-20	@	Chicago Blackhawks	4	3	W			30	6	1	5	0		26	10	1	3	0		35	43	44.9	24	30	44.4	16	20	44.4	34.8	102.5
33	2016-12-22		Anaheim Ducks	2	1	W	OT		18	15	1	2	0		25	11	1	4	0		30	46	39.5	20	32	38.5	22	24	47.8	50.3	107.1
34	2016-12-27	@	New York Rangers	3	4	L			36	19	0	4	0		25	19	1	4	0		48	30	61.5	36	23	61.0	32	21	60.4	56.2	85.7
35	2016-12-29		Detroit Red Wings	2	3	L	OT		28	10	0	3	0		28	6	0	5	0		51	50	50.5	37	38	49.3	20	21	48.8	55.3	96.6
36	2017-01-01	@	Washington Capitals	1	2	L			24	4	0	4	0		28	8	0	2	0		56	49	53.3	37	39	48.7	28	17	62.2	55.2	96.3
37	2017-01-07		Washington Capitals	0	1	L			30	4	0	3	0		20	6	0	2	0		48	40	54.5	32	29	52.5	22	25	46.8	52.8	94.4
38	2017-01-08		Edmonton Oilers	5	3	W			18	9	1	1	0		38	9	0	1	0		34	70	32.7	26	53	32.9	30	22	57.7	37.5	115.0
