	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1996-10-05		Colorado Avalanche	4	1	W			25	54	1		0		29	37	1		0
1	1996-10-08		Washington Capitals	5	3	W			27	29	1		0		26	33	2		0
2	1996-10-10	@	New York Rangers	2	1	W			26	21	0		0		31	21	0		0
3	1996-10-12	@	New Jersey Devils	4	2	W			26	11	0		0		29	13	0		0
4	1996-10-13	@	Chicago Blackhawks	5	3	W			29	35	0		2		28	39	0		0
5	1996-10-15		Detroit Red Wings	3	1	W			23	10	0		0		33	6	0		0
6	1996-10-17		Vancouver Canucks	1	6	L			20	51	0		0		20	62	2		0
7	1996-10-19		Toronto Maple Leafs	2	0	W			25	11	0		0		14	21	0		0
8	1996-10-23	@	Detroit Red Wings	1	4	L			24	33	0		0		31	17	2		0
9	1996-10-26		Ottawa Senators	5	1	W			25	28	1		1		22	38	0		0
10	1996-10-30		Buffalo Sabres	2	0	W			31	22	1		0		24	38	0		0
11	1996-11-01		Chicago Blackhawks	2	3	L	OT		29	11	0		0		39	15	0		0
12	1996-11-03	@	St. Louis Blues	3	6	L			28	22	0		0		25	20	2		0
13	1996-11-06	@	Phoenix Coyotes	3	2	W			27	15	2		0		31	23	1		0
14	1996-11-08	@	San Jose Sharks	1	3	L			30	7	0		0		30	15	0		0
15	1996-11-11	@	Mighty Ducks of Anaheim	3	2	W			38	6	2		0		21	10	0		0
16	1996-11-13		Calgary Flames	3	3	T	OT		38	12	1		0		26	12	1		0
17	1996-11-15		Mighty Ducks of Anaheim	4	3	W			38	15	1		0		21	21	0		0
18	1996-11-17	@	Edmonton Oilers	7	3	W			38	30	3		0		25	40	1		0
19	1996-11-19	@	Vancouver Canucks	0	2	L			36	12	0		0		23	14	0		0
20	1996-11-20	@	Calgary Flames	3	1	W			28	18	1		0		26	12	0		0
21	1996-11-22		Florida Panthers	1	2	L	OT		30	30	0		0		27	46	0		1
22	1996-11-27		New Jersey Devils	2	3	L			33	2	0		0		24	6	0		0
23	1996-11-29	@	Tampa Bay Lightning	2	1	W			22	31	1		0		30	25	0		0
24	1996-11-30		Toronto Maple Leafs	5	2	W			32	6	0		0		29	4	1		0
25	1996-12-04		San Jose Sharks	1	2	L			36	14	0		0		18	18	1		1
26	1996-12-06		Philadelphia Flyers	3	6	L			36	21	1		0		24	31	0		1
27	1996-12-08	@	Florida Panthers	1	1	T	OT		22	4	0		0		19	6	0		0
28	1996-12-11		St. Louis Blues	5	5	T	OT		43	9	0		0		25	25	1		0
29	1996-12-13		Vancouver Canucks	2	1	W			31	6	0		0		25	6	0		0
