	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2017-10-05	@	Ottawa Senators	5	4	W	SO		28	10	0	1	0		32	2	0	5	0		54	42	56.3	36	31	53.7	25	18	58.1	40.0	100.0
1	2017-10-07		Montreal Canadiens	6	1	W			23	8	1	4	0		39	8	0	4	1		30	51	37.0	23	42	35.4	34	20	63.0	40.2	129.4
2	2017-10-09	@	Tampa Bay Lightning	3	4	L	OT		26	14	2	4	0		40	12	1	5	0		34	60	36.2	23	48	32.4	23	23	50.0	32.0	95.1
3	2017-10-11		Pittsburgh Penguins	2	3	L			22	12	0	4	0		36	8	3	6	0		46	43	51.7	32	31	50.8	28	21	57.1	48.3	111.8
4	2017-10-13	@	New Jersey Devils	5	2	W			28	30	3	5	0		23	22	1	4	0		43	37	53.8	35	29	54.7	21	32	39.6	46.7	104.0
5	2017-10-14	@	Philadelphia Flyers	2	8	L			23	14	0	2	0		37	14	1	2	1		46	53	46.5	32	43	42.7	26	27	49.1	40.0	91.8
6	2017-10-17		Toronto Maple Leafs	0	2	L			30	4	0	3	0		30	6	0	2	0		47	51	48.0	32	44	42.1	20	22	47.6	59.0	92.6
7	2017-10-20	@	Detroit Red Wings	4	3	W	OT		41	10	2	5	1		37	10	1	5	1		48	40	54.5	35	33	51.5	19	17	52.8	68.4	99.3
8	2017-10-21		Florida Panthers	1	4	L			42	12	0	4	0		23	8	2	6	1		63	28	69.2	42	18	70.0	19	36	34.5	74.5	91.8
9	2017-10-26	@	Vancouver Canucks	2	6	L			27	27	0	3	0		30	11	3	6	0		44	33	57.1	33	29	53.2	25	31	44.6	63.4	94.2
10	2017-10-28	@	Edmonton Oilers	5	2	W			31	10	0	0	0		40	2	0	4	0		56	64	46.7	44	45	49.4	19	35	35.2	43.4	110.2
11	2017-10-29	@	Calgary Flames	1	2	L			31	6	0	2	0		38	4	0	2	0		36	54	40.0	30	49	38.0	26	22	54.2	34.4	98.1
12	2017-11-02		New York Islanders	4	3	W			19	8	0	4	0		38	8	2	4	0		40	62	39.2	24	46	34.3	25	16	61.0	32.1	123.4
13	2017-11-04	@	Boston Bruins	3	2	W			27	8	0	2	0		33	4	1	4	0		31	49	38.8	26	36	41.9	24	25	49.0	44.8	111.4
14	2017-11-06		Arizona Coyotes	3	2	W	OT		40	11	1	6	0		26	17	0	3	0		51	40	56.0	41	30	57.7	28	17	62.2	60.9	97.1
15	2017-11-07	@	Buffalo Sabres	1	3	L			25	13	0	1	0		32	7	0	4	0		38	40	48.7	28	33	45.9	24	25	49.0	51.5	93.2
16	2017-11-10		Pittsburgh Penguins	4	1	W			31	13	2	6	0		28	17	0	4	0		45	43	51.1	32	33	49.2	26	21	55.3	48.4	103.8
17	2017-11-12		Edmonton Oilers	2	1	W	SO		19	7	0	3	0		30	23	0	0	0		31	64	32.6	22	45	32.8	25	28	47.2	43.3	102.9
18	2017-11-14	@	Nashville Predators	3	6	L			29	10	1	3	0		31	6	1	5	0		55	45	55.0	37	34	52.1	22	31	41.5	68.9	89.2
