	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2006-10-06		Los Angeles Kings	4	3	W			32	21	1		0		44	17	1		0
1	2006-10-07	@	Phoenix Coyotes	2	1	W			25	24	2		0		35	22	1		0
2	2006-10-09		St. Louis Blues	2	0	W			34	10	2		0		34	14	0		0
3	2006-10-11		New York Islanders	4	5	L	SO		50	6	2		0		24	12	1		0
4	2006-10-15		Dallas Stars	3	4	L	SO		39	27	0		1		35	15	2		0
5	2006-10-18		Detroit Red Wings	4	1	W			31	28	3		0		22	34	0		0
6	2006-10-20		Minnesota Wild	2	1	W			29	10	0		0		28	8	0		0
7	2006-10-22	@	Los Angeles Kings	3	2	W	SO		21	11	0		0		31	9	0		0
8	2006-10-25		Edmonton Oilers	6	2	W			20	15	0		0		31	9	1		0
9	2006-10-27	@	Minnesota Wild	2	3	L	SO		34	52	0		0		33	22	0		0
10	2006-10-28	@	Chicago Blackhawks	3	0	W			22	18	1		0		14	26	0		0
11	2006-10-30	@	St. Louis Blues	6	5	W	SO		33	33	2		0		24	21	2		0
12	2006-11-01		New York Rangers	3	4	L	OT		33	33	0		0		34	17	2		0
13	2006-11-03		Phoenix Coyotes	6	2	W			35	10	3		0		27	14	0		0
14	2006-11-06		Pittsburgh Penguins	3	2	W	OT		40	10	2		0		17	24	0		0
15	2006-11-09	@	Vancouver Canucks	6	0	W			27	15	0		0		20	32	0		0
16	2006-11-10	@	Calgary Flames	0	3	L			37	14	0		0		18	20	0		0
17	2006-11-12		Minnesota Wild	3	2	W			38	2	1		0		26	10	0		0
18	2006-11-15		Philadelphia Flyers	4	7	L			41	17	2		0		16	21	3		0
19	2006-11-17		Chicago Blackhawks	3	4	L	SO		45	13	2		0		24	29	0		0
20	2006-11-19		Phoenix Coyotes	6	4	W			30	8	2		0		28	10	3		0
21	2006-11-21		San Jose Sharks	5	0	W			44	11	2		0		23	15	0		0
22	2006-11-22	@	Colorado Avalanche	2	3	L	SO		32	8	1		0		43	8	0		0
23	2006-11-24		New Jersey Devils	4	2	W			37	17	0		1		25	17	1		0
24	2006-11-26		Calgary Flames	5	3	W			39	18	2		0		22	22	1		0
25	2006-11-28	@	Edmonton Oilers	3	2	W	OT		26	18	1		0		22	16	0		0
26	2006-11-30	@	Vancouver Canucks	2	1	W			30	4	1		0		24	14	0		0
27	2006-12-02	@	Los Angeles Kings	4	3	W			29	19	2		0		41	17	2		0
28	2006-12-03		Los Angeles Kings	2	3	L			29	26	1		0		41	6	1		0
29	2006-12-06		Nashville Predators	4	0	W			32	17	2		0		21	15	0		0
