	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1998-10-09		Philadelphia Flyers	0	1	L			20	12	0		0		30	14	1		0
1	1998-10-10	@	Montreal Canadiens	1	7	L			21	10	1		0		30	10	1		1
2	1998-10-12		St. Louis Blues	2	4	L			18	8	0		0		42	6	1		0
3	1998-10-16		New Jersey Devils	1	2	L			25	14	0		0		30	26	0		0
4	1998-10-17	@	Pittsburgh Penguins	3	3	T	OT		26	14	2		0		30	14	1		0
5	1998-10-20		Edmonton Oilers	3	2	W			28	14	2		0		26	20	2		0
6	1998-10-22		New York Islanders	3	2	W			29	6	0		0		30	6	0		0
7	1998-10-24	@	Philadelphia Flyers	2	2	T	OT		13	10	1		0		37	8	1		0
8	1998-10-27		Buffalo Sabres	0	0	T	OT		16	15	0		0		24	17	0		0
9	1998-10-30		Carolina Hurricanes	1	0	W			24	16	1		0		30	10	0		0
10	1998-11-03	@	New Jersey Devils	1	3	L			25	21	0		0		29	11	1		0
11	1998-11-04		Montreal Canadiens	1	4	L			20	20	0		0		32	20	1		0
12	1998-11-07	@	Toronto Maple Leafs	6	6	T	OT		32	2	1		0		32	4	0		0
13	1998-11-10	@	Tampa Bay Lightning	10	2	W			30	30	2		0		28	36	1		0
14	1998-11-11	@	Florida Panthers	1	4	L			26	25	0		0		35	19	0		0
15	1998-11-13		Boston Bruins	3	3	T	OT		25	16	2		0		27	14	1		0
16	1998-11-18	@	Mighty Ducks of Anaheim	1	3	L			30	30	0		0		16	22	1		0
17	1998-11-19	@	Los Angeles Kings	5	1	W			25	8	2		0		29	20	0		0
18	1998-11-21	@	San Jose Sharks	2	2	T	OT		23	10	1		0		40	12	0		0
19	1998-11-25	@	Buffalo Sabres	2	4	L			26	4	1		0		30	6	1		0
20	1998-11-27	@	Pittsburgh Penguins	2	2	T	OT		21	8	1		0		31	6	0		0
21	1998-11-29		Nashville Predators	5	1	W			35	13	2		0		25	13	0		0
22	1998-12-01		Florida Panthers	5	4	W	OT		29	13	3		0		23	17	1		0
23	1998-12-02	@	New York Islanders	3	2	W			17	17	0		0		27	19	2		0
24	1998-12-05	@	Ottawa Senators	2	1	W			17	6	1		0		30	12	0		0
25	1998-12-07		Toronto Maple Leafs	6	2	W			29	12	0		0		26	8	0		0
26	1998-12-09		Colorado Avalanche	1	2	L			20	13	0		0		29	13	0		0
27	1998-12-11	@	Buffalo Sabres	0	2	L			16	22	0		0		32	32	1		0
28	1998-12-14		Calgary Flames	5	2	W			29	19	3		0		37	17	0		0
29	1998-12-16	@	New Jersey Devils	3	6	L			26	8	2		0		27	34	0		1
30	1998-12-19	@	Toronto Maple Leafs	4	7	L			26	10	3		0		31	10	1		0
31	1998-12-23		Carolina Hurricanes	0	1	L			29	12	0		0		25	8	0		0
32	1998-12-26	@	Carolina Hurricanes	6	3	W			20	19	0		0		22	15	1		0
33	1998-12-30	@	Phoenix Coyotes	1	3	L			30	8	0		0		26	6	0		0
34	1998-12-31	@	Colorado Avalanche	6	3	W			24	18	3		0		34	18	1		0
35	1999-01-02	@	St. Louis Blues	1	0	W			10	4	1		0		24	8	0		0
36	1999-01-04		San Jose Sharks	4	3	W			27	15	1		0		27	15	0		0
37	1999-01-06		New Jersey Devils	2	5	L			32	19	2		0		29	21	1		0
