	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1999-10-05	@	Nashville Predators	3	2	W			39	20	1		0		31	16	0		0
1	1999-10-06	@	Toronto Maple Leafs	1	2	L			24	40	0		0		28	14	2		0
2	1999-10-08	@	Pittsburgh Penguins	3	3	T	OT		18	17	0		0		40	23	1		0
3	1999-10-10	@	New York Islanders	2	4	L			16	14	2		0		31	12	2		0
4	1999-10-11	@	Boston Bruins	3	3	T	OT		29	10	2		0		47	8	0		0
5	1999-10-13		Boston Bruins	2	1	W			28	10	0		0		27	12	0		0
6	1999-10-16		Ottawa Senators	3	1	W			18	20	0		0		31	14	0		0
7	1999-10-20	@	Montreal Canadiens	2	1	W			19	15	1		0		26	19	1		0
8	1999-10-21	@	Ottawa Senators	1	4	L			20	8	0		0		41	12	0		0
9	1999-10-23	@	Atlanta Thrashers	3	2	W	OT		27	22	0		0		16	16	1		0
10	1999-10-27	@	Detroit Red Wings	3	5	L			23	8	0		0		27	2	2		0
11	1999-10-28	@	Philadelphia Flyers	4	5	L	OT		27	10	1		0		34	10	2		0
12	1999-10-30		Phoenix Coyotes	3	5	L			18	14	0		1		30	12	1		0
13	1999-11-03		St. Louis Blues	5	0	W			21	12	2		0		37	8	0		0
14	1999-11-05		New York Rangers	4	1	W			27	15	3		0		26	17	0		0
15	1999-11-11	@	Los Angeles Kings	2	5	L			27	11	1		0		23	15	1		0
16	1999-11-13	@	Calgary Flames	5	2	W			21	4	3		0		32	8	1		0
17	1999-11-15	@	Vancouver Canucks	2	2	T	OT		22	17	0		0		20	13	0		0
18	1999-11-17		Florida Panthers	1	2	L			35	6	0		0		27	6	0		0
19	1999-11-19		New York Islanders	2	3	L			32	4	0		0		23	10	0		0
20	1999-11-22	@	Dallas Stars	3	2	W	OT		25	6	1		0		27	6	0		0
21	1999-11-23		Los Angeles Kings	2	6	L			33	18	1		0		33	20	0		0
22	1999-11-26	@	Phoenix Coyotes	0	7	L			28	19	0		0		31	9	2		0
23	1999-11-27		Calgary Flames	7	1	W			22	43	3		0		47	40	1		0
24	1999-11-30	@	Vancouver Canucks	4	2	W			21	12	2		0		25	12	1		0
25	1999-12-01	@	Edmonton Oilers	1	3	L			20	22	0		0		22	20	0		0
26	1999-12-04		Carolina Hurricanes	3	1	W			27	10	1		0		28	6	0		0
27	1999-12-06		Vancouver Canucks	5	2	W			21	8	1		0		25	10	0		0
28	1999-12-08	@	San Jose Sharks	2	4	L			32	17	0		0		31	17	2		0
29	1999-12-10	@	Mighty Ducks of Anaheim	2	1	W			20	8	1		0		25	6	0		0
30	1999-12-12	@	Vancouver Canucks	3	2	W	OT		36	18	0		0		24	18	0		0
31	1999-12-15		Mighty Ducks of Anaheim	2	4	L			21	22	2		0		32	26	1		0
32	1999-12-17	@	Detroit Red Wings	2	5	L			15	26	0		0		40	20	0		2
33	1999-12-18	@	Nashville Predators	2	2	T	OT		32	6	0		0		39	6	0		0
34	1999-12-20	@	Carolina Hurricanes	4	2	W			23	11	0		0		18	2	0		0
35	1999-12-23	@	Buffalo Sabres	1	2	L			23	13	0		0		23	9	0		0
36	1999-12-27		St. Louis Blues	5	1	W			24	8	1		0		30	4	1		0
37	1999-12-29		Los Angeles Kings	4	2	W			35	21	1		0		30	15	1		0
38	2000-01-03		Edmonton Oilers	2	2	T	OT		32	8	0		0		32	16	1		0
39	2000-01-05		Calgary Flames	4	0	W			34	18	2		0		27	26	0		0
40	2000-01-07		Montreal Canadiens	4	1	W			34	10	1		0		23	6	1		0
41	2000-01-09	@	Chicago Blackhawks	3	5	L			33	23	0		0		24	23	2		0
42	2000-01-11		Nashville Predators	4	2	W			21	6	0		0		28	6	0		0
43	2000-01-13		Pittsburgh Penguins	4	3	W			22	12	1		0		28	12	0		0
44	2000-01-15		Chicago Blackhawks	3	1	W			28	19	1		0		28	15	0		0
45	2000-01-17		Phoenix Coyotes	2	0	W			30	8	0		0		26	6	0		0
46	2000-01-19		San Jose Sharks	0	0	T	OT		39	4	0		0		15	12	0		0
47	2000-01-21	@	Mighty Ducks of Anaheim	3	3	T	OT		15	14	1		0		38	6	1		0
48	2000-01-23	@	Los Angeles Kings	2	3	L			23	10	1		0		16	12	2		0
49	2000-01-25	@	San Jose Sharks	4	3	W			24	10	1		0		28	12	0		0
50	2000-01-27	@	Chicago Blackhawks	4	6	L			28	26	2		0		30	16	0		0
51	2000-01-29	@	St. Louis Blues	0	4	L			21	21	0		0		25	27	1		2
52	2000-02-01		Vancouver Canucks	2	1	W			25	8	0		0		37	19	1		0
53	2000-02-03		San Jose Sharks	3	3	T	OT		30	6	0		0		31	4	1		0
54	2000-02-08		Buffalo Sabres	0	2	L			24	12	0		0		27	10	0		1
55	2000-02-10		Calgary Flames	3	2	W			33	28	2		0		32	36	0		0
56	2000-02-13		Detroit Red Wings	3	4	L			25	12	1		0		36	12	0		0
57	2000-02-15	@	Washington Capitals	1	2	L			32	10	1		0		32	6	2		0
58	2000-02-17	@	New Jersey Devils	5	5	T	OT		23	4	0		0		32	4	1		1
59	2000-02-18	@	New York Rangers	4	2	W			21	6	0		0		30	2	1		0
60	2000-02-20		Dallas Stars	1	2	L			24	9	1		0		30	11	0		0
61	2000-02-22		Atlanta Thrashers	3	4	L			37	28	0		0		28	24	3		0
62	2000-02-25	@	St. Louis Blues	2	4	L			14	17	0		0		31	13	1		0
63	2000-02-27	@	Dallas Stars	1	1	T	OT		25	10	0		0		19	6	1		0
64	2000-02-29		Edmonton Oilers	1	3	L			38	8	0		0		16	12	0		0
65	2000-03-02		New Jersey Devils	5	0	W			25	6	1		0		24	6	0		0
66	2000-03-04		Tampa Bay Lightning	4	1	W			23	12	0		0		20	14	1		0
67	2000-03-07	@	Calgary Flames	8	3	W			30	11	0		0		23	9	2		0
68	2000-03-10	@	Edmonton Oilers	4	2	W			29	16	2		0		30	18	1		0
69	2000-03-12		Philadelphia Flyers	3	1	W			31	10	0		0		15	18	0		0
70	2000-03-14		Mighty Ducks of Anaheim	4	2	W			21	8	2		0		28	6	0		0
71	2000-03-16		Nashville Predators	2	2	T	OT		36	6	1		0		19	12	1		0
72	2000-03-18		Detroit Red Wings	3	4	L			38	12	1		0		22	12	2		1
73	2000-03-20		Vancouver Canucks	2	3	L			38	4	0		0		28	4	0		0
74	2000-03-23	@	Phoenix Coyotes	4	2	W			23	14	2		0		26	16	1		0
75	2000-03-26	@	Dallas Stars	2	1	W	OT		24	6	1		0		30	4	0		0
76	2000-03-27		Chicago Blackhawks	3	1	W			33	10	0		0		17	18	0		0
77	2000-03-29		Edmonton Oilers	3	2	W			25	15	1		0		22	15	2		0
78	2000-04-02		Dallas Stars	3	2	W	OT		28	14	1		1		24	8	0		0
79	2000-04-05	@	Edmonton Oilers	3	2	W			24	13	2		0		17	13	0		0
80	2000-04-07	@	Calgary Flames	3	1	W			43	31	0		1		36	19	0		0
81	2000-04-09		Detroit Red Wings	3	2	W			32	0	0		0		25	0	0		0
