	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2009-10-03		San Jose Sharks	1	4	L			25	34	1		0		37	46	1		1		29	43	40.3	23	37	38.3	14	13	51.9	47.7	93.1
1	2009-10-06	@	Minnesota Wild	3	4	L	OT		19	19	1		0		32	13	3		0		29	47	38.2	23	33	41.1	18	33	35.3	37.5	107.5
2	2009-10-08	@	Boston Bruins	6	1	W			30	12	2		1		34	4	0		0		38	49	43.7	30	39	43.5	26	14	65.0	40.0	110.3
3	2009-10-10	@	Philadelphia Flyers	3	2	W	SO		33	16	0		0		35	10	2		0		46	48	48.9	33	34	49.3	21	17	55.3	53.5	107.7
4	2009-10-11	@	New York Rangers	0	3	L			18	10	0		0		38	8	2		1		34	56	37.8	23	45	33.8	20	20	50.0	37.9	100.0
5	2009-10-14		Minnesota Wild	3	2	W			35	13	0		0		34	13	0		0		40	54	42.6	32	47	40.5	18	17	51.4	47.6	107.2
6	2009-10-17		St. Louis Blues	0	5	L			26	19	0		0		32	17	2		0		33	47	41.3	29	40	42.0	21	14	60.0	23.1	88.0
7	2009-10-21		Dallas Stars	2	4	L			26	16	0		0		37	12	1		0		51	36	58.6	43	30	58.9	20	27	42.6	46.7	97.2
8	2009-10-24		Columbus Blue Jackets	4	6	L			36	6	2		0		37	6	0		0		48	49	49.5	41	43	48.8	23	35	39.7	51.2	89.0
9	2009-10-26		Toronto Maple Leafs	3	6	L			28	45	1		0		39	31	5		0		40	37	51.9	33	27	55.0	24	18	57.1	51.8	103.6
10	2009-10-30		Vancouver Canucks	7	2	W			34	8	2		1		38	4	1		0		45	54	45.5	40	48	45.5	25	29	46.3	61.1	111.8
11	2009-10-31	@	Phoenix Coyotes	2	3	L	SO		34	19	1		0		32	39	1		0		35	57	38.0	25	36	41.0	18	23	43.9	42.0	101.9
12	2009-11-03		Pittsburgh Penguins	3	4	L			29	14	0		0		27	6	0		0		56	48	53.8	40	33	54.8	21	18	53.8	45.0	93.0
13	2009-11-05		Nashville Predators	4	0	W			31	17	1		0		40	17	0		0		27	54	33.3	23	47	32.9	24	23	51.1	40.1	115.0
14	2009-11-07		Phoenix Coyotes	4	3	W			26	6	1		0		30	14	1		0		27	41	39.7	22	29	43.1	21	17	55.3	38.1	110.9
15	2009-11-11	@	New Jersey Devils	1	3	L			32	6	0		0		25	12	0		1		33	24	57.9	27	21	56.3	15	11	57.7	61.0	91.8
16	2009-11-13	@	Columbus Blue Jackets	2	3	L	SO		34	10	0		0		29	12	1		0		44	45	49.4	31	34	47.7	21	17	55.3	48.9	103.8
17	2009-11-14	@	Detroit Red Wings	4	7	L			23	14	2		0		37	10	3		0		37	53	41.1	26	41	38.8	22	26	45.8	37.0	96.3
18	2009-11-16	@	Pittsburgh Penguins	2	5	L			25	19	0		1		26	11	1		1		34	28	54.8	22	22	50.0	16	18	47.1	70.0	87.1
19	2009-11-19		Tampa Bay Lightning	4	3	W	OT		27	13	3		0		24	19	1		0		36	33	52.2	29	24	54.7	20	18	52.6	59.6	93.9
20	2009-11-21		San Jose Sharks	2	3	L			30	13	2		0		36	15	1		0		45	41	52.3	33	38	46.5	16	22	42.1	70.6	93.1
21	2009-11-23		Calgary Flames	3	2	W	SO		31	15	0		0		43	13	0		0		38	57	40.0	34	48	41.5	33	17	66.0	44.1	103.8
22	2009-11-25		Carolina Hurricanes	3	2	W			33	6	1		0		30	4	0		0		54	45	54.5	44	37	54.3	24	21	53.3	76.9	98.1
23	2009-11-27		Chicago Blackhawks	3	0	W			34	8	3		0		28	10	0		0		33	42	44.0	28	32	46.7	14	17	45.2	50.0	100.0
24	2009-11-29		Phoenix Coyotes	2	3	L	OT		28	10	1		0		26	8	0		0		38	44	46.3	33	34	49.3	21	22	48.8	47.8	91.8
25	2009-12-01		Los Angeles Kings	3	4	L			30	15	1		0		42	13	1		0		33	46	41.8	29	40	42.0	14	22	38.9	31.6	97.6
26	2009-12-03	@	Dallas Stars	1	3	L			27	8	0		0		37	7	0		0		47	44	51.6	33	36	47.8	18	16	52.9	53.1	92.6
27	2009-12-04	@	Minnesota Wild	4	5	L	SO		22	11	1		0		29	11	1		0		32	54	37.2	22	42	34.4	24	33	42.1	38.5	107.6
28	2009-12-06		Ottawa Senators	3	4	L	SO		36	15	0		0		29	11	1		0		47	37	56.0	40	27	59.7	21	24	46.7	57.5	98.3
29	2009-12-08		Dallas Stars	4	3	W	OT		42	13	0		0		22	7	1		0		64	37	63.4	49	25	66.2	20	22	47.6	75.3	98.8
30	2009-12-11	@	Detroit Red Wings	2	3	L	OT		27	25	0		0		31	13	2		0		34	36	48.6	28	26	51.9	22	13	62.9	44.3	101.7
31	2009-12-12	@	Columbus Blue Jackets	3	1	W			25	20	1		0		36	16	0		0		36	43	45.6	25	33	43.1	18	20	47.4	54.2	106.0
32	2009-12-16	@	Vancouver Canucks	3	2	W			34	22	1		0		30	20	0		0		38	40	48.7	30	34	46.9	20	21	48.8	39.2	100.3
33	2009-12-17	@	San Jose Sharks	1	4	L			21	17	1		0		37	15	1		0		43	48	47.3	31	33	48.4	24	26	48.0	44.5	86.4
34	2009-12-19		Phoenix Coyotes	4	2	W			34	8	2		0		41	24	0		0		30	40	42.9	27	32	45.8	19	26	42.2	37.0	104.4
35	2009-12-22	@	Colorado Avalanche	4	2	W			43	11	0		0		17	11	0		0		57	28	67.1	43	25	63.2	20	28	41.7	65.5	98.4
36	2009-12-23	@	Phoenix Coyotes	0	4	L			21	4	0		0		32	8	1		0		31	46	40.3	24	33	42.1	16	20	44.4	64.0	88.9
37	2009-12-26	@	San Jose Sharks	2	5	L			32	21	0		0		25	25	2		0		45	45	50.0	38	31	55.1	18	22	45.0	52.0	93.7
38	2009-12-29		Minnesota Wild	4	2	W			32	25	1		1		31	33	1		0		44	47	48.4	34	39	46.6	23	22	51.1	56.1	103.7
39	2009-12-31	@	Dallas Stars	3	5	L			34	23	0		0		42	19	1		1		48	57	45.7	38	52	42.2	17	22	43.6	57.1	100.6
40	2010-01-02	@	Nashville Predators	1	3	L			26	4	0		0		36	4	0		0		36	58	38.3	28	44	38.9	18	19	48.6	40.7	95.7
41	2010-01-03	@	Chicago Blackhawks	2	5	L			24	13	0		0		28	11	1		0		36	52	40.9	25	40	38.5	23	17	57.5	57.1	93.3
42	2010-01-05		Detroit Red Wings	4	1	W			35	26	0		1		39	26	0		0		40	43	48.2	32	38	45.7	19	25	43.2	40.2	109.9
43	2010-01-07		St. Louis Blues	4	2	W			29	11	0		0		22	15	0		1		47	26	64.4	37	21	63.8	17	22	43.6	57.9	111.5
44	2010-01-09	@	Nashville Predators	3	2	W			21	2	0		0		27	2	1		0		43	54	44.3	31	36	46.3	21	29	42.0	46.9	111.2
45	2010-01-10	@	Chicago Blackhawks	3	1	W			12	8	1		0		43	6	1		0		19	63	23.2	10	49	16.9	17	22	43.6	27.6	122.2
46	2010-01-13		Boston Bruins	4	3	W			32	20	1		0		30	24	0		0		41	41	50.0	36	33	52.2	21	12	63.6	50.0	96.7
47	2010-01-14	@	Los Angeles Kings	0	4	L			22	56	0		0		27	31	0		0		47	33	58.8	33	25	56.9	13	15	46.4	62.2	81.0
48	2010-01-17		Calgary Flames	5	4	W			26	28	1		0		37	28	0		0		47	46	50.5	34	36	48.6	24	23	51.1	51.7	101.3
49	2010-01-19		Buffalo Sabres	5	4	W			30	10	1		0		45	8	1		0		28	53	34.6	26	47	35.6	32	20	61.5	23.3	112.7
50	2010-01-21	@	San Jose Sharks	1	3	L			27	22	0		0		25	20	1		0		31	42	42.5	21	31	40.4	12	20	37.5	55.9	94.2
51	2010-01-23	@	St. Louis Blues	4	3	W	SO		37	7	0		0		21	11	0		0		57	40	58.8	44	29	60.3	27	22	55.1	67.7	93.7
52	2010-01-26	@	Atlanta Thrashers	1	2	L			35	13	0		0		34	13	1		0		49	42	53.8	32	35	47.8	20	18	52.6	70.6	100.2
53	2010-01-27	@	Washington Capitals	1	5	L			31	25	0		0		49	19	1		0		44	61	41.9	32	50	39.0	21	34	38.2	59.8	92.3
54	2010-01-29	@	Tampa Bay Lightning	2	1	W	SO		32	30	1		0		31	40	0		0		63	44	58.9	43	37	53.8	21	28	42.9	59.9	96.3
55	2010-02-01	@	Florida Panthers	3	0	W			25	8	1		0		33	6	0		0		36	51	41.4	27	40	40.3	20	27	42.6	62.1	110.0
56	2010-02-03		Detroit Red Wings	3	1	W			30	11	0		0		47	11	1		0		34	68	33.3	30	55	35.3	23	18	56.1	43.5	112.5
57	2010-02-04	@	Los Angeles Kings	4	6	L			22	9	0		0		31	7	2		0		37	52	41.6	30	41	42.3	31	27	53.4	41.9	104.8
58	2010-02-08		Los Angeles Kings	4	2	W			33	10	2		0		37	10	0		0		44	44	50.0	36	36	50.0	16	19	45.7	41.5	102.2
59	2010-02-10		Edmonton Oilers	3	2	W			30	13	1		0		39	21	0		2		37	47	44.0	26	42	38.2	17	16	51.5	27.8	111.1
60	2010-02-13	@	Calgary Flames	1	3	L			27	14	0		0		38	14	0		0		39	61	39.0	32	49	39.5	26	27	49.1	47.1	94.9
61	2010-02-14	@	Edmonton Oilers	7	3	W			46	32	4		0		29	42	1		1		48	29	62.3	33	20	62.3	19	17	52.8	59.1	105.8
