	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2014-10-09	@	Minnesota Wild	0	5	L			16	8	0		0		48	12	0		0		26	71	26.8	21	64	24.7	21	24	46.7	33.5	88.9
1	2014-10-11		Minnesota Wild	0	3	L			30	27	0		0		34	12	0		0		53	35	60.2	36	24	60.0	22	25	46.8	66.9	85.0
2	2014-10-13	@	Boston Bruins	2	1	W			30	11	0		0		28	11	1		0		38	45	45.8	30	35	46.2	25	25	50.0	47.0	107.7
3	2014-10-14	@	Toronto Maple Leafs	2	3	L	OT		24	12	0		0		40	8	0		0		40	49	44.9	29	38	43.3	18	27	40.0	56.8	98.4
4	2014-10-16	@	Ottawa Senators	3	5	L			31	21	1		1		28	17	1		0		36	39	48.0	27	27	50.0	16	25	39.0	49.7	84.5
5	2014-10-18	@	Montreal Canadiens	2	3	L			34	11	0		0		36	13	1		0		46	57	44.7	35	38	47.9	29	21	58.0	57.6	99.3
6	2014-10-21		Florida Panthers	3	4	L	OT		33	9	2		0		36	15	1		0		35	51	40.7	31	41	43.1	33	28	54.1	42.9	95.5
7	2014-10-24		Vancouver Canucks	7	3	W			48	15	1		0		29	27	0		0		52	36	59.1	45	30	60.0	24	25	49.0	61.5	102.7
8	2014-10-26	@	Winnipeg Jets	1	2	L	OT		23	10	1		0		28	10	0		0		35	70	33.3	21	41	33.9	19	25	43.2	49.8	91.7
9	2014-10-28		San Jose Sharks	2	3	L	SO		33	12	0		1		51	10	0		0		39	69	36.1	33	54	37.9	27	37	42.2	54.4	99.0
10	2014-10-30		New York Islanders	5	0	W			23	14	1		0		40	6	0		0		32	63	33.7	28	44	38.9	25	23	52.1	43.1	122.2
11	2014-11-01	@	St. Louis Blues	2	3	L	SO		29	6	2		0		29	8	0		0		34	44	43.6	24	30	44.4	21	34	38.2	53.9	90.9
12	2014-11-02		Anaheim Ducks	2	3	L			18	10	0		0		33	6	0		0		31	36	46.3	23	27	46.0	22	20	52.4	46.1	98.1
13	2014-11-04		Vancouver Canucks	2	5	L			22	8	0		0		37	10	0		0		31	56	35.6	21	38	35.6	23	24	48.9	41.4	95.1
14	2014-11-06		Toronto Maple Leafs	4	3	W	SO		34	6	0		0		38	8	1		0		61	68	47.3	43	46	48.3	35	28	55.6	45.5	103.6
15	2014-11-08	@	Philadelphia Flyers	3	4	L			39	16	0		0		27	13	3		0		51	34	60.0	38	23	62.3	27	25	51.9	64.1	103.4
16	2014-11-11	@	New York Islanders	0	6	L			20	14	0		0		46	8	1		1		34	48	41.5	20	40	33.3	23	25	47.9	48.8	87.9
17	2014-11-13	@	New York Rangers	4	3	W	SO		29	11	1		0		33	9	0		0		43	51	45.7	32	40	44.4	33	24	57.9	52.6	97.4
18	2014-11-15	@	New Jersey Devils	3	2	W			29	4	0		0		25	6	0		0		32	36	47.1	29	29	50.0	24	24	50.0	53.3	102.0
19	2014-11-20		Washington Capitals	2	3	L			29	4	0		0		23	2	0		0		50	48	51.0	38	32	54.3	22	23	48.9	42.5	93.3
20	2014-11-22		Carolina Hurricanes	4	3	W			35	0	0		0		27	8	0		0		47	56	45.6	33	37	47.1	28	28	50.0	47.1	103.3
21	2014-11-25	@	Arizona Coyotes	4	3	W	OT		35	7	0		0		33	9	0		0		53	51	51.0	39	44	47.0	29	25	53.7	37.6	103.4
22	2014-11-26		Chicago Blackhawks	2	3	L			29	12	0		0		45	4	2		0		47	54	46.5	35	40	46.7	21	30	41.2	40.7	103.9
23	2014-11-29		Dallas Stars	5	2	W			47	13	2		0		24	21	0		0		46	47	49.5	38	35	52.1	17	28	37.8	55.2	101.6
24	2014-12-01		Montreal Canadiens	3	4	L			29	4	0		0		30	2	1		0		49	52	48.5	37	38	49.3	26	31	45.6	53.7	99.2
25	2014-12-04	@	Calgary Flames	3	4	L	OT		29	6	0		0		25	2	1		0		47	51	48.0	32	37	46.4	33	35	48.5	52.4	98.5
26	2014-12-05	@	Winnipeg Jets	2	6	L			22	35	1		0		37	37	0		0		32	48	40.0	25	37	40.3	20	24	45.5	52.6	85.9
27	2014-12-09		Nashville Predators	0	3	L			26	14	0		0		36	6	0		0		55	39	58.5	36	30	54.5	28	17	62.2	57.2	88.5
28	2014-12-11		Winnipeg Jets	4	3	W	SO		26	13	0		0		33	13	2		0		41	52	44.1	29	37	43.9	23	16	59.0	30.1	108.7
29	2014-12-13		St. Louis Blues	2	3	L	OT		25	15	1		0		42	17	1		0		37	53	41.1	24	40	37.5	26	27	49.1	47.4	99.6
30	2014-12-18	@	Pittsburgh Penguins	0	1	L	OT		29	9	0		0		48	9	0		0		44	64	40.7	35	52	40.2	27	27	50.0	49.0	97.8
31	2014-12-20	@	Buffalo Sabres	5	1	W			23	8	1		1		29	6	0		0		38	40	48.7	26	29	47.3	19	21	47.5	40.0	110.5
32	2014-12-21	@	Detroit Red Wings	2	1	W	SO		23	8	1		0		35	4	1		0		30	55	35.3	25	40	38.5	25	30	45.5	34.4	100.0
