	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2002-10-10	@	Ottawa Senators	2	1	W			20	12	0		1		34	12	0		0
1	2002-10-12		Columbus Blue Jackets	3	2	W			23	17	0		0		20	23	1		0
2	2002-10-18		Nashville Predators	3	2	W	OT		26	12	1		0		24	14	2		0
3	2002-10-19	@	Carolina Hurricanes	1	3	L			27	52	1		0		20	40	1		1
4	2002-10-23	@	Atlanta Thrashers	2	1	W			27	27	0		0		25	25	1		0
5	2002-10-25	@	Buffalo Sabres	2	1	W			26	13	0		0		24	11	0		0
6	2002-10-26		Tampa Bay Lightning	5	1	W			30	8	1		0		21	4	0		0
7	2002-10-29		Carolina Hurricanes	1	2	L			35	6	0		0		11	10	0		0
8	2002-11-02		Chicago Blackhawks	5	1	W			41	11	0		0		19	15	0		0
9	2002-11-05		Calgary Flames	2	3	L			32	8	0		0		21	4	0		0
10	2002-11-07	@	Philadelphia Flyers	1	0	W			27	10	0		0		23	4	0		0
11	2002-11-09		Edmonton Oilers	3	6	L			39	27	2		0		21	31	1		0
12	2002-11-12		Mighty Ducks of Anaheim	3	2	W	OT		32	18	0		0		35	18	0		1
13	2002-11-15		Montreal Canadiens	5	1	W			44	10	3		1		21	12	0		0
14	2002-11-16	@	Montreal Canadiens	1	3	L			24	9	0		0		22	15	0		0
15	2002-11-19		Buffalo Sabres	4	3	W	OT		25	20	1		0		34	10	2		0
16	2002-11-21		New York Rangers	4	4	T	OT		35	17	1		0		27	15	0		0
17	2002-11-23		Tampa Bay Lightning	1	3	L			33	26	0		0		23	16	1		0
18	2002-11-27	@	Detroit Red Wings	2	3	L	OT		27	12	1		0		25	10	1		0
19	2002-11-29	@	Nashville Predators	2	1	W			15	2	0		0		29	4	0		0
20	2002-11-30	@	St. Louis Blues	5	4	W	OT		33	0	0		0		18	4	0		0
21	2002-12-02	@	Philadelphia Flyers	1	0	W	OT		26	33	0		0		26	13	0		0
22	2002-12-04		Vancouver Canucks	2	3	L	OT		26	2	0		0		28	4	0		0
23	2002-12-06		Pittsburgh Penguins	3	1	W			31	2	0		0		21	4	0		0
24	2002-12-07	@	Toronto Maple Leafs	0	1	L			38	4	0		0		14	8	0		0
25	2002-12-10		St. Louis Blues	2	0	W			28	6	0		0		28	6	0		0
26	2002-12-12	@	Columbus Blue Jackets	2	4	L			42	13	0		0		29	11	2		0
27	2002-12-14	@	Ottawa Senators	3	4	L	OT		28	10	0		0		29	8	1		0
28	2002-12-18		Ottawa Senators	0	3	L			27	4	0		0		26	6	0		0
29	2002-12-19	@	Pittsburgh Penguins	3	1	W			34	4	0		0		16	6	0		0
30	2002-12-21		Dallas Stars	5	3	W			32	6	0		0		25	6	1		0
31	2002-12-23	@	New York Rangers	2	2	T	OT		42	10	0		0		28	10	1		0
32	2002-12-27	@	Washington Capitals	2	3	L			31	6	2		0		17	8	1		0
33	2002-12-28		Washington Capitals	2	1	W	OT		40	9	1		0		15	15	0		0
34	2002-12-30	@	Boston Bruins	1	0	W			27	4	0		0		33	4	0		0
35	2003-01-01		Florida Panthers	1	2	L			27	23	1		0		14	21	0		0
36	2003-01-03		Toronto Maple Leafs	2	0	W			25	4	0		0		17	4	0		0
37	2003-01-04	@	Toronto Maple Leafs	1	2	L			51	6	1		0		19	10	1		0
38	2003-01-07		Montreal Canadiens	3	2	W			36	10	0		0		22	4	0		0
39	2003-01-10	@	Florida Panthers	2	1	W			36	27	0		0		28	11	1		0
40	2003-01-11	@	Tampa Bay Lightning	3	3	T	OT		32	37	1		0		25	25	1		0
41	2003-01-13		Florida Panthers	6	2	W			41	13	2		0		12	21	0		0
42	2003-01-15		New York Islanders	5	0	W			29	7	1		0		27	11	0		0
43	2003-01-17	@	Carolina Hurricanes	2	1	W			27	17	0		0		35	15	0		0
44	2003-01-18		Carolina Hurricanes	5	2	W			32	18	3		0		20	35	0		0
45	2003-01-22	@	San Jose Sharks	5	4	W	OT		36	17	0		1		36	9	1		0
46	2003-01-24	@	Mighty Ducks of Anaheim	3	1	W			29	4	0		1		20	2	0		0
47	2003-01-25	@	Los Angeles Kings	1	2	L	OT		35	8	0		0		32	2	1		0
48	2003-01-28		Detroit Red Wings	1	0	W			29	2	1		0		16	6	0		0
49	2003-01-30		Philadelphia Flyers	5	1	W			30	7	0		0		23	7	0		0
50	2003-02-04		Buffalo Sabres	4	1	W			30	10	0		1		20	12	0		0
51	2003-02-05	@	Washington Capitals	4	1	W			39	6	0		0		28	12	0		0
52	2003-02-07		Atlanta Thrashers	2	4	L			28	6	1		0		19	12	1		0
53	2003-02-09		Minnesota Wild	3	2	W			31	6	0		0		21	8	1		0
54	2003-02-11	@	Colorado Avalanche	1	3	L			33	26	1		0		18	17	1		0
55	2003-02-12	@	Phoenix Coyotes	3	0	W			38	6	0		0		18	8	0		0
56	2003-02-15		Pittsburgh Penguins	1	4	L			40	17	1		0		17	17	1		0
57	2003-02-18	@	Philadelphia Flyers	2	2	T	OT		36	6	0		0		26	6	0		0
58	2003-02-19		Ottawa Senators	3	5	L			22	12	2		0		20	20	0		0
59	2003-02-21		Boston Bruins	3	2	W			30	11	0		0		32	13	0		0
60	2003-02-23	@	Pittsburgh Penguins	4	3	W			35	0	0		0		22	6	0		0
61	2003-02-25		New York Rangers	3	3	T	OT		36	6	0		0		26	10	1		0
62	2003-02-27	@	New York Islanders	3	3	T	OT		33	8	0		0		22	6	1		0
63	2003-03-01		Washington Capitals	2	1	W	OT		26	4	0		0		29	8	0		0
