	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1999-10-02		New Jersey Devils	1	4	L			26	20	0		0		30	22	0		0
1	1999-10-07		Detroit Red Wings	1	7	L			32	10	0		0		39	8	2		0
2	1999-10-09		Buffalo Sabres	5	5	T	OT		33	20	1		0		35	8	2		0
3	1999-10-14	@	New York Islanders	2	0	W			28	8	1		0		20	14	0		0
4	1999-10-16	@	Tampa Bay Lightning	4	4	T	OT		23	20	2		0		35	16	3		0
5	1999-10-17	@	New York Rangers	1	4	L			31	13	0		0		27	11	0		0
6	1999-10-23		Colorado Avalanche	2	3	L	OT		16	16	1		0		27	22	0		0
7	1999-10-26		Calgary Flames	2	1	W			19	19	1		0		31	19	1		0
8	1999-10-27	@	Toronto Maple Leafs	0	4	L			16	13	0		0		37	19	2		0
9	1999-10-31		Ottawa Senators	4	6	L			35	8	1		0		23	14	1		0
10	1999-11-03		Tampa Bay Lightning	4	1	W			20	20	1		1		26	20	1		0
11	1999-11-06	@	Boston Bruins	2	4	L			23	22	1		0		31	20	1		0
12	1999-11-10	@	Florida Panthers	1	4	L			26	18	0		0		22	16	2		0
13	1999-11-12	@	New Jersey Devils	1	5	L			13	26	0		0		40	16	1		0
14	1999-11-13	@	Montreal Canadiens	2	4	L			23	15	0		0		21	17	2		0
15	1999-11-17		Tampa Bay Lightning	5	4	W			31	46	1		0		24	26	1		0
16	1999-11-19		Buffalo Sabres	0	4	L			18	28	0		0		29	24	1		0
17	1999-11-20	@	Buffalo Sabres	3	4	L			27	29	1		0		26	16	2		0
18	1999-11-22		Vancouver Canucks	6	3	W			30	14	1		0		29	8	1		0
19	1999-11-25		Ottawa Senators	3	6	L			25	9	0		0		27	13	1		0
20	1999-11-27	@	Florida Panthers	0	3	L			24	22	0		0		32	33	0		0
21	1999-11-28		Dallas Stars	2	4	L			25	21	1		0		32	13	0		0
22	1999-12-03		Florida Panthers	2	1	W			30	17	1		0		26	13	0		0
23	1999-12-04	@	New York Islanders	4	3	W			30	6	2		0		37	4	2		0
24	1999-12-06		Nashville Predators	3	4	L	OT		17	15	0		0		23	19	1		1
25	1999-12-08	@	Los Angeles Kings	0	4	L			21	8	0		0		41	14	1		0
26	1999-12-10	@	San Jose Sharks	1	4	L			34	19	0		0		37	19	2		0
27	1999-12-12	@	Mighty Ducks of Anaheim	1	4	L			28	17	0		0		36	17	1		0
