	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2006-10-05		Philadelphia Flyers	4	0	W			21	27	0		0		40	25	0		0
1	2006-10-07		Detroit Red Wings	0	2	L			13	9	0		0		26	13	0		0
2	2006-10-12	@	New York Rangers	6	5	W			22	18	4		1		42	18	3		0
3	2006-10-14		Carolina Hurricanes	1	5	L			26	17	1		0		34	25	1		0
4	2006-10-18		New Jersey Devils	1	2	L			38	10	0		0		34	2	0		0
5	2006-10-19	@	New York Islanders	4	3	W	OT		36	16	3		0		37	18	2		0
6	2006-10-21		Columbus Blue Jackets	5	3	W			34	41	3		2		39	27	2		0
7	2006-10-24		New Jersey Devils	4	2	W			25	12	0		0		22	6	0		0
8	2006-10-28	@	Philadelphia Flyers	8	2	W			30	24	1		1		33	30	1		0
9	2006-11-01	@	Los Angeles Kings	4	3	W	OT		23	4	1		0		27	10	1		0
10	2006-11-04	@	San Jose Sharks	2	3	L			27	14	0		0		34	27	1		0
11	2006-11-06	@	Anaheim Ducks	2	3	L	OT		17	24	0		0		40	10	2		0
12	2006-11-08		Tampa Bay Lightning	3	4	L	OT		20	10	1		0		31	8	1		0
13	2006-11-10		Ottawa Senators	3	6	L			17	17	2		1		44	15	1		0
14	2006-11-11	@	Carolina Hurricanes	2	6	L			20	31	0		0		30	21	2		2
15	2006-11-13		Philadelphia Flyers	3	2	W			39	32	0		0		25	26	0		0
16	2006-11-17	@	Buffalo Sabres	2	4	L			36	8	0		0		36	12	2		0
17	2006-11-18		New York Rangers	3	1	W			25	17	2		0		24	27	0		0
18	2006-11-20	@	Philadelphia Flyers	5	3	W			34	18	2		0		25	18	3		0
19	2006-11-22		Boston Bruins	3	4	L	SO		25	12	1		0		31	18	2		0
20	2006-11-24	@	New York Islanders	1	3	L			37	10	0		0		28	22	0		0
21	2006-11-25		New York Rangers	1	2	L	OT		29	14	1		0		30	14	0		0
22	2006-11-28		New York Islanders	3	2	W			28	4	0		0		35	8	0		0
23	2006-12-01	@	New Jersey Devils	2	5	L			25	8	0		0		27	8	2		0
24	2006-12-02		New York Islanders	3	5	L			37	19	2		0		35	29	2		0
25	2006-12-05		Florida Panthers	2	3	L			27	12	2		0		30	16	2		0
26	2006-12-07	@	New York Rangers	2	3	L	SO		30	16	1		0		22	10	1		1
27	2006-12-09	@	Atlanta Thrashers	4	3	W	OT		43	22	2		0		23	8	1		1
28	2006-12-11	@	Washington Capitals	5	4	W	SO		35	46	0		0		33	28	1		1
29	2006-12-13		Philadelphia Flyers	8	4	W			29	8	3		1		23	20	0		1
30	2006-12-15		New York Islanders	7	4	W			35	21	1		1		32	29	3		0
31	2006-12-16	@	Montreal Canadiens	3	6	L			34	34	0		0		33	24	4		0
32	2006-12-19		St. Louis Blues	1	4	L			26	6	1		0		26	16	0		1
33	2006-12-21	@	Atlanta Thrashers	3	4	L	SO		39	16	0		1		32	16	2		0
34	2006-12-26	@	New Jersey Devils	0	3	L			26	16	0		0		29	10	0		0
35	2006-12-27		Atlanta Thrashers	2	4	L			37	12	2		0		31	12	2		0
36	2006-12-29		Toronto Maple Leafs	4	1	W			30	21	3		0		31	29	0		0
37	2007-01-02		Carolina Hurricanes	3	0	W			37	12	1		0		31	10	0		0
38	2007-01-05	@	Buffalo Sabres	4	2	W			27	10	2		0		33	10	1		0
39	2007-01-07		Tampa Bay Lightning	2	3	L	SO		22	10	1		0		29	10	1		0
40	2007-01-09	@	Tampa Bay Lightning	2	3	L			31	8	0		0		24	8	1		0
41	2007-01-10	@	Florida Panthers	2	5	L			25	6	0		0		39	8	1		0
42	2007-01-13	@	Philadelphia Flyers	5	3	W			39	19	1		0		18	33	1		0
43	2007-01-16		New York Islanders	5	2	W			22	33	2		0		33	25	0		1
44	2007-01-18	@	Boston Bruins	4	5	L	SO		35	8	2		0		44	12	1		0
45	2007-01-20		Toronto Maple Leafs	8	2	W			30	47	5		0		28	74	2		0
46	2007-01-26	@	Dallas Stars	4	3	W	SO		27	9	1		0		35	9	1		0
47	2007-01-27	@	Phoenix Coyotes	7	2	W			32	21	3		0		24	42	1		0
48	2007-01-30		Florida Panthers	3	0	W			25	10	1		0		32	12	0		0
49	2007-02-01		Montreal Canadiens	5	4	W	SO		33	16	3		0		44	39	0		2
50	2007-02-03		Washington Capitals	2	0	W			20	8	0		0		30	6	0		0
51	2007-02-04	@	Montreal Canadiens	3	4	L	OT		34	4	3		0		29	16	2		0
52	2007-02-06		Nashville Predators	4	1	W			26	15	1		0		26	21	0		0
53	2007-02-08	@	Philadelphia Flyers	5	4	W	SO		32	10	1		0		33	10	2		0
54	2007-02-10	@	Toronto Maple Leafs	6	5	W	OT		28	17	1		0		28	17	0		0
55	2007-02-14		Chicago Blackhawks	5	4	W	SO		33	8	0		1		28	10	1		1
56	2007-02-16	@	New Jersey Devils	5	4	W			24	10	1		0		31	8	1		0
57	2007-02-18		Washington Capitals	3	2	W			25	8	1		0		31	8	0		0
58	2007-02-19	@	New York Islanders	5	6	L			30	8	2		0		30	10	1		0
59	2007-02-22	@	Florida Panthers	2	1	W	OT		41	8	1		0		33	10	0		0
60	2007-02-25	@	Tampa Bay Lightning	1	5	L			18	19	1		0		24	23	1		1
61	2007-02-27		New Jersey Devils	0	1	L			31	12	0		0		25	14	1		0
62	2007-03-01	@	New York Rangers	4	3	W	SO		33	8	1		2		35	8	1		0
63	2007-03-02	@	Carolina Hurricanes	2	3	L			24	21	0		0		26	23	0		0
64	2007-03-04		Philadelphia Flyers	4	3	W	SO		38	18	1		0		34	18	0		0
65	2007-03-06	@	Ottawa Senators	5	4	W	SO		27	20	0		1		23	10	2		1
66	2007-03-08		New Jersey Devils	3	4	L	SO		24	10	1		1		39	8	1		0
67	2007-03-10		New York Rangers	3	2	W	OT		23	15	2		0		28	23	0		0
68	2007-03-13		Buffalo Sabres	5	4	W	SO		38	4	2		0		19	6	0		0
69	2007-03-14	@	New Jersey Devils	3	0	W			22	11	0		0		25	9	0		0
70	2007-03-16		Montreal Canadiens	6	3	W			31	14	0		0		28	4	3		0
71	2007-03-18		Ottawa Senators	4	3	W	SO		19	12	2		0		35	16	1		0
72	2007-03-19	@	New York Rangers	1	2	L			22	14	0		0		42	12	0		0
73	2007-03-22	@	New York Islanders	1	3	L			36	12	0		0		32	16	1		0
74	2007-03-24		Atlanta Thrashers	2	1	W			28	13	0		0		26	17	0		0
75	2007-03-25		Boston Bruins	5	0	W			28	14	3		1		29	16	0		0
