	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2009-10-02		Florida Panthers	3	4	L	SO		55	6	0		0		24	6	0		0		79	47	62.7	59	31	65.6	34	25	57.6	58.8	91.4
1	2009-10-03	@	Florida Panthers	4	0	W			33	6	3		0		23	10	0		0		42	44	48.8	33	34	49.3	14	15	48.3	58.8	104.3
2	2009-10-08	@	Detroit Red Wings	2	3	L			34	15	1		0		23	15	2		0		40	33	54.8	32	21	60.4	13	22	37.1	52.6	98.1
3	2009-10-10		Colorado Avalanche	4	3	W	SO		26	10	1		1		19	10	1		0		48	30	61.5	28	17	62.2	19	16	54.3	46.9	89.2
4	2009-10-12		Calgary Flames	6	5	W	OT		39	7	0		0		20	13	0		0		56	21	72.7	44	20	68.8	34	21	61.8	63.3	85.4
5	2009-10-14		Edmonton Oilers	4	3	W			38	8	1		0		19	6	1		0		48	30	61.5	34	18	65.4	22	20	52.4	56.5	96.9
6	2009-10-15	@	Nashville Predators	3	1	W			30	6	1		0		13	4	0		0		47	39	54.7	38	23	62.3	23	22	51.1	59.1	97.8
7	2009-10-17		Dallas Stars	3	4	L			32	10	0		0		25	10	0		0		43	30	58.9	36	22	62.1	19	10	65.5	60.7	88.5
8	2009-10-21		Vancouver Canucks	2	3	L			20	14	0		0		31	10	2		0		30	31	49.2	23	20	53.5	23	13	63.9	45.5	105.8
9	2009-10-24		Nashville Predators	2	0	W			34	8	0		0		27	6	0		0		50	39	56.2	39	34	53.4	24	25	49.0	52.2	106.5
10	2009-10-26		Minnesota Wild	3	1	W			35	19	1		0		21	15	1		0		43	31	58.1	31	20	60.8	14	20	41.2	56.1	107.4
11	2009-10-29	@	Nashville Predators	0	2	L			22	24	0		0		28	10	1		1		38	28	57.6	28	17	62.2	17	18	48.6	60.9	100.0
12	2009-10-30		Montreal Canadiens	3	2	W			36	23	1		0		22	18	0		0		48	37	56.5	36	24	60.0	24	17	58.5	43.2	96.1
13	2009-11-05	@	Phoenix Coyotes	1	3	L			32	6	0		1		23	12	0		0		34	39	46.6	26	29	47.3	15	20	42.9	60.2	84.2
14	2009-11-06	@	Colorado Avalanche	3	4	L	SO		32	11	1		0		22	15	0		1		64	45	58.7	36	25	59.0	30	20	60.0	55.7	97.7
15	2009-11-09		Los Angeles Kings	4	1	W			29	6	2		0		18	8	0		0		48	38	55.8	34	27	55.7	25	29	46.3	43.1	102.1
16	2009-11-11		Colorado Avalanche	3	2	W	SO		39	18	0		0		27	14	0		0		68	31	68.7	49	25	66.2	29	16	64.4	72.7	95.2
