	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1995-10-07		Buffalo Sabres	1	3	L			39	8	0		0		19	25	1		0
1	1995-10-13	@	Florida Panthers	2	6	L			28	44	1		0		36	56	3		2
2	1995-10-15	@	Tampa Bay Lightning	7	4	W			32	16	3		0		34	18	2		0
3	1995-10-19		Calgary Flames	4	2	W			21	13	3		0		34	21	1		0
4	1995-10-21	@	New Jersey Devils	1	4	L			18	12	0		0		29	14	0		0
5	1995-10-22	@	New York Rangers	4	2	W			26	4	1		0		25	18	1		0
6	1995-10-24	@	Detroit Red Wings	2	1	W			21	16	0		0		23	8	1		0
7	1995-10-26		Los Angeles Kings	5	4	W			29	28	2		1		26	41	2		0
8	1995-10-28		Florida Panthers	1	4	L			22	17	0		0		28	25	0		1
9	1995-10-29	@	Philadelphia Flyers	2	5	L			20	28	1		0		24	45	1		1
10	1995-11-02	@	Hartford Whalers	5	0	W			30	14	1		0		41	24	0		0
11	1995-11-04		Hartford Whalers	4	5	L			37	18	1		0		23	24	2		1
12	1995-11-08		Pittsburgh Penguins	1	7	L			24	59	1		0		31	32	3		0
13	1995-11-09	@	Boston Bruins	3	4	L			16	8	0		0		51	2	2		0
14	1995-11-11		Mighty Ducks of Anaheim	2	3	L			27	12	1		0		22	10	1		0
15	1995-11-15	@	Hartford Whalers	2	3	L			36	23	1		0		30	19	2		0
16	1995-11-16	@	Philadelphia Flyers	3	5	L			23	17	1		0		39	19	1		0
17	1995-11-18	@	Montreal Canadiens	1	5	L			32	17	1		0		29	32	1		0
18	1995-11-19	@	Buffalo Sabres	0	6	L			31	26	0		0		41	30	3		0
19	1995-11-22		Winnipeg Jets	1	3	L			31	12	0		0		28	12	1		0
20	1995-11-25		Boston Bruins	3	3	T	OT		22	10	0		1		40	6	2		0
21	1995-11-28	@	Pittsburgh Penguins	2	7	L			35	12	0		0		42	10	1		0
22	1995-11-30		New York Islanders	3	5	L			36	15	0		0		32	19	1		1
23	1995-12-02		New York Rangers	2	4	L			18	12	1		0		32	12	2		0
24	1995-12-05	@	Toronto Maple Leafs	1	4	L			40	8	0		0		35	23	0		0
25	1995-12-07	@	Chicago Blackhawks	5	2	W			15	12	0		0		40	10	1		0
26	1995-12-09		Colorado Avalanche	3	7	L			24	46	1		0		33	48	1		0
27	1995-12-12	@	San Jose Sharks	1	2	L			23	12	1		0		24	12	2		0
28	1995-12-13	@	Los Angeles Kings	2	6	L			33	39	0		0		44	57	3		1
29	1995-12-15	@	Mighty Ducks of Anaheim	2	4	L			27	93	1		0		27	53	0		1
30	1995-12-17	@	Vancouver Canucks	1	4	L			21	10	0		0		28	6	0		0
31	1995-12-18	@	Edmonton Oilers	1	3	L			21	12	0		0		26	10	1		0
32	1995-12-23		Buffalo Sabres	2	4	L			17	37	0		0		36	34	1		1
33	1995-12-26	@	New York Rangers	4	6	L			36	21	1		0		45	49	3		0
34	1995-12-27	@	Buffalo Sabres	4	3	W			34	13	1		0		29	27	0		0
35	1995-12-30		Montreal Canadiens	1	4	L			25	50	1		0		27	71	1		0
36	1995-12-31		Tampa Bay Lightning	0	3	L			18	29	0		0		26	18	1		0
37	1996-01-03	@	Pittsburgh Penguins	1	4	L			23	12	0		1		31	16	0		0
38	1996-01-05	@	Hartford Whalers	2	4	L			29	6	1		0		34	20	0		0
39	1996-01-06	@	New York Islanders	4	5	L			24	2	0		0		29	18	0		0
40	1996-01-11	@	Washington Capitals	1	6	L			24	15	0		0		26	21	1		0
41	1996-01-13	@	Tampa Bay Lightning	1	4	L			24	29	1		0		41	19	1		1
42	1996-01-17		Montreal Canadiens	0	3	L			26	26	0		0		23	20	0		0
43	1996-01-22		Chicago Blackhawks	3	7	L			25	13	1		0		24	17	2		0
44	1996-01-24		Pittsburgh Penguins	3	4	L			40	10	2		0		27	10	1		0
45	1996-01-25		Detroit Red Wings	2	4	L			33	12	0		0		32	10	1		0
46	1996-01-27		Toronto Maple Leafs	2	2	T	OT		25	19	1		0		44	13	1		0
47	1996-01-29		St. Louis Blues	4	2	W			25	12	1		0		30	10	0		0
48	1996-01-31		Boston Bruins	1	3	L			30	8	1		0		25	12	1		0
49	1996-02-01		Washington Capitals	2	4	L			21	14	1		0		42	8	1		0
50	1996-02-03		New Jersey Devils	2	3	L	OT		25	30	0		0		42	23	1		0
51	1996-02-06	@	Calgary Flames	1	3	L			25	14	0		0		28	14	2		0
52	1996-02-08	@	Winnipeg Jets	2	6	L			31	4	1		0		22	6	1		0
53	1996-02-10	@	Montreal Canadiens	5	3	W			42	10	2		0		18	10	2		0
54	1996-02-12	@	New York Islanders	4	1	W			24	21	0		1		30	21	0		0
55	1996-02-15		San Jose Sharks	2	2	T	OT		39	14	1		0		23	26	0		0
56	1996-02-17		New York Rangers	1	2	L	OT		14	27	1		0		43	12	0		0
57	1996-02-20	@	St. Louis Blues	7	1	W			25	8	1		0		33	10	0		0
58	1996-02-22	@	Dallas Stars	2	3	L			30	14	0		0		24	25	3		0
59	1996-02-25	@	Colorado Avalanche	2	4	L			45	9	0		1		27	15	0		0
60	1996-02-28		Buffalo Sabres	2	3	L	OT		37	21	1		0		31	21	2		0
61	1996-03-01		Philadelphia Flyers	2	3	L			20	10	1		0		27	14	0		0
62	1996-03-02		New Jersey Devils	1	4	L			28	23	0		0		20	27	0		0
63	1996-03-07	@	Pittsburgh Penguins	1	5	L			37	15	1		0		25	21	0		0
64	1996-03-09	@	Montreal Canadiens	2	3	L			13	16	1		0		36	14	3		0
65	1996-03-13		Dallas Stars	4	1	W			22	19	1		0		23	23	0		0
66	1996-03-15		Vancouver Canucks	2	0	W			26	16	1		0		33	14	0		0
67	1996-03-17		Tampa Bay Lightning	5	0	W			26	26	2		0		30	57	0		0
68	1996-03-19	@	Florida Panthers	2	5	L			25	21	1		0		28	21	0		0
69	1996-03-21	@	Boston Bruins	1	3	L			16	12	0		0		32	14	1		0
70	1996-03-22		Hartford Whalers	1	1	T	OT		32	6	1		0		31	10	0		0
71	1996-03-24		Edmonton Oilers	2	3	L			17	25	0		0		25	28	1		1
72	1996-03-27		Philadelphia Flyers	2	4	L			19	13	0		0		36	15	1		0
73	1996-03-29	@	Washington Capitals	0	5	L			24	4	0		0		24	4	1		0
74	1996-03-30		Montreal Canadiens	1	3	L			35	65	1		0		24	56	1		1
75	1996-04-01		Boston Bruins	1	1	T	OT		27	6	0		0		33	8	0		0
76	1996-04-03		Florida Panthers	3	2	W			27	17	0		1		16	17	0		0
77	1996-04-05		New York Islanders	4	2	W			27	26	0		0		24	22	2		0
78	1996-04-06		Washington Capitals	3	4	L			22	8	0		0		22	8	1		0
79	1996-04-10	@	Buffalo Sabres	2	5	L			34	18	1		0		35	38	1		1
80	1996-04-11		Pittsburgh Penguins	3	5	L			21	12	1		0		34	12	2		1
81	1996-04-13	@	New Jersey Devils	5	2	W			32	6	0		0		38	6	1		0
