	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	2000-10-05		St. Louis Blues	4	1	W			20	13	1		0		33	11	1		0
1	2000-10-07		Minnesota Wild	4	1	W			27	31	3		0		22	23	0		0
2	2000-10-12	@	San Jose Sharks	1	2	L			26	10	0		0		16	6	0		0
3	2000-10-14		Philadelphia Flyers	6	3	W			31	18	3		2		36	14	2		0
4	2000-10-15	@	Los Angeles Kings	6	5	W			21	15	2		0		35	13	2		0
5	2000-10-18		Florida Panthers	2	1	W	OT		24	29	0		0		31	13	1		0
6	2000-10-21	@	Vancouver Canucks	3	2	W	OT		23	12	1		0		39	8	1		0
7	2000-10-22	@	Edmonton Oilers	3	3	T	OT		15	13	0		0		39	9	1		0
8	2000-10-24	@	Calgary Flames	2	2	T	OT		20	34	0		0		27	18	1		0
9	2000-10-27	@	Dallas Stars	4	2	W			18	17	1		0		30	13	2		0
10	2000-10-28		Los Angeles Kings	3	1	W			27	8	0		0		18	6	0		0
11	2000-10-30	@	Colorado Avalanche	4	0	W			16	8	0		0		45	6	0		0
12	2000-11-01	@	Mighty Ducks of Anaheim	1	1	T	OT		16	12	0		0		26	10	0		0
13	2000-11-03		Dallas Stars	2	2	T	OT		17	8	0		1		32	6	1		0
14	2000-11-07	@	Los Angeles Kings	3	3	T	OT		25	8	1		0		29	4	1		0
15	2000-11-08		Detroit Red Wings	2	4	L			28	30	1		0		24	22	2		0
16	2000-11-11	@	Columbus Blue Jackets	1	2	L			25	18	0		0		35	6	1		0
17	2000-11-12	@	New York Rangers	2	0	W			27	6	0		0		39	6	0		0
18	2000-11-14	@	Washington Capitals	2	2	T	OT		27	16	1		0		26	20	1		0
19	2000-11-16		Colorado Avalanche	6	3	W			28	8	2		0		21	10	1		0
20	2000-11-18		Mighty Ducks of Anaheim	2	6	L			24	12	2		0		31	10	0		0
21	2000-11-21		Chicago Blackhawks	1	4	L			24	8	0		0		32	8	0		0
22	2000-11-25	@	St. Louis Blues	1	5	L			26	19	0		1		31	19	2		0
23	2000-11-26	@	Philadelphia Flyers	2	1	W			23	8	0		0		36	0	0		0
24	2000-11-29	@	Colorado Avalanche	1	2	L			32	12	1		0		16	8	1		0
25	2000-11-30		Minnesota Wild	2	0	W			23	10	0		1		30	4	0		0
26	2000-12-02		Dallas Stars	2	5	L			23	55	0		1		27	29	2		0
27	2000-12-06		Vancouver Canucks	1	1	T	OT		22	8	0		0		32	6	0		0
28	2000-12-10		Columbus Blue Jackets	1	1	T	OT		40	18	0		0		30	24	1		0
29	2000-12-14		Tampa Bay Lightning	3	2	W			35	14	1		0		22	10	0		0
30	2000-12-16		San Jose Sharks	1	2	L	OT		28	6	1		0		19	16	0		0
31	2000-12-20		Calgary Flames	4	2	W			28	16	1		0		27	10	0		0
32	2000-12-22		Atlanta Thrashers	5	1	W			38	25	1		0		22	17	0		1
33	2000-12-27	@	Chicago Blackhawks	1	1	T	OT		19	12	0		0		25	10	0		0
34	2000-12-29	@	Minnesota Wild	2	2	T	OT		24	22	0		0		27	2	1		0
35	2000-12-30	@	St. Louis Blues	1	2	L			19	58	0		0		45	37	1		0
36	2001-01-01		San Jose Sharks	2	3	L			24	25	2		0		28	23	1		0
37	2001-01-04		New York Rangers	3	1	W			26	46	1		0		35	24	0		0
38	2001-01-06	@	New York Islanders	2	1	W			24	10	0		0		28	8	1		0
39	2001-01-09	@	Detroit Red Wings	2	2	T	OT		15	18	2		0		41	14	0		0
40	2001-01-10	@	New Jersey Devils	1	5	L			22	8	0		0		30	6	1		0
41	2001-01-12	@	Toronto Maple Leafs	2	3	L			17	10	1		0		28	12	0		0
42	2001-01-13	@	Montreal Canadiens	2	5	L			20	20	1		0		30	12	3		0
43	2001-01-15		St. Louis Blues	3	1	W			17	21	2		1		33	19	0		1
44	2001-01-17		Pittsburgh Penguins	5	4	W			29	12	4		0		24	18	2		0
45	2001-01-19	@	Mighty Ducks of Anaheim	4	3	W			27	18	0		0		28	10	2		0
46	2001-01-21		Dallas Stars	5	2	W			30	10	1		0		25	8	2		0
47	2001-01-23	@	Calgary Flames	4	2	W			25	9	0		0		26	7	0		0
48	2001-01-24	@	Vancouver Canucks	2	6	L			23	14	0		0		34	10	3		1
49	2001-01-26	@	Edmonton Oilers	1	1	T	OT		21	10	1		0		27	8	0		0
50	2001-01-29		Nashville Predators	2	5	L			24	20	1		0		26	31	1		0
51	2001-02-01		Mighty Ducks of Anaheim	2	4	L			38	8	1		0		24	12	1		0
52	2001-02-07		Carolina Hurricanes	1	2	L	OT		19	12	0		0		23	10	1		0
53	2001-02-09		Edmonton Oilers	2	0	W			15	17	0		0		38	9	0		0
54	2001-02-11		Chicago Blackhawks	3	2	W			27	10	0		0		28	6	0		0
55	2001-02-13	@	Tampa Bay Lightning	5	2	W			27	12	2		0		24	10	0		0
56	2001-02-14	@	Florida Panthers	3	4	L			22	14	1		0		23	8	2		0
57	2001-02-16	@	Carolina Hurricanes	2	0	W			18	24	0		1		33	10	0		0
58	2001-02-18		Calgary Flames	1	4	L			32	10	0		0		31	14	0		0
