	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1990-10-04		St. Louis Blues	2	3	L			26	11	1		0		38	13	0		0
1	1990-10-06		New York Islanders	4	2	W			46	14	1		0		29	16	1		0
2	1990-10-08	@	New York Rangers	3	6	L			30	36	1		0		40	17	2		0
3	1990-10-09	@	New Jersey Devils	2	5	L			35	24	1		0		29	24	3		0
4	1990-10-11		Boston Bruins	3	3	T	OT		39	13	2		0		35	19	0		0
5	1990-10-13		Chicago Blackhawks	1	4	L			19	51	1		0		31	65	2		0
6	1990-10-17	@	Los Angeles Kings	2	5	L			43	41	1		0		27	21	2		0
7	1990-10-20	@	St. Louis Blues	2	2	T	OT		27	37	0		0		25	31	2		0
8	1990-10-21	@	Chicago Blackhawks	1	7	L			25	47	0		0		32	53	4		1
9	1990-10-24		Hartford Whalers	3	0	W			23	12	1		0		33	12	0		0
10	1990-10-26	@	Detroit Red Wings	6	8	L			31	37	3		0		47	31	2		0
11	1990-10-27		Detroit Red Wings	2	2	T	OT		29	17	0		0		24	19	1		0
12	1990-10-30	@	Toronto Maple Leafs	4	5	L			39	19	0		1		28	23	0		0
13	1990-11-01	@	Philadelphia Flyers	3	6	L			28	18	2		1		24	8	1		0
14	1990-11-03	@	Quebec Nordiques	2	0	W			22	12	0		0		24	8	0		0
15	1990-11-04	@	Montreal Canadiens	2	2	T	OT		25	18	0		0		28	19	0		0
16	1990-11-08		Quebec Nordiques	3	2	W			27	47	0		0		26	33	1		0
17	1990-11-10		Hartford Whalers	2	3	L	OT		24	89	2		0		26	77	2		0
18	1990-11-13		Pittsburgh Penguins	1	4	L			43	8	0		0		23	10	1		1
19	1990-11-15		New York Rangers	2	4	L			35	23	1		0		32	17	0		0
20	1990-11-17		St. Louis Blues	2	3	L			36	6	1		0		23	6	1		0
21	1990-11-19	@	New York Rangers	2	2	T	OT		43	35	1		0		37	37	2		0
22	1990-11-21	@	Detroit Red Wings	3	4	L			28	8	0		0		29	8	0		0
23	1990-11-23		Vancouver Canucks	6	4	W			26	10	2		0		38	19	1		0
