	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2014-10-10		New York Islanders	3	5	L			24	6	2		0		26	10	2		0		40	45	47.1	29	33	46.8	25	22	53.2	53.6	92.4
1	2014-10-11	@	New York Islanders	3	4	L			24	29	2		0		31	17	2		0		31	45	40.8	21	36	36.8	17	24	41.5	39.1	97.9
2	2014-10-14		Buffalo Sabres	3	4	L	SO		25	4	0		0		26	6	0		0		59	29	67.0	44	21	67.7	33	16	67.3	65.2	96.6
3	2014-10-16	@	New York Rangers	1	2	L	SO		30	12	0		0		34	8	0		0		37	54	40.7	30	36	45.5	32	15	68.1	56.1	101.1
4	2014-10-21	@	Winnipeg Jets	1	3	L			22	10	1		0		26	10	0		0		34	36	48.6	25	29	46.3	21	22	48.8	48.1	82.4
5	2014-10-23	@	Calgary Flames	0	5	L			16	4	0		0		24	4	0		0		38	41	48.1	22	30	42.3	21	24	46.7	66.7	76.2
6	2014-10-24	@	Edmonton Oilers	3	6	L			30	8	0		0		29	2	1		0		50	49	50.5	38	34	52.8	21	29	42.0	51.5	88.3
7	2014-10-28	@	Vancouver Canucks	1	4	L			30	11	0		0		25	11	1		0		44	40	52.4	33	32	50.8	21	17	55.3	80.0	89.2
8	2014-11-01		Arizona Coyotes	3	0	W			35	10	1		0		25	8	0		0		49	42	53.8	39	30	56.5	28	29	49.1	40.7	106.7
9	2014-11-02		Los Angeles Kings	3	2	W			32	6	1		0		32	8	1		0		48	44	52.2	37	33	52.9	21	26	44.7	41.9	104.2
10	2014-11-04	@	Columbus Blue Jackets	4	2	W			37	11	0		1		19	17	1		0		33	33	50.0	28	23	54.9	29	18	61.7	63.3	107.0
11	2014-11-07		Columbus Blue Jackets	3	2	W	OT		35	10	1		0		31	16	0		0		54	39	58.1	37	29	56.1	25	22	53.2	54.5	99.2
12	2014-11-08	@	Washington Capitals	3	4	L	OT		27	6	1		0		39	4	1		0		51	62	45.1	32	42	43.2	26	33	44.1	49.2	99.5
13	2014-11-10		Calgary Flames	4	1	W			31	2	1		0		23	6	1		0		58	53	52.3	42	40	51.2	28	28	50.0	44.7	110.7
