	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2014-10-09		Calgary Flames	2	5	L			40	4	2		0		26	6	1		0		68	34	66.7	50	28	64.1	35	22	61.4	78.8	81.8
1	2014-10-11	@	Vancouver Canucks	4	5	L	SO		29	19	1		1		43	11	2		0		37	52	41.6	29	45	39.2	25	32	43.9	44.8	102.2
2	2014-10-14	@	Los Angeles Kings	1	6	L			32	11	0		0		26	11	1		1		45	38	54.2	36	32	52.9	19	29	39.6	52.0	83.6
3	2014-10-15	@	Arizona Coyotes	4	7	L			27	15	0		0		30	11	1		0		45	41	52.3	30	32	48.4	26	27	49.1	48.7	95.0
4	2014-10-17		Vancouver Canucks	0	2	L			28	6	0		0		30	8	0		0		42	48	46.7	29	33	46.8	28	24	53.8	40.2	92.0
5	2014-10-20		Tampa Bay Lightning	3	2	W			23	6	0		0		24	6	0		0		40	42	48.8	30	28	51.7	20	27	42.6	39.5	101.7
6	2014-10-22		Washington Capitals	3	2	W			20	9	1		0		34	9	1		0		30	60	33.3	23	42	35.4	24	25	49.0	57.1	109.2
7	2014-10-24		Carolina Hurricanes	6	3	W			29	2	1		0		30	8	0		0		49	50	49.5	34	38	47.2	29	21	58.0	48.5	111.7
8	2014-10-27		Montreal Canadiens	3	0	W			19	8	0		0		29	12	0		0		34	50	40.5	23	32	41.8	27	21	56.3	33.1	123.1
9	2014-10-29		Nashville Predators	1	4	L			27	2	0		0		35	4	0		0		54	49	52.4	34	37	47.9	28	16	63.6	48.4	91.8
10	2014-11-01		Vancouver Canucks	2	3	L			27	6	0		0		30	6	0		1		41	44	48.2	30	39	43.5	18	20	47.4	65.0	100.9
11	2014-11-04	@	Philadelphia Flyers	1	4	L			36	5	0		0		25	13	0		0		58	53	52.3	40	35	53.3	18	37	32.7	60.5	87.4
12	2014-11-06	@	Boston Bruins	2	5	L			26	8	1		0		32	10	2		0		42	41	50.6	33	28	54.1	18	28	39.1	54.8	90.1
13	2014-11-07	@	Buffalo Sabres	3	2	W			52	7	0		0		31	19	0		0		79	47	62.7	62	39	61.4	44	27	62.0	63.8	99.4
14	2014-11-09	@	New York Rangers	3	1	W			33	2	0		0		21	6	0		0		48	42	53.3	34	31	52.3	30	28	51.7	47.6	105.7
15	2014-11-11	@	Nashville Predators	2	3	L			23	4	0		0		35	4	0		0		30	51	37.0	23	38	37.7	34	30	53.1	34.3	101.4
16	2014-11-13		Ottawa Senators	3	4	L	OT		37	20	1		0		30	30	0		0		39	36	52.0	36	29	55.4	25	18	58.1	34.8	89.0
17	2014-11-16		Arizona Coyotes	1	2	L			34	8	1		0		28	8	1		0		44	45	49.4	30	29	50.8	30	29	50.8	43.6	95.7
18	2014-11-19		Vancouver Canucks	4	5	L			32	20	1		0		31	20	2		1		49	49	50.0	37	36	50.7	17	29	37.0	54.5	102.8
19	2014-11-21		New Jersey Devils	0	2	L			29	4	0		0		26	8	0		0		64	32	66.7	42	27	60.9	25	24	51.0	57.1	90.9
20	2014-11-22		Chicago Blackhawks	1	7	L			25	16	0		0		30	6	2		0		39	35	52.7	26	26	50.0	18	22	45.0	66.7	71.7
21	2014-11-25	@	Dallas Stars	2	3	L			37	13	0		1		34	9	0		0		64	56	53.3	41	42	49.4	31	32	49.2	51.3	93.6
22	2014-11-27	@	Nashville Predators	0	1	L	OT		37	22	0		0		25	10	0		0		48	47	50.5	37	34	52.1	23	23	50.0	52.3	94.4
23	2014-11-28	@	St. Louis Blues	3	4	L	OT		16	11	0		0		41	5	0		0		39	60	39.4	26	49	34.7	29	38	43.3	46.7	107.0
24	2014-12-01		Arizona Coyotes	2	5	L			27	11	1		0		24	15	2		2		36	32	52.9	28	22	56.0	25	21	54.3	41.7	99.4
25	2014-12-03	@	Winnipeg Jets	2	3	L	OT		24	5	0		0		26	7	0		0		39	52	42.9	29	32	47.5	23	18	56.1	22.7	97.6
26	2014-12-07		San Jose Sharks	2	1	W			24	11	1		0		21	11	0		0		38	36	51.4	22	26	45.8	21	29	42.0	55.9	99.4
27	2014-12-09	@	San Jose Sharks	2	5	L			27	7	0		0		24	9	1		0		55	46	54.5	36	30	54.5	28	35	44.4	60.0	90.9
28	2014-12-10	@	Anaheim Ducks	1	2	L			22	8	0		0		34	4	1		0		37	37	50.0	28	31	47.5	20	33	37.7	57.9	101.2
29	2014-12-12		Anaheim Ducks	2	4	L			23	4	1		0		20	8	1		0		38	30	55.9	26	24	52.0	27	23	54.0	61.8	85.3
30	2014-12-14		New York Rangers	0	2	L			16	2	0		0		22	4	0		0		44	44	50.0	26	35	42.6	19	19	50.0	40.7	90.5
31	2014-12-16	@	Arizona Coyotes	1	2	L	OT		32	8	0		0		44	4	0		0		59	68	46.5	44	50	46.8	19	28	40.4	44.4	98.6
32	2014-12-18	@	San Jose Sharks	3	4	L			28	6	0		0		30	2	1		0		49	49	50.0	35	33	51.5	18	16	52.9	47.4	97.9
33	2014-12-21		Dallas Stars	5	6	L	SO		29	13	1		0		45	9	1		0		47	76	38.2	35	60	36.8	37	27	57.8	35.6	105.9
34	2014-12-23		Arizona Coyotes	1	5	L			27	11	0		0		22	19	0		0		39	49	44.3	26	31	45.6	21	25	45.7	51.5	79.9
35	2014-12-27	@	Calgary Flames	1	4	L			27	10	0		0		27	14	0		0		47	41	53.4	33	23	58.9	17	26	39.5	60.7	83.7
36	2014-12-30		Los Angeles Kings	3	2	W	SO		21	8	0		0		39	8	1		0		43	52	45.3	30	35	46.2	14	0	100.0	36.2	108.2
37	2014-12-31	@	Calgary Flames	3	4	L	OT		20	20	1		0		28	8	1		0		41	43	48.8	26	27	49.1	19	22	46.3	48.3	95.5
38	2015-01-02	@	Colorado Avalanche	1	2	L	SO		28	13	1		0		28	15	0		0		38	51	42.7	26	40	39.4	34	29	54.0	40.4	96.2
39	2015-01-04		New York Islanders	5	2	W			23	8	0		0		33	4	2		0		51	53	49.0	30	41	42.3	21	23	47.7	41.4	127.8
40	2015-01-06		Detroit Red Wings	2	4	L			23	12	1		0		41	6	3		0		32	59	35.2	27	43	38.6	26	25	51.0	30.3	102.1
41	2015-01-09		Chicago Blackhawks	5	2	W			22	4	1		0		21	4	0		0		42	46	47.7	26	27	49.1	20	28	41.7	53.1	113.5
42	2015-01-11		Florida Panthers	2	4	L			33	9	0		0		27	9	0		0		50	42	54.3	39	37	51.3	29	20	59.2	44.1	90.0
43	2015-01-13	@	St. Louis Blues	2	4	L			15	12	1		0		29	10	0		0		35	39	47.3	22	33	40.0	9	24	27.3	41.1	92.3
44	2015-01-15	@	Tampa Bay Lightning	2	3	L			32	2	1		1		19	8	0		0		42	42	50.0	30	29	50.8	20	25	44.4	59.3	84.2
45	2015-01-17	@	Florida Panthers	3	2	W	SO		34	6	0		1		37	8	0		0		42	50	45.7	34	44	43.6	21	22	48.8	48.0	97.9
46	2015-01-20	@	Washington Capitals	5	4	W	SO		31	4	1		0		24	12	1		0		41	55	42.7	28	34	45.2	22	25	46.8	38.0	97.3
47	2015-01-27		Minnesota Wild	1	2	L			24	6	0		0		29	8	0		0		49	55	47.1	33	40	45.2	28	19	59.6	41.7	97.6
48	2015-01-29		Buffalo Sabres	3	2	W			34	9	0		0		20	11	0		0		63	36	63.6	46	27	63.0	22	17	56.4	56.9	99.8
49	2015-01-31	@	Calgary Flames	2	4	L			19	18	0		0		33	12	1		0		47	60	43.9	28	45	38.4	26	46	36.1	42.9	99.8
50	2015-02-02	@	San Jose Sharks	5	4	W	SO		40	4	0		0		37	2	1		0		65	70	48.1	50	57	46.7	30	31	49.2	70.3	102.5
51	2015-02-04		Pittsburgh Penguins	0	2	L			22	2	0		0		26	4	0		0		37	56	39.8	27	39	40.9	29	24	54.7	39.3	92.3
52	2015-02-07	@	Toronto Maple Leafs	1	5	L			32	11	0		0		28	9	1		0		58	54	51.8	45	43	51.1	31	23	57.4	53.8	86.9
53	2015-02-09	@	New Jersey Devils	2	1	W			24	4	1		0		14	8	0		0		35	32	52.2	28	23	54.9	27	16	62.8	54.2	98.7
54	2015-02-10	@	New York Islanders	2	3	L			36	6	2		0		28	8	0		0		46	48	48.9	36	35	50.7	20	31	39.2	52.8	87.5
55	2015-02-12	@	Montreal Canadiens	4	3	W	OT		38	6	0		0		26	6	0		0		57	46	55.3	46	31	59.7	24	29	45.3	59.3	97.5
56	2015-02-14	@	Ottawa Senators	2	7	L			27	19	0		0		42	9	2		0		40	57	41.2	30	47	39.0	23	24	48.9	37.3	95.6
57	2015-02-16	@	Winnipeg Jets	4	5	L	SO		22	11	2		0		46	13	1		0		34	61	35.8	26	50	34.2	27	35	43.5	38.3	103.0
58	2015-02-18		Boston Bruins	4	3	W	SO		30	7	2		0		41	13	1		0		43	66	39.4	27	51	34.6	32	23	58.2	48.1	98.8
59	2015-02-20		Minnesota Wild	0	4	L			15	0	0		0		29	2	0		0		35	48	42.2	22	40	35.5	27	19	58.7	56.0	86.2
60	2015-02-21		Anaheim Ducks	1	2	L			27	2	0		0		21	4	1		0		50	40	55.6	33	27	55.0	24	20	54.5	65.6	98.6
61	2015-02-24	@	Minnesota Wild	2	1	W			19	6	0		0		34	4	0		0		37	56	39.8	26	36	41.9	21	33	38.9	47.5	108.9
62	2015-02-28		St. Louis Blues	1	2	L			22	4	0		0		27	2	0		0		47	56	45.6	32	42	43.2	18	28	39.1	48.0	95.2
63	2015-03-03		Los Angeles Kings	2	5	L			23	6	1		0		29	8	0		1		41	40	50.6	29	29	50.0	14	21	40.0	52.9	87.9
64	2015-03-06	@	Chicago Blackhawks	1	2	L	SO		47	6	0		0		39	2	0		0		73	75	49.3	54	55	49.5	24	36	40.0	62.0	99.6
65	2015-03-08	@	Carolina Hurricanes	4	7	L			20	12	2		0		35	8	3		0		28	56	33.3	17	40	29.8	19	36	34.5	32.1	99.4
66	2015-03-09	@	Detroit Red Wings	2	5	L			38	6	1		0		26	10	1		0		37	42	46.8	33	33	50.0	12	22	35.3	42.1	85.4
67	2015-03-12	@	Pittsburgh Penguins	4	6	L			29	13	2		0		34	15	1		1		50	48	51.0	39	39	50.0	23	26	46.9	41.3	94.0
68	2015-03-13	@	Columbus Blue Jackets	4	5	L	SO		35	13	3		0		31	15	1		0		45	46	49.5	36	35	50.7	21	28	42.9	69.2	90.9
69	2015-03-16		Toronto Maple Leafs	4	1	W			32	10	2		0		29	32	1		0		40	34	54.1	32	29	52.5	23	25	47.9	62.5	108.7
70	2015-03-18		Columbus Blue Jackets	3	4	L	SO		47	4	1		0		20	14	0		0		54	32	62.8	48	23	67.6	22	32	40.7	61.9	88.2
71	2015-03-21		Philadelphia Flyers	5	4	W	OT		34	8	0		0		31	8	1		0		55	48	53.4	39	34	53.4	19	24	44.2	55.9	106.7
72	2015-03-23		Winnipeg Jets	1	4	L			34	10	0		0		24	10	2		0		45	49	47.9	38	29	56.7	19	25	43.2	48.7	93.0
73	2015-03-25		Colorado Avalanche	4	3	W			34	10	1		0		44	2	1		0		52	63	45.2	39	48	44.8	33	23	58.9	48.5	104.4
74	2015-03-27		Dallas Stars	4	0	W			28	8	0		0		29	4	0		0		41	68	37.6	33	45	42.3	15	36	29.4	46.4	111.1
