	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2016-10-13		New York Islanders	5	3	W			39	6	1	5	0		28	10	0	3	0		50	52	49.0	34	38	47.2	25	24	51.0	50.0	104.0
1	2016-10-15	@	St. Louis Blues	2	3	L			35	10	0	2	0		18	4	1	5	0		54	23	70.1	41	18	69.5	29	18	61.7	55.2	92.4
2	2016-10-17		San Jose Sharks	7	4	W			29	10	1	3	0		31	8	1	4	0		31	51	37.8	28	34	45.2	30	20	60.0	33.3	113.0
3	2016-10-19		Detroit Red Wings	1	2	L			33	8	0	4	0		18	8	1	4	0		58	34	63.0	42	24	63.6	23	20	53.5	64.3	97.0
4	2016-10-22	@	Washington Capitals	4	2	W			26	4	1	3	0		28	6	0	2	0		42	46	47.7	30	34	46.9	18	22	45.0	29.2	105.9
5	2016-10-23		Arizona Coyotes	3	2	W			26	2	1	2	0		29	4	0	1	0		43	65	39.8	36	39	48.0	24	30	44.4	38.7	101.6
6	2016-10-26		Boston Bruins	5	2	W			31	4	2	6	0		29	14	0	1	0		33	41	44.6	23	34	40.4	22	29	43.1	46.7	114.0
7	2016-10-28	@	Carolina Hurricanes	2	3	L			30	2	1	2	0		21	4	1	1	0		48	43	52.7	37	29	56.1	17	25	40.5	48.3	93.5
8	2016-10-30		Tampa Bay Lightning	6	1	W			37	8	0	5	0		32	10	1	4	0		57	51	52.8	45	39	53.6	32	26	55.2	41.6	118.8
9	2016-11-01		St. Louis Blues	5	0	W			29	6	2	6	0		35	14	0	2	0		38	59	39.2	28	43	39.4	25	27	48.1	52.8	114.3
10	2016-11-03		Edmonton Oilers	5	3	W			31	8	0	3	0		24	6	1	4	0		47	29	61.8	37	26	58.7	27	25	51.9	48.0	106.1
11	2016-11-05	@	Boston Bruins	5	2	W			24	6	1	3	2		37	6	0	3	0		31	59	34.4	21	44	32.3	20	23	46.5	41.4	107.1
12	2016-11-06		Winnipeg Jets	5	2	W			18	4	0	0	0		26	0	0	2	0		36	50	41.9	26	32	44.8	27	22	55.1	44.8	118.3
13	2016-11-08		Vancouver Canucks	3	5	L			26	4	1	5	0		29	10	0	2	0		39	33	54.2	28	24	53.8	16	29	35.6	45.8	87.3
14	2016-11-12	@	Calgary Flames	4	1	W			28	6	0	2	0		36	4	1	3	0		38	57	40.0	31	40	43.7	25	17	59.5	39.3	118.2
15	2016-11-13	@	Edmonton Oilers	3	1	W			27	4	0	0	0		39	0	0	2	0		39	70	35.8	29	50	36.7	26	30	46.4	18.9	108.7
16	2016-11-15	@	Vancouver Canucks	7	2	W			25	8	2	3	0		38	6	0	4	0		32	56	36.4	26	40	39.4	25	29	46.3	32.4	121.3
17	2016-11-18	@	Columbus Blue Jackets	2	4	L			27	4	0	2	0		24	4	0	2	1		45	48	48.4	36	35	50.7	20	30	40.0	50.0	95.0
18	2016-11-20		Florida Panthers	2	3	L	SO		35	8	0	3	0		30	6	1	4	0		40	46	46.5	32	29	52.5	27	29	48.2	59.7	102.5
19	2016-11-21	@	Pittsburgh Penguins	5	2	W			36	8	0	1	1		31	6	0	2	0		44	48	47.8	38	35	52.1	24	22	52.2	23.7	106.0
20	2016-11-23		Pittsburgh Penguins	1	6	L			17	9	1	3	0		38	8	0	3	0		35	57	38.0	23	42	35.4	21	25	45.7	57.7	80.0
21	2016-11-25	@	Philadelphia Flyers	3	2	W			23	12	0	2	0		42	26	0	0	0		33	77	30.0	26	50	34.2	30	31	49.2	48.8	108.8
22	2016-11-27		Ottawa Senators	0	2	L			33	6	0	4	0		20	10	1	2	0		57	45	55.9	40	26	60.6	24	23	51.1	62.7	94.7
23	2016-11-29		Carolina Hurricanes	3	2	W			21	6	1	2	0		28	8	0	2	0		40	52	43.5	27	32	45.8	15	23	39.5	50.0	102.7
24	2016-12-01	@	Buffalo Sabres	3	4	L			25	4	2	2	0		34	4	1	2	0		36	65	35.6	28	45	38.4	21	24	46.7	40.7	97.0
25	2016-12-03		Carolina Hurricanes	4	2	W			23	6	0	2	0		28	4	0	3	0		42	52	44.7	28	35	44.4	20	19	51.3	40.9	111.0
26	2016-12-06	@	New York Islanders	2	4	L			38	4	0	6	0		32	12	1	2	0		51	40	56.0	32	34	48.5	20	17	54.1	59.1	97.6
27	2016-12-08	@	Winnipeg Jets	2	1	W			24	6	2	4	0		18	8	0	3	0		36	32	52.9	26	22	54.2	18	21	46.2	32.9	93.8
28	2016-12-09	@	Chicago Blackhawks	1	0	W	OT		37	2	0	2	0		26	4	0	1	0		59	51	53.6	44	30	59.5	24	25	49.0	48.6	102.8
