	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh	empty1	corsi_for	corsi_against	corsi_pct	fenwick_for	fenwick_against	fenwick_pct	faceoff_wins	faceoff_losses	faceoff_percentage	zs_offense_pct	pdo
0	2017-10-07		Edmonton Oilers	3	2	W			26	15	1	7	0		35	19	1	5	0		26	54	32.5	22	44	33.3	25	19	56.8	23.2	111.0
1	2017-10-10		Ottawa Senators	2	3	L	SO		28	8	0	4	0		42	8	0	4	0		43	54	44.3	35	47	42.7	28	22	56.0	43.9	104.0
2	2017-10-12		Winnipeg Jets	2	4	L			32	4	1	5	0		20	10	0	2	1		36	29	55.4	26	22	54.2	27	22	55.1	79.5	86.3
3	2017-10-14		Calgary Flames	2	5	L			29	14	0	7	0		27	18	1	5	1		45	29	60.8	37	22	62.7	23	18	56.1	60.1	90.4
4	2017-10-17	@	Ottawa Senators	3	0	W			24	23	1	2	0		32	11	0	3	0		42	44	48.8	29	34	46.0	22	29	43.1	35.3	109.1
5	2017-10-19	@	Boston Bruins	3	6	L			29	43	1	6	0		35	22	4	8	0		42	38	52.5	31	30	50.8	21	19	52.5	49.7	100.0
6	2017-10-20	@	Buffalo Sabres	4	2	W			41	6	0	4	1		22	8	0	3	0		35	33	51.5	31	25	55.4	28	25	52.8	48.6	98.6
7	2017-10-22	@	Detroit Red Wings	4	1	W			37	2	0	2	0		21	4	0	1	0		50	45	52.6	41	33	55.4	24	25	49.0	46.9	107.2
8	2017-10-24	@	Minnesota Wild	1	0	W			25	8	0	3	0		29	6	0	4	0		40	48	45.5	32	36	47.1	28	26	51.9	44.2	104.3
9	2017-10-26		Washington Capitals	6	2	W			30	11	3	6	0		27	27	0	3	0		33	44	42.9	29	33	46.8	31	25	55.4	36.6	105.8
10	2017-10-30		Dallas Stars	1	2	L	OT		39	10	1	4	0		29	8	1	5	0		48	28	63.2	37	23	61.7	28	22	56.0	62.1	95.0
11	2017-11-01		New Jersey Devils	0	2	L			37	2	0	4	0		26	8	0	1	0		66	38	63.5	49	29	62.8	16	30	34.8	71.0	90.9
12	2017-11-04		Pittsburgh Penguins	4	2	W			21	8	0	2	0		39	4	1	4	0		35	49	41.7	27	42	39.1	30	26	53.6	32.6	121.8
13	2017-11-06		Detroit Red Wings	2	3	L			28	6	0	2	0		29	6	1	2	0		49	46	51.6	31	40	43.7	32	28	53.3	61.4	100.6
14	2017-11-07	@	Calgary Flames	5	3	W			21	8	2	3	1		32	6	2	4	0		33	54	37.9	21	41	33.9	26	16	61.9	26.1	108.9
15	2017-11-09	@	Anaheim Ducks	1	4	L			20	27	0	5	0		35	15	3	6	0		29	53	35.4	19	42	31.1	19	26	42.2	61.4	103.1
16	2017-11-11	@	San Jose Sharks	0	5	L			41	8	0	5	0		31	23	0	4	3		54	42	56.3	40	29	58.0	21	28	42.9	61.6	90.5
17	2017-11-14	@	Los Angeles Kings	3	2	W			27	15	2	3	0		32	11	1	5	0		33	35	48.5	26	29	47.3	24	26	48.0	53.1	99.7
18	2017-11-16		Vegas Golden Knights	2	5	L			21	0	0	2	0		30	4	0	0	0		44	50	46.8	29	40	42.0	32	32	50.0	51.4	92.8
19	2017-11-18		St. Louis Blues	3	4	L	OT		23	8	1	4	1		31	8	0	4	0		46	49	48.4	29	33	46.8	27	21	56.3	48.2	90.2
20	2017-11-21	@	Philadelphia Flyers	5	2	W			36	4	2	3	0		38	6	0	2	0		44	71	38.3	35	46	43.2	24	37	39.3	50.0	103.9
21	2017-11-22	@	Pittsburgh Penguins	5	2	W			37	10	2	3	0		45	6	2	5	0		47	55	46.1	37	43	46.3	27	24	52.9	48.0	110.0
22	2017-11-24	@	New Jersey Devils	2	3	L			25	6	1	3	0		26	6	1	3	0		40	37	51.9	29	31	48.3	17	21	44.7	63.2	96.6
23	2017-11-26	@	New York Rangers	3	4	L	SO		32	4	0	1	0		20	2	0	2	0		61	45	57.5	42	31	57.5	17	24	41.5	57.1	93.9
24	2017-11-28	@	New York Islanders	2	5	L			25	6	1	2	1		36	4	0	3	1		43	54	44.3	29	45	39.2	21	29	42.0	59.4	87.5
25	2017-11-30	@	Nashville Predators	5	3	W			32	8	1	4	0		32	8	1	4	0		42	47	47.2	30	39	43.5	17	28	37.8	48.0	108.9
26	2017-12-02		Toronto Maple Leafs	2	1	W			26	4	0	1	0		36	2	0	2	0		44	60	42.3	35	42	45.5	23	30	43.4	41.5	105.2
27	2017-12-05		Carolina Hurricanes	3	0	W			22	4	1	2	0		30	14	0	2	0		35	54	39.3	29	41	41.4	19	25	43.2	31.3	109.5
28	2017-12-07		Philadelphia Flyers	1	4	L			37	12	0	2	0		26	4	2	6	0		48	25	65.8	32	23	58.2	26	23	53.1	66.7	92.9
29	2017-12-09	@	Calgary Flames	2	4	L			24	8	1	4	0		35	8	0	4	0		32	56	36.4	26	46	36.1	24	27	47.1	38.9	93.4
30	2017-12-11	@	Winnipeg Jets	1	5	L			26	6	0	2	0		24	4	1	3	0		38	33	53.5	28	24	53.8	19	23	45.2	56.3	87.7
31	2017-12-13		Nashville Predators	1	7	L			26	20	1	4	0		48	30	1	4	1		35	68	34.0	27	54	33.3	24	33	42.1	45.7	88.6
32	2017-12-15		San Jose Sharks	4	3	W	OT		40	8	2	3	0		37	6	1	4	0		47	50	48.5	42	37	53.2	18	22	45.0	43.3	98.7
33	2017-12-17		Calgary Flames	1	6	L			17	14	1	5	0		38	14	1	5	0		40	48	45.5	23	34	40.4	20	25	44.4	62.8	79.2
34	2017-12-19		Montreal Canadiens	5	7	L			39	6	2	3	0		32	6	2	3	0		62	41	60.2	44	32	57.9	28	35	44.4	50.0	90.9
35	2017-12-21	@	San Jose Sharks	4	5	L	OT		40	15	0	4	0		32	13	3	5	0		50	56	47.2	42	42	50.0	23	24	48.9	45.1	105.5
36	2017-12-23		St. Louis Blues	1	3	L			31	4	0	2	0		34	4	0	2	0		57	50	53.3	39	39	50.0	25	34	42.4	64.1	93.4
37	2017-12-28		Chicago Blackhawks	5	2	W			31	12	0	3	0		32	8	1	5	0		32	44	42.1	27	33	45.0	22	27	44.9	36.7	117.7
38	2017-12-30		Los Angeles Kings	3	4	L			25	4	0	1	0		36	2	1	2	0		41	58	41.4	30	40	42.9	26	30	46.4	54.1	103.7
39	2018-01-02		Anaheim Ducks	0	5	L			31	9	0	4	0		27	13	0	2	0		45	38	54.2	35	30	53.8	32	25	56.1	57.7	79.2
40	2018-01-06	@	Toronto Maple Leafs	2	3	L	SO		36	8	1	3	0		36	6	0	4	0		50	53	48.5	46	39	54.1	18	36	33.3	50.0	96.4
41	2018-01-07	@	Montreal Canadiens	2	5	L			36	6	0	3	0		45	6	1	3	0		49	70	41.2	37	46	44.6	27	27	50.0	42.9	95.9
42	2018-01-09	@	Washington Capitals	1	3	L			38	9	1	3	0		36	21	0	2	0		62	60	50.8	43	50	46.2	24	27	47.1	50.0	90.9
43	2018-01-12	@	Columbus Blue Jackets	5	2	W			29	4	2	3	0		29	6	1	2	0		45	56	44.6	32	39	45.1	32	20	61.5	33.3	110.1
44	2018-01-14	@	Minnesota Wild	3	2	W	OT		25	2	0	1	0		23	2	1	1	0		44	41	51.8	35	32	52.2	22	28	44.0	65.4	109.1
45	2018-01-20	@	Edmonton Oilers	2	5	L			27	6	1	3	0		35	6	0	3	0		48	47	50.5	35	35	50.0	31	17	64.6	55.5	87.1
46	2018-01-21	@	Winnipeg Jets	0	1	L			29	4	0	2	0		36	4	0	2	0		47	54	46.5	32	43	42.7	26	29	47.3	43.2	96.7
47	2018-01-23		Los Angeles Kings	6	2	W			35	10	3	7	0		32	14	1	5	0		34	48	41.5	26	33	44.1	30	22	57.7	41.6	109.3
48	2018-01-25		Buffalo Sabres	0	4	L			30	8	0	2	0		26	6	1	3	1		42	39	51.9	29	31	48.3	15	29	34.1	50.3	91.3
49	2018-01-30		Colorado Avalanche	4	3	W	OT		26	10	1	4	0		30	10	1	4	0		41	44	48.2	30	35	46.2	23	14	62.2	50.0	107.8
50	2018-02-01		Chicago Blackhawks	4	2	W			21	8	0	2	0		28	4	0	4	0		36	46	43.9	27	29	48.2	15	21	41.7	63.2	112.2
51	2018-02-03		Tampa Bay Lightning	2	4	L			33	10	0	3	0		28	8	1	4	0		50	33	60.2	37	26	58.7	19	25	43.2	56.4	93.5
52	2018-02-06	@	Florida Panthers	1	3	L			27	8	0	1	1		40	2	1	4	0		41	54	43.2	28	40	41.2	20	24	45.5	53.3	93.3
53	2018-02-08	@	Tampa Bay Lightning	2	5	L			29	6	1	3	0		36	6	2	3	0		43	53	44.8	33	42	44.0	26	19	57.8	36.4	93.2
54	2018-02-09	@	Carolina Hurricanes	1	4	L			22	13	0	2	0		33	11	0	3	0		36	55	39.6	31	40	43.7	23	28	45.1	40.9	90.3
55	2018-02-11	@	Dallas Stars	6	0	W			41	2	1	6	0		30	12	0	1	0		57	53	51.8	40	35	53.3	25	33	43.1	52.5	114.7
56	2018-02-14		Florida Panthers	3	4	L			37	8	1	6	0		34	12	1	4	0		39	43	47.6	29	32	47.5	23	24	48.9	58.1	95.7
57	2018-02-15	@	San Jose Sharks	1	4	L			44	6	0	1	0		30	2	0	3	0		67	47	58.8	56	36	60.9	29	19	60.4	48.5	87.0
58	2018-02-17		Boston Bruins	6	1	W			23	15	0	0	1		45	5	0	5	0		26	60	30.2	24	47	33.8	17	24	41.5	30.8	124.9
59	2018-02-20		Colorado Avalanche	4	5	L	OT		28	12	1	3	0		34	6	5	6	0		48	43	52.7	36	35	50.7	32	23	58.2	41.2	113.0
60	2018-02-23	@	Vegas Golden Knights	3	6	L			33	4	1	3	0		33	6	1	2	0		56	57	49.6	44	43	50.6	18	30	37.5	41.7	90.5
61	2018-02-25	@	Arizona Coyotes	3	1	W			27	12	1	4	1		42	8	1	6	0		39	67	36.8	31	51	37.8	21	19	52.5	32.5	105.9
62	2018-02-26	@	Colorado Avalanche	1	3	L			32	10	0	2	0		28	4	1	5	0		51	55	48.1	35	40	46.7	28	18	60.9	29.0	94.0
63	2018-02-28		New York Rangers	5	6	L	OT		55	4	1	3	0		27	6	0	2	0		68	38	64.2	56	32	63.6	34	22	60.7	59.4	83.5
64	2018-03-02		Nashville Predators	3	4	L	OT		27	6	2	5	0		43	21	0	2	0		38	70	35.2	29	52	35.8	24	34	41.4	48.2	95.0
65	2018-03-05		New York Islanders	4	3	W	OT		23	8	0	1	0		34	2	1	4	0		44	45	49.4	28	34	45.2	29	21	58.0	48.8	106.3
66	2018-03-07		Arizona Coyotes	1	2	L			17	6	0	1	0		34	2	1	3	0		38	57	40.0	28	40	41.2	21	22	48.8	28.4	102.5
67	2018-03-09		Minnesota Wild	2	5	L			32	4	0	1	0		36	2	0	2	0		59	44	57.3	43	38	53.1	28	23	54.9	59.4	91.1
68	2018-03-11	@	Arizona Coyotes	0	1	L			27	4	0	1	0		24	2	1	2	0		55	51	51.9	39	31	55.7	29	21	58.0	71.8	100.0
69	2018-03-12	@	Los Angeles Kings	0	3	L			35	8	0	3	0		33	8	0	3	0		48	53	47.5	38	41	48.1	18	25	41.9	45.1	88.9
70	2018-03-14	@	Anaheim Ducks	0	3	L			32	22	0	2	0		37	4	1	6	0		49	48	50.5	39	39	50.0	21	24	46.7	45.1	93.3
71	2018-03-17		San Jose Sharks	3	5	L			31	8	3	4	0		30	8	1	4	0		59	44	57.3	38	36	51.4	23	32	41.8	58.8	84.6
72	2018-03-20	@	Vegas Golden Knights	1	4	L			30	6	0	1	0		28	2	0	3	0		64	51	55.7	47	39	54.7	28	14	66.7	42.2	86.2
73	2018-03-22	@	Chicago Blackhawks	5	2	W			27	23	0	1	0		41	7	0	4	0		38	58	39.6	28	46	37.8	24	21	53.3	27.6	117.2
74	2018-03-23	@	St. Louis Blues	1	4	L			20	6	0	3	0		25	6	0	3	1		39	43	47.6	30	29	50.8	20	24	45.5	43.8	91.6
75	2018-03-25	@	Dallas Stars	4	1	W			27	6	2	6	0		31	12	0	3	1		31	56	35.6	26	45	36.6	21	17	55.3	43.8	111.8
76	2018-03-27		Anaheim Ducks	4	1	W			30	4	0	1	0		24	2	0	2	0		49	40	55.1	41	25	62.1	22	23	48.9	41.9	109.7
77	2018-03-29		Edmonton Oilers	2	1	W			30	4	0	1	0		36	2	0	2	0		40	56	41.7	35	44	44.3	16	28	36.4	45.2	103.9
78	2018-03-31		Columbus Blue Jackets	5	4	W	OT		29	6	0	1	0		30	2	2	3	0		41	61	40.2	34	41	45.3	25	36	41.0	28.7	112.1
79	2018-04-03		Vegas Golden Knights	4	5	L	SO		25	8	1	2	0		39	4	1	4	0		43	61	41.3	29	47	38.2	34	18	65.4	46.7	105.7
80	2018-04-05		Arizona Coyotes	4	3	W	OT		40	4	1	3	0		19	6	0	2	0		64	39	62.1	44	22	66.7	31	19	62.0	63.5	90.9
81	2018-04-07	@	Edmonton Oilers	2	3	L	SO		38	4	0	4	0		33	8	1	2	0		57	62	47.9	48	47	50.5	27	33	45.0	41.6	102.8
