	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1993-10-06	@	Montreal Canadiens	3	4	L			23	16	0		0		25	12	0		0
1	1993-10-09		Philadelphia Flyers	2	5	L			28	18	0		0		31	24	0		0
2	1993-10-10	@	Buffalo Sabres	3	2	W			26	54	1		0		35	58	1		0
3	1993-10-13		Montreal Canadiens	4	3	W			26	10	1		1		35	14	1		0
4	1993-10-14	@	Chicago Blackhawks	6	2	W			24	53	4		1		37	96	1		0
5	1993-10-16	@	Pittsburgh Penguins	3	5	L			20	21	1		0		30	27	2		0
6	1993-10-19	@	Toronto Maple Leafs	2	7	L			30	26	1		0		23	30	3		0
7	1993-10-20		Quebec Nordiques	2	5	L			27	18	0		0		21	19	2		0
8	1993-10-23		Buffalo Sabres	3	3	T	OT		32	26	0		1		30	24	0		0
9	1993-10-27	@	Dallas Stars	1	5	L			28	49	1		0		31	29	2		0
10	1993-10-28	@	St. Louis Blues	1	2	L			23	23	1		0		38	10	1		0
11	1993-10-30		New York Rangers	1	4	L			22	25	1		0		25	29	3		0
12	1993-11-01		St. Louis Blues	2	4	L			31	26	1		0		30	16	2		0
13	1993-11-03		Calgary Flames	3	6	L			40	13	2		0		27	13	1		0
14	1993-11-06	@	New York Islanders	3	5	L			25	20	1		0		35	26	2		0
15	1993-11-10		Ottawa Senators	4	3	W	OT		41	10	0		0		20	16	0		0
16	1993-11-13		Edmonton Oilers	4	4	T	OT		26	13	1		0		35	17	1		0
17	1993-11-17		Boston Bruins	2	4	L			23	20	0		0		27	20	0		0
18	1993-11-18	@	Philadelphia Flyers	3	6	L			29	81	1		0		26	48	3		1
19	1993-11-20		San Jose Sharks	2	3	L			20	11	0		0		13	13	0		0
20	1993-11-23	@	Florida Panthers	2	1	W	OT		28	30	1		0		22	8	0		0
21	1993-11-24	@	Tampa Bay Lightning	1	4	L			29	11	0		0		30	17	0		0
22	1993-11-27		Florida Panthers	4	0	W			40	31	1		0		31	39	0		0
23	1993-11-29	@	Ottawa Senators	4	2	W			23	23	0		0		21	8	1		0
24	1993-12-01		Detroit Red Wings	5	3	W			30	13	1		0		24	13	0		0
25	1993-12-04		Pittsburgh Penguins	6	7	L	OT		31	37	1		0		33	17	2		0
26	1993-12-07	@	Washington Capitals	6	1	W			25	40	2		0		31	40	0		0
27	1993-12-08		Vancouver Canucks	1	4	L			22	17	0		0		31	21	2		0
28	1993-12-11		Buffalo Sabres	0	3	L			25	6	0		0		21	6	1		0
29	1993-12-12	@	Boston Bruins	2	2	T	OT		27	40	0		0		33	36	1		0
30	1993-12-15	@	New York Rangers	2	5	L			24	23	1		0		41	10	1		0
31	1993-12-18		Washington Capitals	4	1	W			35	42	0		0		30	44	0		0
32	1993-12-22		New Jersey Devils	6	3	W			28	25	2		0		29	37	1		0
33	1993-12-23	@	Ottawa Senators	2	1	W			26	8	1		0		19	27	0		0
34	1993-12-26		Ottawa Senators	3	2	W	OT		38	12	0		0		21	10	0		0
35	1993-12-28	@	New Jersey Devils	2	4	L			23	8	0		0		31	2	0		0
