	date_game	game_location	opp_name	goals	opp_goals	game_outcome	overtimes	empty1	shots	pen_min	goals_pp	chances_pp	goals_sh	empty2	shots_against	pen_min_opp	goals_against_pp	opp_chances_pp	goals_against_sh
0	1991-10-05		St. Louis Blues	7	2	W			37	30	1		2		17	41	1		0
1	1991-10-06	@	Chicago Blackhawks	4	2	W			23	19	2		0		31	17	0		0
2	1991-10-08		Quebec Nordiques	6	5	W			43	12	2		0		24	18	2		0
3	1991-10-12		Pittsburgh Penguins	4	1	W			32	33	1		0		17	48	0		0
4	1991-10-13	@	Philadelphia Flyers	2	4	L			34	15	1		0		24	28	1		1
5	1991-10-16	@	New York Rangers	2	4	L			32	18	0		0		18	10	0		0
6	1991-10-18	@	Washington Capitals	5	6	L			22	24	0		0		33	24	2		1
7	1991-10-19		Washington Capitals	1	5	L			20	45	0		0		30	51	0		0
8	1991-10-22		Los Angeles Kings	5	2	W			33	8	1		0		17	12	1		0
9	1991-10-24	@	Pittsburgh Penguins	4	2	W			23	18	2		0		29	28	1		0
10	1991-10-26		San Jose Sharks	9	0	W			38	49	2		1		26	60	0		0
11	1991-10-29	@	Vancouver Canucks	3	4	L			22	19	1		0		31	17	1		0
12	1991-10-30	@	Calgary Flames	5	2	W			28	21	1		0		36	30	1		0
13	1991-11-01	@	Edmonton Oilers	3	1	W			22	22	1		0		22	16	0		1
14	1991-11-04	@	Montreal Canadiens	2	3	L	OT		27	6	1		0		20	6	0		0
15	1991-11-08		Montreal Canadiens	3	2	W			21	12	1		0		20	8	1		0
16	1991-11-09	@	Boston Bruins	0	4	L			33	16	0		0		32	10	0		0
17	1991-11-12		Philadelphia Flyers	5	2	W			25	40	2		0		38	19	1		0
18	1991-11-14		New York Islanders	3	4	L			30	24	2		0		28	38	0		0
19	1991-11-16		Winnipeg Jets	0	1	L			40	29	0		0		15	15	0		0
20	1991-11-20		Washington Capitals	6	5	W	OT		36	4	1		0		28	14	1		0
21	1991-11-22		Hartford Whalers	8	2	W			25	6	3		0		22	24	0		0
22	1991-11-23	@	Philadelphia Flyers	5	5	T	OT		28	17	0		0		34	11	1		1
23	1991-11-27	@	Pittsburgh Penguins	4	8	L			43	14	1		0		31	18	1		1
24	1991-11-30	@	Los Angeles Kings	4	1	W			29	27	2		0		34	23	0		0
25	1991-12-05		Calgary Flames	6	3	W			43	15	1		2		35	13	1		0
26	1991-12-07		Detroit Red Wings	2	2	T	OT		31	6	0		0		30	4	0		0
27	1991-12-08	@	Philadelphia Flyers	2	2	T	OT		29	27	0		0		33	33	2		0
28	1991-12-10	@	Minnesota North Stars	3	4	L			25	47	1		0		24	50	0		0
29	1991-12-13		Pittsburgh Penguins	3	4	L			37	29	0		0		25	29	2		0
30	1991-12-14	@	New York Islanders	3	3	T	OT		38	8	0		0		33	2	0		0
31	1991-12-19	@	Hartford Whalers	4	1	W			17	19	2		0		19	28	0		0
32	1991-12-21		Chicago Blackhawks	1	1	T	OT		35	13	1		0		26	8	0		0
33	1991-12-23	@	New York Rangers	0	3	L			25	17	0		0		36	13	2		0
34	1991-12-26	@	New York Islanders	5	5	T	OT		36	17	0		0		33	17	0		2
